interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
63,"[35.318937701662946, 42.24882745001234, 29.30296071007386, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[867.2203967462756, 1035.9607076495156, 2304.5034667563295, 0, 0, 0]","[3161.7796032537244, 7066.039292350484, 13806.49653324367, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1423, 3423, 4721, 0, 0, 0]","[336.6784, 5925.850266666666, 2508.8910666666666, 0, 0, 0]","[20.555466666666668, 1.8664, 0.0002666666666666667, 0, 0, 0]","[20.605999999999998, 1.2247999999999999, 0.002133333333333333, 0, 0, 0]","[3958.3216, 11254.149733333334, 31851.108933333333, 4295, 17180, 34360]","[351.4445333333333, 358.1336, 376.53973333333334, 372.0, 360.0, 376.54]","[179.394, 303.7752, 266.74786666666665, 200.0, 305.0, 266.75]","[(5, 0.0004166666666666667, 0.0019111111111111113), (7, 0.005116666666666666, 0.18702222222222223), (4, 0.05556666666666666, 0.02675555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09958333333333, 10.108088888888888), (16098, 51.89488333333334, 6.002977777777777), (32208, 58.14443333333334, 11.613244444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
64,"[36.28691983122363, 26.314490249321153, 57.376947427223634, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[421.13663538143993, 1120.954057885741, 4254.843048240743, 0, 0, 0]","[3607.86336461856, 6981.045942114259, 11856.156951759258, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1462, 2132, 9244, 0, 0, 0]","[276.8228, 2719.305866666667, 2598.0185333333334, 0, 0, 0]","[0.0092, 0.3912, 0.11573333333333334, 0, 0, 0]","[0.0, 1.4805333333333335, 0.1273333333333333, 0, 0, 0]","[4018.1772, 14460.694133333333, 31761.981466666668, 4295, 17180, 34360]","[371.9908, 359.6088, 376.4242666666667, 372.0, 360.0, 376.54]","[200.0, 303.5194666666667, 266.62266666666665, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0018722222222222222), (4, 0.004433333333333334, 0.11602222222222222), (7, 0.01295, 0.008994444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108127777777778), (16101, 51.895566666666674, 6.0739777777777775), (32205, 58.187050000000006, 11.631005555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
65,"[22.95855050881112, 54.048383115280174, 28.067779777791568, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[785.348576286855, 2753.0728981308166, 2618.4381573543565, 0, 0, 0]","[3243.651423713145, 5348.927101869183, 13492.561842645644, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[925, 4379, 4522, 0, 0, 0]","[2572.506, 2635.7669333333333, 49.2812, 0, 0, 0]","[0.18373333333333333, 0.2697333333333333, 0.1064, 0, 0, 0]","[0.0037333333333333333, 0.9298666666666667, 0.10413333333333334, 0, 0, 0]","[1722.4940000000001, 14544.233066666668, 34310.7188, 4295, 17180, 34360]","[371.81626666666665, 359.7302666666667, 376.4336, 372.0, 360.0, 376.54]","[199.99626666666666, 304.07013333333333, 266.6458666666667, 200.0, 305.0, 266.75]","[(5, 0.0, 6.666666666666667e-05), (9, 0.003916666666666666, 0.1245388888888889), (3, 0.0, 0.0012555555555555553), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109933333333332), (16096, 51.89608333333334, 6.0654611111111105), (32209, 58.2, 11.638744444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
66,"[36.43584015884835, 40.50851641569982, 33.05195208242815, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1431.787159537793, 1316.2296517212078, 2157.5984783299377, 0, 0, 0]","[2597.212840462207, 6785.770348278792, 13953.401521670063, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1468, 3282, 5325, 0, 0, 0]","[2597.670666666667, 2948.680666666666, 94.37080000000002, 0, 0, 0]","[0.0013333333333333333, 0.37146666666666667, 0.10666666666666666, 0, 0, 0]","[0.0025333333333333336, 0.9449333333333332, 0.10466666666666664, 0, 0, 0]","[1697.3293333333331, 14231.319333333333, 34265.6292, 4295, 17180, 34360]","[371.9986666666667, 359.62853333333334, 376.43333333333334, 372.0, 360.0, 376.54]","[199.99746666666667, 304.0550666666667, 266.6453333333333, 200.0, 305.0, 266.75]","[(8, 0.0, 0.00075), (8, 1.666666666666667e-05, 0.1396388888888889), (3, 0.0, 0.0015666666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.10925), (16097, 51.89998333333334, 6.05036111111111), (32209, 58.2, 11.638433333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
67,"[53.214197071233556, 16.24290298691681, 44.708584197132396, 0.0, 0.0, 0.0]","[4, 1, 3, 0, 0, 0]","[941.7327242127401, 1218.893700780095, 4445.490947925164, 0, 0, 0]","[3087.2672757872597, 6883.106299219905, 11665.509052074836, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2144, 1316, 7203, 0, 0, 0]","[2595.572, 1.2226666666666666, 219.5008, 0, 0, 0]","[0.0005333333333333334, 0.0, 0.018533333333333332, 0, 0, 0]","[0.0017333333333333333, 0.0, 0.00013333333333333337, 0, 0, 0]","[1699.4279999999999, 17178.77733333333, 34140.4992, 4295, 17180, 34360]","[371.99946666666665, 360.0, 376.5214666666667, 372.0, 360.0, 376.54]","[199.99826666666667, 305.0, 266.74986666666666, 200.0, 305.0, 266.75]","[(9, 0.0, 0.0008666666666666666), (2, 0.0, 0.0), (5, 0.0, 0.0024444444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.109133333333332), (16103, 51.900000000000006, 6.1899999999999995), (32207, 58.2, 11.637555555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
68,"[45.02357905187392, 37.23771908170822, 44.708584197132396, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1233.5332653142757, 1117.4650576997474, 2533.8807882880765, 0, 0, 0]","[2795.466734685724, 6984.534942300253, 13577.119211711924, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1814, 3017, 7203, 0, 0, 0]","[362.8056, 245.62666666666664, 229.28719999999998, 0, 0, 0]","[0.0092, 0.014666666666666666, 0.018266666666666667, 0, 0, 0]","[0.00013333333333333337, 0.04546666666666666, 0.0, 0, 0, 0]","[3932.1944, 16934.373333333333, 34130.7128, 4295, 17180, 34360]","[371.9908, 359.98533333333336, 376.5217333333334, 372.0, 360.0, 376.54]","[199.99986666666666, 304.95453333333336, 266.75, 200.0, 305.0, 266.75]","[(7, 0.0, 0.0017833333333333334), (5, 0.00075, 0.0025777777777777782), (5, 0.0, 0.002211111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108216666666666), (16100, 51.89925000000001, 6.187422222222222), (32207, 58.2, 11.637788888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
69,"[41.97071233556714, 38.10170328313996, 28.676059834895412, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[909.6613817619823, 1114.1609034516462, 2086.917422091666, 0, 0, 0]","[3119.3386182380177, 6987.839096548354, 14024.082577908333, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1691, 3087, 4620, 0, 0, 0]","[276.2105333333334, 272.97613333333334, 1944.7577333333334, 0, 0, 0]","[0.009466666666666667, 0.012400000000000001, 0.0, 0, 0, 0]","[0.0, 0.02706666666666667, 0.0017333333333333335, 0, 0, 0]","[4018.7894666666666, 16907.023866666666, 32415.242266666668, 4295, 17180, 34360]","[371.99053333333336, 359.9876, 376.54, 372.0, 360.0, 376.54]","[200.0, 304.97293333333334, 266.74826666666667, 200.0, 305.0, 266.75]","[(6, 5e-05, 0.0017166666666666665), (5, 0.0001, 0.0029166666666666664), (5, 0.0, 0.0002611111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09994999999999, 10.108283333333333), (16100, 51.8999, 6.187083333333333), (32207, 58.2, 11.639738888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
70,"[38.620004964010924, 29.202666008392992, 39.98510334554031, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1320.8832885789802, 2016.8480092607101, 6229.4719591305975, 0, 0, 0]","[2708.1167114210198, 6085.15199073929, 9881.528040869402, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1556, 2366, 6442, 0, 0, 0]","[29.09706666666666, 61.5152, 2453.665466666667, 0, 0, 0]","[0.0092, 0.0010666666666666667, 0.0022666666666666664, 0, 0, 0]","[0.0, 0.0022666666666666664, 0.0072, 0, 0, 0]","[4265.902933333334, 17118.4848, 31906.334533333335, 4295, 17180, 34360]","[371.9908, 359.99893333333335, 376.53773333333334, 372.0, 360.0, 376.54]","[200.0, 304.9977333333333, 266.7428, 200.0, 305.0, 266.75]","[(7, 0.0, 0.00125), (5, 0.0, 0.003077777777777778), (6, 0.44465, 0.009944444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108749999999999), (16100, 51.900000000000006, 6.186922222222222), (32206, 57.75535, 11.630055555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
71,"[38.620004964010924, 29.202666008392992, 39.98510334554031, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[961.1715917447643, 2274.3621614162084, 1366.149239274299, 0, 0, 0]","[3067.8284082552354, 5827.637838583792, 14744.850760725702, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1556, 2366, 6442, 0, 0, 0]","[144.70186666666666, 60.115733333333324, 2789.2096, 0, 0, 0]","[0.050399999999999986, 0.0006666666666666666, 1.5816000000000001, 0, 0, 0]","[0.04133333333333333, 0.0, 0.042666666666666665, 0, 0, 0]","[4150.298133333334, 17119.884266666668, 31570.790399999998, 4295, 17180, 34360]","[371.9496, 359.9993333333333, 374.95840000000004, 372.0, 360.0, 376.54]","[199.95866666666666, 305.0, 266.70733333333334, 200.0, 305.0, 266.75]","[(7, 0.0, 0.001138888888888889), (5, 0.0, 0.001027777777777778), (6, 0.7892666666666667, 0.014000000000000002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.10886111111111), (16100, 51.900000000000006, 6.188972222222222), (32206, 57.41073333333333, 11.626), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
72,"[37.94986348969967, 41.47124166872377, 13.003537955434174, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[423.04803616590937, 589.4940993031305, 0, 0, 0, 0]","[3605.9519638340907, 7512.5059006968695, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1529, 3360, 2095, 0, 0, 0]","[89.47733333333333, 440.3988, 452.984, 0, 0, 0]","[0.012133333333333335, 0.10573333333333333, 0.002133333333333334, 0, 0, 0]","[0.0029333333333333334, 0.0548, 0.004666666666666666, 0, 0, 0]","[4205.522666666667, 16739.6012, 33907.016, 4295, 17180, 34360]","[371.98786666666666, 359.8942666666667, 376.5378666666667, 372.0, 360.0, 376.54]","[199.99706666666665, 304.9452, 266.74533333333335, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0012222222222222222), (7, 0.0, 0.005416666666666667), (3, 0.7182166666666667, 0.011355555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108777777777778), (16098, 51.900000000000006, 6.184583333333332), (32209, 57.48178333333334, 11.628644444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
73,"[27.922561429635145, 35.96642804245865, 23.636025076035008, 0.0, 0.0, 0.0]","[2, 3, 2, 0, 0, 0]","[880.6968441469659, 2207.8710414365537, 3175.7009080630046, 0, 0, 0]","[3148.3031558530342, 5894.128958563446, 12935.299091936995, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1125, 2914, 3808, 0, 0, 0]","[155.45026666666666, 377.4853333333333, 898.9775999999999, 0, 0, 0]","[0.0092, 0.1132, 0.5262666666666667, 0, 0, 0]","[0.0, 0.052000000000000005, 0.019600000000000003, 0, 0, 0]","[4139.549733333333, 16802.514666666666, 33461.0224, 4295, 17180, 34360]","[371.9908, 359.8868, 376.01373333333333, 372.0, 360.0, 376.54]","[200.0, 304.948, 266.7304, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0011111111111111113), (6, 0.0, 0.002078968253968254), (4, 0.0, 0.009961111111111112), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108888888888888), (16099, 51.900000000000006, 6.187921031746031), (32208, 58.2, 11.630038888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
74,"[41.74733184413006, 35.96642804245865, 23.636025076035008, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1266.2507644206341, 783.2371423816072, 0, 0, 0, 0]","[2762.7492355793656, 7318.762857618392, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1682, 2914, 3808, 0, 0, 0]","[362.63, 313.1732, 658.5048, 0, 0, 0]","[0.010666666666666666, 0.11333333333333333, 0.03386666666666667, 0, 0, 0]","[0.0013333333333333333, 0.05173333333333333, 0.002133333333333334, 0, 0, 0]","[3932.37, 16866.8268, 33701.4952, 4295, 17180, 34360]","[371.9893333333333, 359.88666666666666, 376.50613333333337, 372.0, 360.0, 376.54]","[199.99866666666668, 304.94826666666665, 266.74786666666665, 200.0, 305.0, 266.75]","[(5, 0.0, 0.030044444444444447), (6, 0.0, 0.0020444444444444442), (4, 0.0, 0.0003833333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.079955555555555), (16099, 51.900000000000006, 6.187955555555555), (32208, 58.2, 11.639616666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
75,"[56.88756515264334, 9.874105159219946, 28.129849171373593, 0.0, 0.0, 0.0]","[4, 1, 2, 0, 0, 0]","[881.1098420484382, 756.9888654240472, 3266.7223512674727, 0, 0, 0]","[3147.890157951562, 7345.011134575952, 12844.277648732528, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2292, 800, 4532, 0, 0, 0]","[687.8629333333333, 0.0, 578.8128, 0, 0, 0]","[0.011333333333333334, 0.0, 0.009466666666666667, 0, 0, 0]","[0.0005333333333333334, 0.0, 0.00013333333333333337, 0, 0, 0]","[3607.1370666666667, 17180.0, 33781.1872, 4295, 17180, 34360]","[371.9886666666667, 360.0, 376.5305333333334, 372.0, 360.0, 376.54]","[199.99946666666668, 305.0, 266.74986666666666, 200.0, 305.0, 266.75]","[(6, 0.0, 0.009172222222222222), (1, 0.0, 0.00011666666666666667), (3, 0.08385, 0.027955555555555553), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.100827777777777), (16104, 51.900000000000006, 6.1898833333333325), (32209, 58.116150000000005, 11.612044444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
76,"[43.98113675850087, 35.75660330782523, 28.129849171373593, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[605.2074355786712, 1976.660070513581, 2017.9555981631004, 0, 0, 0]","[3423.7925644213287, 6125.339929486419, 14093.0444018369, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1772, 2897, 4532, 0, 0, 0]","[625.6473333333333, 55.924, 548.0549333333335, 0, 0, 0]","[0.005600000000000001, 0.0, 0.3918666666666667, 0, 0, 0]","[0.0024000000000000002, 0.004, 0.0252, 0, 0, 0]","[3669.3526666666667, 17124.076, 33811.94506666667, 4295, 17180, 34360]","[371.9944, 360.0, 376.14813333333336, 372.0, 360.0, 376.54]","[199.9976, 304.996, 266.7248, 200.0, 305.0, 266.75]","[(3, 0.0, 0.049216666666666666), (6, 0.04601666666666666, 0.01635), (3, 0.07118333333333333, 0.02535), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.060783333333333), (16099, 51.85398333333334, 6.173649999999999), (32209, 58.12881666666667, 11.61465), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
77,"[30.15636634400596, 60.46655146877315, 25.045000310346964, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[324.07683067997914, 4372.735230493723, 1719.3522916291872, 0, 0, 0]","[3704.923169320021, 3729.264769506277, 14391.647708370812, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1215, 4899, 4035, 0, 0, 0]","[394.96186666666665, 1059.7589333333333, 1001.0384, 0, 0, 0]","[0.004533333333333334, 0.0136, 0.38253333333333334, 0, 0, 0]","[0.002, 0.010266666666666667, 0.0248, 0, 0, 0]","[3900.0381333333335, 16120.241066666667, 33358.9616, 4295, 17180, 34360]","[371.9954666666667, 359.9864, 376.15746666666666, 372.0, 360.0, 376.54]","[199.998, 304.98973333333333, 266.7252, 200.0, 305.0, 266.75]","[(2, 0.0, 0.006733333333333334), (8, 0.011300000000000001, 0.0019555555555555554), (2, 0.41124999999999995, 0.1293611111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.103266666666666), (16097, 51.88870000000001, 6.188044444444444), (32210, 57.78875, 11.510638888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
78,"[28.940183668404067, 68.42754875339422, 12.519396685494383, 0.0, 0.0, 0.0]","[2, 5, 1, 0, 0, 0]","[702.7678785214277, 3799.8329860295516, 2017.9555981631004, 0, 0, 0]","[3326.2321214785725, 4302.167013970448, 14093.0444018369, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1166, 5544, 2017, 0, 0, 0]","[374.6897333333334, 880.802, 464.1689333333335, 0, 0, 0]","[0.0006666666666666668, 0.0216, 0.38253333333333334, 0, 0, 0]","[0.00013333333333333337, 0.0048000000000000004, 0.025066666666666668, 0, 0, 0]","[3920.3102666666664, 16299.198, 33895.831066666666, 4295, 17180, 34360]","[371.9993333333333, 359.9784, 376.15746666666666, 372.0, 360.0, 376.54]","[199.99986666666666, 304.9952, 266.72493333333335, 200.0, 305.0, 266.75]","[(4, 0.0, 0.04736111111111111), (9, 0.015133333333333334, 0.0028666666666666667), (1, 0.07118333333333333, 0.024311111111111113), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.062638888888888), (16096, 51.884866666666674, 6.187133333333333), (32211, 58.12881666666667, 11.615688888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
79,"[41.87143211715066, 47.18588002962232, 43.00788281298492, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[983.6575048534678, 907.1406576247005, 2521.524716941833, 0, 0, 0]","[3045.342495146532, 7194.859342375299, 13589.475283058167, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1687, 3823, 6929, 0, 0, 0]","[447.3908, 760.5651999999999, 1202.0150666666666, 0, 0, 0]","[0.009866666666666668, 0.022533333333333336, 0.41559999999999997, 0, 0, 0]","[0.00013333333333333337, 0.0061333333333333335, 0.04466666666666667, 0, 0, 0]","[3847.6092, 16419.4348, 33157.98493333333, 4295, 17180, 34360]","[371.99013333333335, 359.97746666666666, 376.12440000000004, 372.0, 360.0, 376.54]","[199.99986666666666, 304.9938666666667, 266.70533333333333, 200.0, 305.0, 266.75]","[(5, 0.0, 0.02022222222222222), (4, 0.01145, 0.00285), (5, 0.32739999999999997, 0.11910555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.089777777777778), (16101, 51.88855, 6.18715), (32207, 57.872600000000006, 11.520894444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
80,"[43.956316703896746, 31.30091335472723, 52.17553224504996, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[1207.7617987213557, 965.1748065231225, 5328.87599800176, 0, 0, 0]","[2821.2382012786443, 7136.825193476878, 10782.12400199824, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1771, 2536, 8406, 0, 0, 0]","[178.95426666666668, 994.7477333333334, 1171.9561333333334, 0, 0, 0]","[0.009866666666666668, 0.01746666666666667, 0.03266666666666666, 0, 0, 0]","[0.0004000000000000001, 0.0048000000000000004, 0.0132, 0, 0, 0]","[4116.045733333333, 16185.252266666666, 33188.04386666667, 4295, 17180, 34360]","[371.99013333333335, 359.9825333333333, 376.50733333333335, 372.0, 360.0, 376.54]","[199.9996, 304.9952, 266.7368, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0012222222222222222), (2, 0.015333333333333336, 0.0012833333333333334), (6, 1.666666666666667e-05, 0.02606111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108777777777778), (16103, 51.884666666666675, 6.188716666666666), (32206, 58.199983333333336, 11.613938888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
81,"[43.98113675850087, 28.733646013330045, 45.894109614549066, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[1186.035337665291, 1225.132191172346, 2147.40937763494, 0, 0, 0]","[2842.964662334709, 6876.867808827654, 13963.59062236506, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1772, 2328, 7394, 0, 0, 0]","[394.26253333333335, 1142.2469333333333, 1202.366, 0, 0, 0]","[0.010533333333333332, 1.3862666666666668, 0.03546666666666667, 0, 0, 0]","[0.0013333333333333333, 2.9425333333333334, 0.011466666666666667, 0, 0, 0]","[3900.7374666666665, 16037.753066666666, 33157.634, 4295, 17180, 34360]","[371.98946666666666, 358.61373333333336, 376.50453333333337, 372.0, 360.0, 376.54]","[199.99866666666668, 302.05746666666664, 266.73853333333335, 200.0, 305.0, 266.75]","[(4, 0.0, 0.030083333333333333), (2, 0.07585, 0.04742222222222222), (7, 1.666666666666667e-05, 0.026133333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.079916666666666), (16103, 51.82415, 6.1425777777777775), (32205, 58.199983333333336, 11.613866666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
82,"[46.388682055100524, 27.647494445815845, 31.295388244056856, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1638.6972866160336, 1861.3415725850264, 2632.15778840045, 0, 0, 0]","[2390.3027133839664, 6240.658427414974, 13478.842211599549, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1869, 2240, 5042, 0, 0, 0]","[234.87800000000004, 1571.4644, 212.5112, 0, 0, 0]","[0.0014666666666666665, 1.4465333333333334, 0.027333333333333334, 0, 0, 0]","[0.0005333333333333334, 2.4273333333333333, 0.0006666666666666668, 0, 0, 0]","[4060.122, 15608.5356, 34147.4888, 4295, 17180, 34360]","[371.99853333333334, 358.5534666666667, 376.5126666666667, 372.0, 360.0, 376.54]","[199.99946666666668, 302.5726666666667, 266.7493333333333, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0017833333333333334), (3, 0.0017166666666666665, 0.0026), (4, 0.0, 0.0038388888888888895), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108216666666666), (16102, 51.89828333333334, 6.187399999999999), (32208, 58.2, 11.63616111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
83,"[61.553735418217926, 27.647494445815845, 20.87393706163491, 0.0, 0.0, 0.0]","[4, 2, 2, 0, 0, 0]","[1560.6977860754057, 0, 2394.272018508168, 0, 0, 0]","[2468.302213924594, 8102, 13716.727981491833, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2480, 2240, 3363, 0, 0, 0]","[664.7942666666665, 1188.3846666666666, 67.1088, 0, 0, 0]","[0.0016, 1.3894666666666664, 0.017866666666666666, 0, 0, 0]","[0.0004, 2.651733333333333, 0.00013333333333333337, 0, 0, 0]","[3630.2057333333332, 15991.615333333333, 34292.8912, 4295, 17180, 34360]","[371.9984, 358.6105333333333, 376.52213333333333, 372.0, 360.0, 376.54]","[199.9996, 302.3482666666667, 266.74986666666666, 200.0, 305.0, 266.75]","[(5, 0.0, 0.008011111111111111), (3, 0.00225, 0.06532222222222223), (3, 0.0, 0.0018722222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.101988888888888), (16102, 51.89775000000001, 6.124677777777777), (32209, 58.2, 11.638127777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
