interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
64,"[37.87540332588732, 40.891137990619605, 40.680280553658996, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[166.15920635027632, 2100.0513681075413, 2653.8598343147332, 0, 0, 0]","[3862.8407936497238, 6001.948631892459, 13457.140165685267, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1526, 3313, 6554, 0, 0, 0]","[444.9428, 103.458, 132.99333333333334, 0, 0, 0]","[0.0112, 0.0018666666666666666, 0.017466666666666665, 0, 0, 0]","[0.016266666666666665, 0.0009333333333333333, 0.00013333333333333337, 0, 0, 0]","[3850.0572, 17076.542, 34227.00666666667, 4295, 17180, 34360]","[371.9888, 359.9981333333333, 376.52253333333334, 372.0, 360.0, 376.54]","[199.98373333333333, 304.9990666666667, 266.74986666666666, 200.0, 305.0, 266.75]","[(5, 1.666666666666667e-05, 0.0006388888888888889), (6, 0.0, 0.0015388888888888887), (5, 0.0, 0.001988888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09998333333333, 10.109361111111111), (16099, 51.900000000000006, 6.188461111111111), (32207, 58.2, 11.63801111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
65,"[27.128319682303303, 51.32066156504567, 35.12506982806778, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[262.61535995470337, 3948.399000410004, 2788.3529806231236, 0, 0, 0]","[3766.3846400452967, 4153.600999589996, 13322.647019376876, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1093, 4158, 5659, 0, 0, 0]","[68.85506666666666, 220.8988, 151.51826666666668, 0, 0, 0]","[0.0002666666666666667, 0.011466666666666667, 0.0088, 0, 0, 0]","[0.0002666666666666667, 0.0031999999999999997, 0.0021333333333333334, 0, 0, 0]","[4226.144933333333, 16959.1012, 34208.481733333334, 4295, 17180, 34360]","[371.9997333333333, 359.98853333333335, 376.5312, 372.0, 360.0, 376.54]","[199.99973333333332, 304.9968, 266.74786666666665, 200.0, 305.0, 266.75]","[(6, 0.0, 6.666666666666667e-05), (7, 0.0, 0.004105555555555555), (7, 0.0, 0.0008555555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109933333333332), (16098, 51.900000000000006, 6.185894444444444), (32205, 58.2, 11.639144444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
66,"[29.932985852568876, 56.73907677116762, 24.67258394885482, 0.0, 0.0, 0.0]","[2, 5, 2, 0, 0, 0]","[674.467370947671, 3301.615833343159, 3436.290139764118, 0, 0, 0]","[3354.532629052329, 4800.3841666568405, 12674.709860235882, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1206, 4597, 3975, 0, 0, 0]","[137.0996, 3439.3266666666673, 122.8568, 0, 0, 0]","[0.00026666666666666673, 1.582266666666667, 0.0, 0, 0, 0]","[0.0004000000000000001, 0.019466666666666667, 0.002, 0, 0, 0]","[4157.9004, 13740.673333333332, 34237.1432, 4295, 17180, 34360]","[371.9997333333333, 358.41773333333333, 376.54, 372.0, 360.0, 376.54]","[199.9996, 304.9805333333333, 266.748, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0007277777777777777), (10, 0.0, 0.0020944444444444448), (5, 0.0, 0.00010555555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109272222222222), (16095, 51.900000000000006, 6.187905555555555), (32207, 58.2, 11.639894444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
67,"[28.66716306775875, 63.72500617131573, 36.31059524548445, 0.0, 0.0, 0.0]","[2, 5, 3, 0, 0, 0]","[1108.6814990594428, 2009.6968489885608, 1607.05935521879, 0, 0, 0]","[2920.318500940557, 6092.30315101144, 14503.94064478121, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1155, 5163, 5850, 0, 0, 0]","[162.878, 3298.1188, 208.31533333333334, 0, 0, 0]","[0.009333333333333334, 16.746533333333332, 0.0088, 0, 0, 0]","[0.00013333333333333337, 0.29746666666666666, 0.002, 0, 0, 0]","[4132.122, 13881.8812, 34151.68466666667, 4295, 17180, 34360]","[371.99066666666664, 343.25346666666667, 376.5312, 372.0, 360.0, 376.54]","[199.99986666666666, 304.70253333333335, 266.748, 200.0, 305.0, 266.75]","[(2, 0.0, 0.0016666666666666668), (9, 8.906633333333335, 3.6905888888888887), (6, 0.0, 0.0009444444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.108333333333333), (16096, 42.993366666666674, 2.499411111111111), (32206, 58.2, 11.639055555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
68,"[44.32861752295855, 29.49888916316959, 53.752094842033394, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[373.69944797718307, 0, 3549.3342999948204, 0, 0, 0]","[3655.300552022817, 8102, 12561.66570000518, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1786, 2390, 8660, 0, 0, 0]","[181.7512, 3270.1565333333338, 534.0726666666667, 0, 0, 0]","[0.009466666666666667, 0.17146666666666666, 0.05826666666666666, 0, 0, 0]","[0.00013333333333333337, 1.2193333333333332, 0.016666666666666666, 0, 0, 0]","[4113.2488, 13909.843466666665, 33825.92733333333, 4295, 17180, 34360]","[371.99053333333336, 359.8285333333333, 376.48173333333335, 372.0, 360.0, 376.54]","[199.99986666666666, 303.78066666666666, 266.73333333333335, 200.0, 305.0, 266.75]","[(3, 0.0, 0.0017666666666666666), (4, 0.0, 0.00023333333333333333), (6, 0.11005, 0.05357777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.108233333333333), (16101, 51.900000000000006, 6.189766666666666), (32206, 58.08995, 11.586422222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
69,"[31.893770166294367, 23.660824487780797, 71.05704177270188, 0.0, 0.0, 0.0]","[2, 2, 5, 0, 0, 0]","[772.6600428744915, 1871.0374131282742, 6901.647203675844, 0, 0, 0]","[3256.3399571255086, 6230.962586871726, 9209.352796324156, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1285, 1917, 11448, 0, 0, 0]","[54.5244, 90.7004, 645.9215999999999, 0, 0, 0]","[0.0, 0.041466666666666666, 0.07613333333333334, 0, 0, 0]","[0.0, 0.0416, 0.021599999999999998, 0, 0, 0]","[4240.4756, 17089.2996, 33714.0784, 4295, 17180, 34360]","[372.0, 359.9585333333333, 376.46386666666666, 372.0, 360.0, 376.54]","[200.0, 304.9584, 266.7284, 200.0, 305.0, 266.75]","[(2, 0.042083333333333334, 0.014900000000000002), (6, 0.0, 0.000611111111111111), (9, 0.00315, 0.005577777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.05791666666666, 10.095099999999999), (16099, 51.900000000000006, 6.189388888888889), (32203, 58.196850000000005, 11.634422222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
70,"[44.849838669645074, 23.660824487780797, 48.811371112904226, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1071.6056977279416, 1057.0143914888952, 2128.9380372999444, 0, 0, 0]","[2957.3943022720587, 7044.985608511105, 13982.061962700056, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1807, 1917, 7864, 0, 0, 0]","[74.79626666666667, 117.26373333333335, 257.2504, 0, 0, 0]","[0.0002666666666666667, 0.03813333333333333, 0.027333333333333334, 0, 0, 0]","[0.0002666666666666667, 0.03733333333333333, 0.00013333333333333337, 0, 0, 0]","[4220.203733333334, 17062.736266666667, 34102.7496, 4295, 17180, 34360]","[371.9997333333333, 359.96186666666665, 376.5126666666667, 372.0, 360.0, 376.54]","[199.99973333333332, 304.9626666666667, 266.74986666666666, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0001611111111111111), (6, 0.0, 0.0005777777777777778), (6, 0.0, 0.0031166666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109838888888888), (16099, 51.900000000000006, 6.1894222222222215), (32206, 58.2, 11.636883333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
71,"[43.01315462894018, 25.141940261663787, 25.75259139718205, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[837.0087101936845, 1841.2233356153695, 2759.6090650523447, 0, 0, 0]","[3191.9912898063158, 6260.776664384631, 13351.390934947656, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1733, 2037, 4149, 0, 0, 0]","[343.9304, 130.02173333333337, 430.61413333333337, 0, 0, 0]","[0.0014666666666666665, 0.0, 0.009066666666666666, 0, 0, 0]","[0.0012, 0.0013333333333333333, 0.0, 0, 0, 0]","[3951.0696, 17049.978266666665, 33929.385866666664, 4295, 17180, 34360]","[371.99853333333334, 360.0, 376.53093333333334, 372.0, 360.0, 376.54]","[199.9988, 304.9986666666667, 266.75, 200.0, 305.0, 266.75]","[(4, 0.0, 0.02896666666666667), (6, 0.0, 0.0010222222222222221), (5, 0.0, 0.0013833333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.081033333333332), (16099, 51.900000000000006, 6.188977777777778), (32207, 58.2, 11.638616666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
72,"[38.644825018615045, 40.829424833374475, 25.75259139718205, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[996.1207071886449, 2100.936479381193, 1605.3328675697371, 0, 0, 0]","[3032.8792928113553, 6001.063520618807, 14505.667132430262, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1557, 3308, 4149, 0, 0, 0]","[276.82186666666666, 200.62386666666663, 192.9377333333333, 0, 0, 0]","[0.0108, 0.0, 0.009466666666666667, 0, 0, 0]","[0.0006666666666666668, 0.0002666666666666667, 0.0, 0, 0, 0]","[4018.1781333333333, 16979.376133333335, 34167.06226666667, 4295, 17180, 34360]","[371.9892, 360.0, 376.5305333333334, 372.0, 360.0, 376.54]","[199.99933333333334, 304.9997333333333, 266.75, 200.0, 305.0, 266.75]","[(4, 0.0, 0.002777777777777778), (9, 0.04548333333333333, 0.017011111111111112), (5, 0.0, 0.0010166666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.107222222222221), (16096, 51.85451666666667, 6.172988888888888), (32207, 58.2, 11.638983333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
73,"[40.48150905931993, 41.71809429770427, 25.75259139718205, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[967.7247299625963, 673.0779275711528, 2529.022779409242, 0, 0, 0]","[3061.275270037404, 7428.922072428847, 13581.977220590757, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1631, 3380, 4149, 0, 0, 0]","[483.74199999999996, 3073.896800000001, 301.9892, 0, 0, 0]","[0.0196, 0.0008, 0.009333333333333334, 0, 0, 0]","[0.0005333333333333334, 0.0017333333333333335, 0.00013333333333333337, 0, 0, 0]","[3811.258, 14106.1032, 34058.010800000004, 4295, 17180, 34360]","[371.9804, 359.9992, 376.53066666666666, 372.0, 360.0, 376.54]","[199.99946666666668, 304.99826666666667, 266.74986666666666, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0036611111111111106), (8, 0.0, 0.00047222222222222224), (5, 1.666666666666667e-05, 0.0013722222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.106338888888889), (16097, 51.900000000000006, 6.189527777777777), (32207, 58.199983333333336, 11.638627777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
74,"[40.85380987838173, 24.352011848926193, 39.28371919806343, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1054.3866641579334, 1618.4654502552594, 5047.684168051668, 0, 0, 0]","[2974.6133358420666, 6483.534549744741, 11063.315831948332, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1646, 1973, 6329, 0, 0, 0]","[313.1744, 2503.9978666666666, 768.9544000000001, 0, 0, 0]","[0.027866666666666665, 0.009466666666666667, 0.009333333333333334, 0, 0, 0]","[0.00013333333333333337, 0.0014666666666666667, 0.002, 0, 0, 0]","[3981.8256, 14676.002133333333, 33591.0456, 4295, 17180, 34360]","[371.9721333333333, 359.99053333333336, 376.53066666666666, 372.0, 360.0, 376.54]","[199.99986666666666, 304.99853333333334, 266.748, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0032166666666666663), (3, 0.0, 0.0011444444444444445), (6, 0.08385, 0.02791111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.106783333333333), (16102, 51.900000000000006, 6.188855555555555), (32206, 58.116150000000005, 11.612088888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
75,"[45.22213948870687, 34.83090594914836, 39.28371919806343, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[969.9595108123837, 1630.2491087481758, 4406.472432224532, 0, 0, 0]","[3059.0404891876165, 6471.750891251824, 11704.527567775469, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1822, 2822, 6329, 0, 0, 0]","[103.45920000000001, 2207.6007999999993, 671.0877333333334, 0, 0, 0]","[0.0184, 0.02093333333333333, 0.3916, 0, 0, 0]","[0.00013333333333333337, 0.010266666666666667, 0.02706666666666667, 0, 0, 0]","[4191.5408, 14972.3992, 33688.912266666666, 4295, 17180, 34360]","[371.9816, 359.97906666666665, 376.14840000000004, 372.0, 360.0, 376.54]","[199.99986666666666, 304.98973333333333, 266.72293333333334, 200.0, 305.0, 266.75]","[(6, 0.042083333333333334, 0.01700555555555556), (6, 0.0032, 0.004105555555555556), (6, 0.07118333333333333, 0.025344444444444447), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.05791666666666, 10.092994444444443), (16099, 51.896800000000006, 6.185894444444444), (32206, 58.12881666666667, 11.614655555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
76,"[42.913874410523704, 32.201925450506046, 52.616224939482336, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[1009.1297612848427, 1141.496377995003, 1551.6301894152525, 0, 0, 0]","[3019.870238715157, 6960.503622004997, 14559.369810584747, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1729, 2609, 8477, 0, 0, 0]","[237.6764, 380.2818666666667, 875.21, 0, 0, 0]","[0.019066666666666666, 0.020266666666666665, 1.4542666666666668, 0, 0, 0]","[0.00013333333333333337, 0.0088, 0.9017333333333332, 0, 0, 0]","[4057.3236, 16799.718133333332, 33484.79, 4295, 17180, 34360]","[371.9809333333333, 359.97973333333334, 375.08573333333334, 372.0, 360.0, 376.54]","[199.99986666666666, 304.9912, 265.8482666666667, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0023), (6, 0.0, 0.00425), (7, 0.32739999999999997, 0.10498888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.1077), (16099, 51.900000000000006, 6.18575), (32205, 57.872600000000006, 11.53501111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
77,"[43.68329610325143, 31.7822759812392, 25.225001551734838, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[835.8365371902917, 2536.8152848139694, 2046.8749041745743, 0, 0, 0]","[3193.163462809708, 5565.184715186031, 14064.125095825426, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1760, 2575, 4064, 0, 0, 0]","[841.6552000000001, 330.6488, 808.1009333333334, 0, 0, 0]","[0.009466666666666667, 0.010799999999999999, 0.38266666666666665, 0, 0, 0]","[0.00013333333333333337, 0.007866666666666666, 0.025333333333333333, 0, 0, 0]","[3453.3448, 16849.3512, 33551.899066666665, 4295, 17180, 34360]","[371.99053333333336, 359.9892, 376.1573333333333, 372.0, 360.0, 376.54]","[199.99986666666666, 304.99213333333336, 266.7246666666667, 200.0, 305.0, 266.75]","[(5, 0.12083333333333332, 0.0027277777777777778), (6, 0.0, 0.004005555555555556), (2, 0.3679500000000001, 0.1160166666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 66.97916666666666, 10.107272222222221), (16099, 51.900000000000006, 6.185994444444444), (32210, 57.83205, 11.523983333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
78,"[43.01315462894018, 46.33423845963959, 12.699397926882256, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[424.2092031852845, 878.7746921899874, 1791.9824020518593, 0, 0, 0]","[3604.7907968147156, 7223.225307810013, 14319.017597948141, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1733, 3754, 2046, 0, 0, 0]","[1031.7970666666665, 2152.3736000000004, 100.66266666666665, 0, 0, 0]","[0.009466666666666667, 0.011466666666666667, 0.0002666666666666667, 0, 0, 0]","[0.00013333333333333337, 0.010133333333333334, 0.00013333333333333337, 0, 0, 0]","[3263.2029333333335, 15027.6264, 34259.33733333334, 4295, 17180, 34360]","[371.99053333333336, 359.98853333333335, 376.53973333333334, 372.0, 360.0, 376.54]","[199.99986666666666, 304.98986666666667, 266.74986666666666, 200.0, 305.0, 266.75]","[(5, 0.03961666666666667, 0.0026), (9, 0.0, 0.002511111111111111), (1, 0.0, 0.0011611111111111112), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.06038333333333, 10.1074), (16096, 51.900000000000006, 6.187488888888889), (32211, 58.2, 11.638838888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
79,"[25.639116406056097, 38.90397432732659, 51.43069952206567, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[777.8447686667553, 952.5987313307237, 5515.664613836159, 0, 0, 0]","[3251.155231333245, 7149.401268669277, 10595.33538616384, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1033, 3152, 8286, 0, 0, 0]","[465.566, 2666.1770666666666, 2833.9496000000004, 0, 0, 0]","[0.0, 0.0, 0.009733333333333333, 0, 0, 0]","[0.0, 0.002133333333333333, 0.002266666666666667, 0, 0, 0]","[3829.434, 14513.822933333333, 31526.0504, 4295, 17180, 34360]","[372.0, 360.0, 376.5302666666667, 372.0, 360.0, 376.54]","[200.0, 304.99786666666665, 266.7477333333333, 200.0, 305.0, 266.75]","[(2, 0.0, 0.0003), (6, 0.003833333333333334, 0.0032722222222222215), (7, 0.0, 0.0032277777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.1097), (16099, 51.89616666666667, 6.186727777777778), (32205, 58.2, 11.636772222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
80,"[43.75775626706378, 24.364354480375216, 52.585190242691326, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[952.8692777444469, 804.078297530017, 7526.616560956505, 0, 0, 0]","[3076.1307222555533, 7297.921702469983, 8584.383439043495, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1763, 1974, 8472, 0, 0, 0]","[492.1304, 174.7610666666667, 4413.803466666666, 0, 0, 0]","[0.0036, 0.0, 0.01, 0, 0, 0]","[0.0004, 0.00013333333333333337, 0.004533333333333334, 0, 0, 0]","[3802.8696, 17005.238933333334, 29946.196533333336, 4295, 17180, 34360]","[371.9964, 360.0, 376.53000000000003, 372.0, 360.0, 376.54]","[199.9996, 304.99986666666666, 266.7454666666667, 200.0, 305.0, 266.75]","[(5, 1.666666666666667e-05, 0.0006888888888888888), (3, 0.0039, 0.002816666666666667), (8, 0.045516666666666664, 0.018088888888888884), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09998333333333, 10.109311111111111), (16102, 51.896100000000004, 6.187183333333333), (32204, 58.15448333333334, 11.62191111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
81,"[48.47356664184661, 27.067390767711675, 63.40388554403823, 0.0, 0.0, 0.0]","[3, 2, 5, 0, 0, 0]","[876.0256489904855, 1179.908260083401, 3701.7349864569323, 0, 0, 0]","[3152.9743510095145, 6922.091739916599, 12409.265013543067, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1953, 2193, 10215, 0, 0, 0]","[715.8258666666666, 12.494533333333333, 5574.2284, 0, 0, 0]","[0.012799999999999999, 0.0, 0.0132, 0, 0, 0]","[0.0005333333333333334, 0.0, 0.007866666666666666, 0, 0, 0]","[3579.1741333333334, 17167.505466666666, 28785.7716, 4295, 17180, 34360]","[371.9872, 360.0, 376.52680000000004, 372.0, 360.0, 376.54]","[199.99946666666668, 305.0, 266.74213333333336, 200.0, 305.0, 266.75]","[(7, 0.0, 0.0016166666666666664), (4, 0.0, 0.0001944444444444444), (10, 0.0, 0.002522222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108383333333332), (16101, 51.900000000000006, 6.189805555555555), (32202, 58.2, 11.637477777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
82,"[48.64730702407545, 32.757343865712166, 52.454844516169075, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[934.4670391306453, 2651.1247964448135, 2138.308283086843, 0, 0, 0]","[3094.5329608693546, 5450.875203555186, 13972.691716913158, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1960, 2654, 8451, 0, 0, 0]","[273.852, 11.008799999999999, 3015.7023999999997, 0, 0, 0]","[0.0132, 0.0, 0.012933333333333333, 0, 0, 0]","[0.0004, 0.0, 0.0061333333333333335, 0, 0, 0]","[4021.148, 17168.9912, 31344.2976, 4295, 17180, 34360]","[371.9868, 360.0, 376.5270666666667, 372.0, 360.0, 376.54]","[199.9996, 305.0, 266.7438666666667, 200.0, 305.0, 266.75]","[(9, 0.0, 0.001472222222222222), (4, 0.0, 0.0), (9, 0.0, 0.002477777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.108527777777777), (16101, 51.900000000000006, 6.1899999999999995), (32203, 58.2, 11.637522222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
83,"[44.82501861504095, 46.087385830659095, 14.822171187387498, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[899.2286233127204, 2384.5719530753117, 1932.60301540134, 0, 0, 0]","[3129.7713766872794, 5717.428046924688, 14178.39698459866, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1806, 3734, 2388, 0, 0, 0]","[28.833199999999998, 150.03093333333334, 51.728933333333345, 0, 0, 0]","[0.0092, 0.15826666666666667, 0.0, 0, 0, 0]","[0.0, 0.13533333333333333, 0.0009333333333333333, 0, 0, 0]","[4266.1668, 17029.96906666667, 34308.27106666667, 4295, 17180, 34360]","[371.9908, 359.8417333333333, 376.54, 372.0, 360.0, 376.54]","[200.0, 304.86466666666666, 266.7490666666667, 200.0, 305.0, 266.75]","[(8, 0.0, 0.0013333333333333333), (7, 0.0018666666666666669, 0.0009333333333333333), (2, 1.666666666666667e-05, 0.0002555555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108666666666666), (16098, 51.89813333333334, 6.189066666666666), (32210, 58.199983333333336, 11.639744444444442), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
84,"[42.83941424671134, 44.38410269069365, 25.851902426913288, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[837.6058707134255, 1958.7334626156899, 4163.261137139426, 0, 0, 0]","[3191.3941292865748, 6143.26653738431, 11947.738862860573, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1726, 3596, 4165, 0, 0, 0]","[77.50399999999999, 2087.6237333333333, 146.8004, 0, 0, 0]","[0.0, 0.17013333333333333, 0.009333333333333334, 0, 0, 0]","[0.0, 0.14813333333333334, 0.00013333333333333337, 0, 0, 0]","[4217.496, 15092.376266666666, 34213.1996, 4295, 17180, 34360]","[372.0, 359.82986666666665, 376.53066666666666, 372.0, 360.0, 376.54]","[200.0, 304.8518666666667, 266.74986666666666, 200.0, 305.0, 266.75]","[(7, 0.0, 0.00012222222222222224), (8, 0.0, 0.00030555555555555555), (5, 0.0, 0.0012555555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109877777777777), (16097, 51.900000000000006, 6.189694444444444), (32207, 58.2, 11.638744444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
