interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
85,"[53.214197071233556, 35.929400148111576, 29.799515858730057, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[865.7204163192729, 1320.3492326782757, 3629.824125161893, 0, 0, 0]","[3163.2795836807272, 6781.650767321724, 12481.175874838107, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2144, 2911, 4801, 0, 0, 0]","[668.1158666666669, 2460.656, 7059.012000000001, 0, 0, 0]","[0.021733333333333334, 0.014266666666666667, 1.3145333333333333, 0, 0, 0]","[0.03506666666666667, 0.013466666666666663, 0.08839999999999999, 0, 0, 0]","[3626.884133333333, 14719.344000000001, 27300.987999999998, 4295, 17180, 34360]","[371.9782666666667, 359.9857333333333, 375.2254666666667, 372.0, 360.0, 376.54]","[199.96493333333333, 304.98653333333334, 266.6616, 200.0, 305.0, 266.75]","[(5, 0.0, 0.005127777777777778), (5, 0.29986666666666667, 0.012838888888888888), (5, 3.203133333333333, 0.7005111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.104872222222221), (16100, 51.60013333333334, 6.17716111111111), (32207, 54.99686666666667, 10.939488888888889), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
86,"[50.235790518739144, 35.64551962478401, 40.13406989013718, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1620.9072527472747, 1275.607484818648, 3815.915639438741, 0, 0, 0]","[2408.0927472527255, 6826.392515181352, 12295.084360561259, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2024, 2888, 6466, 0, 0, 0]","[1028.3006666666668, 2408.9257333333335, 6607.425066666667, 0, 0, 0]","[9.621333333333334, 0.0009333333333333333, 1.3215999999999999, 0, 0, 0]","[0.04773333333333334, 0.010799999999999999, 0.0976, 0, 0, 0]","[3266.699333333333, 14771.074266666667, 27752.574933333333, 4295, 17180, 34360]","[362.3786666666667, 359.9990666666667, 375.21840000000003, 372.0, 360.0, 376.54]","[199.95226666666667, 304.9892, 266.6524, 200.0, 305.0, 266.75]","[(5, 0.0, 0.006144444444444444), (5, 0.04723333333333333, 0.012288888888888887), (7, 2.814516666666667, 0.6669277777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.103855555555555), (16100, 51.852766666666675, 6.177711111111111), (32205, 55.38548333333333, 10.973072222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
87,"[63.14221891288161, 25.27770920760306, 43.35547141704426, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[930.781866515117, 0, 2529.022779409242, 0, 0, 0]","[3098.218133484883, 8102, 13581.977220590757, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2544, 2048, 6985, 0, 0, 0]","[859.4816, 2062.1969333333336, 6866.074800000001, 0, 0, 0]","[3.8553333333333333, 0.0, 1.2436, 0, 0, 0]","[0.04986666666666666, 0.0017333333333333335, 0.10293333333333334, 0, 0, 0]","[3435.5184, 15117.803066666667, 27493.925199999998, 4295, 17180, 34360]","[368.1446666666667, 360.0, 375.2964, 372.0, 360.0, 376.54]","[199.95013333333333, 304.99826666666667, 266.64706666666666, 200.0, 305.0, 266.75]","[(8, 0.0, 0.006038888888888889), (3, 0.0039, 0.0027111111111111116), (7, 2.056766666666667, 0.6720833333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.103961111111111), (16102, 51.896100000000004, 6.187288888888888), (32205, 56.143233333333335, 10.967916666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
88,"[41.97071233556714, 22.50061713157245, 41.98373781888151, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1361.4449256925172, 1769.5441787202772, 4215.855459391611, 0, 0, 0]","[2667.5550743074828, 6332.455821279723, 11895.14454060839, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1691, 1823, 6764, 0, 0, 0]","[1361.7489333333335, 161.4796, 2255.1365333333333, 0, 0, 0]","[8.776666666666667, 0.0092, 1.0716, 0, 0, 0]","[0.41733333333333333, 0.00013333333333333337, 0.8766666666666665, 0, 0, 0]","[2933.2510666666667, 17018.5204, 32104.863466666666, 4295, 17180, 34360]","[363.22333333333336, 359.9908, 375.46840000000003, 372.0, 360.0, 376.54]","[199.58266666666665, 304.99986666666666, 265.87333333333333, 200.0, 305.0, 266.75]","[(5, 0.00031666666666666665, 0.00883888888888889), (3, 0.0, 0.0015166666666666666), (5, 0.0, 0.0026388888888888885), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09968333333333, 10.10116111111111), (16102, 51.900000000000006, 6.188483333333333), (32207, 58.2, 11.63736111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
89,"[53.61131794489948, 22.50061713157245, 28.6450251381044, 0.0, 0.0, 0.0]","[4, 2, 2, 0, 0, 0]","[889.7811198493705, 1691.3656366167495, 2047.4687601779385, 0, 0, 0]","[3139.2188801506295, 6410.63436338325, 14063.531239822061, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2160, 1823, 4615, 0, 0, 0]","[1764.4009333333333, 84.7588, 2041.226666666667, 0, 0, 0]","[6.126666666666667, 0.0092, 0.009066666666666666, 0, 0, 0]","[0.16400000000000003, 0.00013333333333333337, 0.0018666666666666664, 0, 0, 0]","[2530.5990666666667, 17095.2412, 32318.773333333334, 4295, 17180, 34360]","[365.87333333333333, 359.9908, 376.53093333333334, 372.0, 360.0, 376.54]","[199.836, 304.99986666666666, 266.7481333333333, 200.0, 305.0, 266.75]","[(7, 0.0, 0.008422222222222222), (3, 0.0, 0.0014444444444444444), (4, 0.0, 0.0012000000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.101577777777777), (16102, 51.900000000000006, 6.188555555555555), (32208, 58.2, 11.638799999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
90,"[41.77215189873418, 47.988151073808936, 12.947675501210353, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[864.2518359605931, 816.4568014950553, 0, 0, 0, 0]","[3164.748164039407, 7285.5431985049445, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1683, 3888, 2086, 0, 0, 0]","[687.8645333333335, 195.5573333333333, 2111.132, 0, 0, 0]","[0.0216, 0.0144, 1.5797333333333334, 0, 0, 0]","[0.0352, 0.045066666666666665, 0.0368, 0, 0, 0]","[3607.1354666666666, 16984.442666666666, 32248.868, 4295, 17180, 34360]","[371.9784, 359.9856, 374.9602666666667, 372.0, 360.0, 376.54]","[199.9648, 304.9549333333333, 266.7132, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0047777777777777775), (7, 0.00075, 0.0020666666666666667), (2, 0.0, 0.00015000000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.105222222222222), (16098, 51.89925000000001, 6.187933333333333), (32210, 58.2, 11.63985), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
91,"[40.35740878629933, 36.139224882745005, 28.483644714791133, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[908.3315641319559, 1520.7520356660357, 4589.4508201457065, 0, 0, 0]","[3120.668435868044, 6581.247964333965, 11521.549179854293, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1626, 2928, 4589, 0, 0, 0]","[218.1036, 214.95546666666667, 195.7337333333333, 0, 0, 0]","[0.018533333333333332, 0.0037333333333333333, 0.6044, 0, 0, 0]","[0.0002666666666666667, 0.027333333333333338, 0.003999999999999999, 0, 0, 0]","[4076.8964, 16965.044533333334, 34164.266266666666, 4295, 17180, 34360]","[371.9814666666667, 359.99626666666666, 375.9356, 372.0, 360.0, 376.54]","[199.99973333333332, 304.97266666666667, 266.746, 200.0, 305.0, 266.75]","[(5, 0.0, 0.002138888888888889), (5, 0.04758333333333333, 0.017383333333333334), (3, 0.003, 0.062077777777777766), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.107861111111111), (16100, 51.85241666666667, 6.172616666666666), (32209, 58.197, 11.57792222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
92,"[41.07719036981881, 35.38632436435448, 41.49338960958352, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[769.4662570979424, 1636.635414072775, 4224.6186201629025, 0, 0, 0]","[3259.5337429020574, 6465.364585927226, 11886.381379837097, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1655, 2867, 6685, 0, 0, 0]","[68.1568, 117.08893333333333, 594.1910666666666, 0, 0, 0]","[0.010533333333333334, 0.0008, 0.44439999999999996, 0, 0, 0]","[0.007866666666666666, 0.0025333333333333336, 0.013733333333333332, 0, 0, 0]","[4226.8432, 17062.911066666667, 33765.808933333334, 4295, 17180, 34360]","[371.98946666666666, 359.9992, 376.09560000000005, 372.0, 360.0, 376.54]","[199.99213333333333, 304.99746666666664, 266.73626666666667, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0010166666666666666), (5, 0.0, 0.0004055555555555556), (6, 0.44493333333333335, 0.09902222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108983333333333), (16100, 51.900000000000006, 6.1895944444444435), (32206, 57.75506666666667, 11.540977777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
93,"[36.46066021345247, 31.017032831399654, 44.42927192601328, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[659.9666559876916, 1619.2884183810538, 2427.574271489182, 0, 0, 0]","[3369.0333440123086, 6482.711581618946, 13683.425728510818, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1469, 2513, 7158, 0, 0, 0]","[81.96146666666667, 173.36253333333335, 506.1104, 0, 0, 0]","[0.02186666666666667, 0.012133333333333331, 0.010666666666666666, 0, 0, 0]","[0.023333333333333327, 0.008533333333333332, 0.004533333333333333, 0, 0, 0]","[4213.038533333333, 17006.637466666667, 33853.8896, 4295, 17180, 34360]","[371.97813333333335, 359.98786666666666, 376.52933333333334, 372.0, 360.0, 376.54]","[199.97666666666666, 304.99146666666667, 266.7454666666667, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0007333333333333333), (5, 0.0, 0.0018611111111111116), (8, 0.78925, 0.012722222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109266666666667), (16100, 51.900000000000006, 6.188138888888888), (32204, 57.41075, 11.627277777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
94,"[37.77612310747084, 33.69538385583806, 41.43132021600149, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[784.1935763018319, 1821.7946170305381, 1283.1686751166799, 0, 0, 0]","[3244.806423698168, 6280.205382969461, 14827.83132488332, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1522, 2730, 6675, 0, 0, 0]","[105.9036, 288.0068, 525.684, 0, 0, 0]","[0.02093333333333333, 0.16893333333333332, 0.002133333333333334, 0, 0, 0]","[0.020666666666666663, 0.1436, 0.006666666666666666, 0, 0, 0]","[4189.0964, 16891.9932, 33834.316, 4295, 17180, 34360]","[371.97906666666665, 359.8310666666667, 376.5378666666667, 372.0, 360.0, 376.54]","[199.97933333333333, 304.8564, 266.74333333333334, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0007611111111111112), (7, 0.0018666666666666669, 0.0018722222222222222), (7, 0.7643666666666667, 0.027733333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109238888888889), (16098, 51.89813333333334, 6.188127777777777), (32205, 57.435633333333335, 11.612266666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
95,"[39.190866219905686, 35.114786472475934, 28.303643473403266, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[678.097309809041, 2045.1335769488248, 2744.0514170072147, 0, 0, 0]","[3350.902690190959, 6056.866423051175, 13366.948582992785, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1579, 2845, 4560, 0, 0, 0]","[127.2252, 290.10373333333325, 111.848, 0, 0, 0]","[0.020666666666666667, 0.18373333333333333, 0.009466666666666667, 0, 0, 0]","[0.021333333333333333, 0.15026666666666666, 0.0021333333333333334, 0, 0, 0]","[4167.7748, 16889.896266666667, 34248.152, 4295, 17180, 34360]","[371.97933333333333, 359.81626666666665, 376.5305333333334, 372.0, 360.0, 376.54]","[199.97866666666667, 304.84973333333335, 266.74786666666665, 200.0, 305.0, 266.75]","[(4, 0.0421, 0.015811111111111113), (5, 0.0, 0.0006999999999999999), (3, 0.0, 0.001111111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.05789999999999, 10.094188888888889), (16100, 51.900000000000006, 6.189299999999999), (32209, 58.2, 11.638888888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
96,"[42.81459419210722, 39.06442853616391, 39.29613307677984, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1090.6016460848132, 1120.352497775195, 1746.7766281727716, 0, 0, 0]","[2938.398353915187, 6981.647502224805, 14364.22337182723, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1725, 3165, 6331, 0, 0, 0]","[822.7797333333333, 227.8884, 754.9739999999999, 0, 0, 0]","[2.789733333333333, 0.19573333333333337, 0.04226666666666666, 0, 0, 0]","[0.0112, 0.1529333333333333, 0.02186666666666667, 0, 0, 0]","[3472.2202666666667, 16952.1116, 33605.026, 4295, 17180, 34360]","[369.21026666666666, 359.80426666666665, 376.4977333333334, 372.0, 360.0, 376.54]","[199.9888, 304.84706666666665, 266.72813333333335, 200.0, 305.0, 266.75]","[(4, 0.0, 0.009833333333333335), (5, 0.0, 0.0017055555555555556), (6, 0.0, 0.016955555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.100166666666667), (16100, 51.900000000000006, 6.188294444444444), (32206, 58.2, 11.623044444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
97,"[47.67932489451477, 33.26339175512219, 34.15058034882999, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1189.6536873383386, 2315.3289545046587, 4727.3962027734015, 0, 0, 0]","[2839.3463126616616, 5786.671045495341, 11383.603797226599, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1921, 2695, 5502, 0, 0, 0]","[1422.5650666666666, 2074.781466666667, 3727.3364, 0, 0, 0]","[1.3085333333333333, 0.012666666666666668, 0.0252, 0, 0, 0]","[0.041466666666666666, 0.0013333333333333333, 0.0152, 0, 0, 0]","[2872.4349333333334, 15105.218533333333, 30632.6636, 4295, 17180, 34360]","[370.69146666666666, 359.9873333333333, 376.51480000000004, 372.0, 360.0, 376.54]","[199.95853333333332, 304.9986666666667, 266.7348, 200.0, 305.0, 266.75]","[(3, 0.0, 0.0036777777777777776), (3, 0.0, 0.0010722222222222222), (7, 0.0032166666666666667, 0.020749999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.106322222222222), (16102, 51.900000000000006, 6.188927777777777), (32205, 58.196783333333336, 11.61925), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
98,"[49.71456937205262, 45.5936805726981, 34.15058034882999, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[966.4078331945104, 2275.064246101946, 1392.7419302419803, 0, 0, 0]","[3062.59216680549, 5826.935753898054, 14718.25806975802, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2003, 3694, 5502, 0, 0, 0]","[1452.6252, 2259.330266666667, 3512.0281333333332, 0, 0, 0]","[1.3115999999999999, 0.010266666666666667, 0.0248, 0, 0, 0]","[0.04453333333333333, 0.0025333333333333336, 0.0152, 0, 0, 0]","[2842.3748, 14920.669733333332, 30847.971866666667, 4295, 17180, 34360]","[370.6884, 359.98973333333333, 376.5152, 372.0, 360.0, 376.54]","[199.95546666666667, 304.99746666666664, 266.7348, 200.0, 305.0, 266.75]","[(3, 0.0, 0.003005555555555555), (6, 0.0, 0.0012666666666666666), (7, 0.0, 0.02337777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.106994444444444), (16099, 51.900000000000006, 6.1887333333333325), (32205, 58.2, 11.61662222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
99,"[55.47282204020849, 45.062947420390024, 20.768419092545464, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1333.611022461108, 2067.2917755155863, 1247.1768798418761, 0, 0, 0]","[2695.388977538892, 6034.708224484413, 14863.823120158124, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2235, 3651, 3346, 0, 0, 0]","[815.0909333333334, 4671.0548, 2497.0077333333334, 0, 0, 0]","[0.09733333333333333, 0.004666666666666666, 0.0041333333333333335, 0, 0, 0]","[0.03733333333333333, 0.004533333333333334, 0.006133333333333333, 0, 0, 0]","[3479.9090666666666, 12508.9452, 31862.992266666668, 4295, 17180, 34360]","[371.9026666666667, 359.99533333333335, 376.53586666666666, 372.0, 360.0, 376.54]","[199.96266666666668, 304.9954666666667, 266.7438666666667, 200.0, 305.0, 266.75]","[(5, 0.0, 0.010650000000000001), (6, 0.0, 0.00032777777777777775), (5, 0.0, 0.0011333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.09935), (16099, 51.900000000000006, 6.189672222222222), (32207, 58.2, 11.638866666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
100,"[51.47679324894515, 38.41026906936559, 38.09198684128856, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[921.0620720954689, 1980.4453721537425, 1619.5645677852426, 0, 0, 0]","[3107.937927904531, 6121.554627846257, 14491.435432214757, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2074, 3112, 6137, 0, 0, 0]","[943.3653333333334, 5259.655066666666, 9467.939733333333, 0, 0, 0]","[0.08773333333333334, 0.28733333333333333, 1.2357333333333334, 0, 0, 0]","[0.037066666666666664, 1.1915999999999998, 0.09133333333333332, 0, 0, 0]","[3351.634666666667, 11920.344933333334, 24892.060266666667, 4295, 17180, 34360]","[371.91226666666665, 359.7126666666667, 375.3042666666667, 372.0, 360.0, 376.54]","[199.96293333333332, 303.8084, 266.65866666666665, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0024722222222222224), (7, 0.005133333333333333, 0.18722222222222223), (8, 3.203133333333333, 0.7011444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.107527777777777), (16098, 51.89486666666667, 6.002777777777777), (32204, 54.99686666666667, 10.938855555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
101,"[49.39190866219906, 43.50777585781289, 30.27745018931165, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[609.9134904702653, 2626.659644078659, 4237.882758493445, 0, 0, 0]","[3419.086509529735, 5475.340355921341, 11873.117241506556, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1990, 3525, 4878, 0, 0, 0]","[1954.1926666666668, 7119.129066666666, 6534.725066666667, 0, 0, 0]","[0.07759999999999999, 0.3913333333333333, 1.2488, 0, 0, 0]","[0.004266666666666666, 1.4841333333333335, 0.09466666666666668, 0, 0, 0]","[2340.807333333333, 10060.870933333334, 27825.274933333334, 4295, 17180, 34360]","[371.9224, 359.6086666666667, 375.2912, 372.0, 360.0, 376.54]","[199.99573333333333, 303.5158666666667, 266.6553333333333, 200.0, 305.0, 266.75]","[(8, 0.0, 0.0006166666666666667), (6, 0.04608333333333333, 0.12919444444444445), (6, 2.814516666666667, 0.6679166666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109383333333334), (16099, 51.85391666666667, 6.060805555555555), (32206, 55.38548333333333, 10.972083333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
