interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
85,"[29.560685033507074, 57.603060972599366, 23.468437713363542, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[383.59399772098897, 3888.485295442138, 1727.9414031281997, 0, 0, 0]","[3645.406002279011, 4213.5147045578615, 14383.0585968718, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1191, 4667, 3781, 0, 0, 0]","[389.3686666666667, 2715.1097333333337, 2564.1165333333333, 0, 0, 0]","[0.007333333333333333, 0.019066666666666666, 0.03186666666666667, 0, 0, 0]","[0.012266666666666667, 0.0037333333333333333, 0.04586666666666667, 0, 0, 0]","[3905.6313333333333, 14464.890266666665, 31795.883466666666, 4295, 17180, 34360]","[371.99266666666665, 359.9809333333333, 376.5081333333334, 372.0, 360.0, 376.54]","[199.98773333333332, 304.99626666666666, 266.70413333333335, 200.0, 305.0, 266.75]","[(2, 0.0, 0.0017777777777777779), (10, 0.0, 0.003616666666666667), (5, 0.0, 0.00017222222222222224), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.108222222222222), (16095, 51.900000000000006, 6.186383333333333), (32207, 58.2, 11.639827777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
86,"[34.202035244477536, 60.849173043692915, 13.518713922164979, 0.0, 0.0, 0.0]","[2, 5, 1, 0, 0, 0]","[1117.3758715256185, 2724.315150079078, 1865.571789951444, 0, 0, 0]","[2911.6241284743815, 5377.684849920922, 14245.428210048556, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1378, 4930, 2178, 0, 0, 0]","[705.3394666666666, 1988.0954666666667, 268.4348, 0, 0, 0]","[0.0124, 0.019066666666666666, 0.02533333333333333, 0, 0, 0]","[0.03453333333333333, 0.0056, 0.03506666666666667, 0, 0, 0]","[3589.6605333333337, 15191.904533333334, 34091.5652, 4295, 17180, 34360]","[371.9876, 359.9809333333333, 376.5146666666667, 372.0, 360.0, 376.54]","[199.96546666666666, 304.9944, 266.7149333333333, 200.0, 305.0, 266.75]","[(2, 0.0, 0.004666666666666667), (12, 0.0, 0.003483333333333333), (2, 0.0, 3.3333333333333335e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.105333333333332), (16093, 51.900000000000006, 6.186516666666666), (32210, 58.2, 11.639966666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
87,"[44.17969719533383, 34.300172796840286, 36.63335609211098, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1112.583761684976, 1790.522983057108, 4823.106364737357, 0, 0, 0]","[2916.416238315024, 6311.477016942892, 11287.893635262644, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1780, 2779, 5902, 0, 0, 0]","[1315.6102666666666, 230.6848, 536.6069333333332, 0, 0, 0]","[1.066266666666667, 0.017866666666666666, 0.0364, 0, 0, 0]","[0.35053333333333336, 0.002533333333333333, 0.03746666666666667, 0, 0, 0]","[2979.3897333333334, 16949.3152, 33823.393066666664, 4295, 17180, 34360]","[370.93373333333335, 359.9821333333333, 376.5036, 372.0, 360.0, 376.54]","[199.64946666666665, 304.99746666666664, 266.71253333333334, 200.0, 305.0, 266.75]","[(4, 0.0, 0.007094444444444443), (8, 0.0, 0.002977777777777778), (5, 0.0021000000000000003, 0.0014277777777777776), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.102905555555555), (16097, 51.900000000000006, 6.187022222222222), (32207, 58.197900000000004, 11.638572222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
88,"[38.27252419955324, 40.162922735127125, 49.158959716963565, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[624.9907293627692, 1114.1609034516462, 4864.95000232912, 0, 0, 0]","[3404.0092706372307, 6987.839096548354, 11246.04999767088, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1542, 3254, 7920, 0, 0, 0]","[1420.4672, 240.47173333333333, 1055.4754666666665, 0, 0, 0]","[0.02813333333333333, 0.0188, 0.03933333333333333, 0, 0, 0]","[0.092, 0.002, 0.04186666666666667, 0, 0, 0]","[2874.5328, 16939.528266666668, 33304.52453333334, 4295, 17180, 34360]","[371.97186666666664, 359.9812, 376.5006666666667, 372.0, 360.0, 376.54]","[199.908, 304.998, 266.7081333333333, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0059388888888888885), (8, 1.666666666666667e-05, 0.003505555555555555), (6, 0.08385, 0.02797222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.104061111111111), (16097, 51.89998333333334, 6.186494444444444), (32206, 58.116150000000005, 11.612027777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
89,"[33.258873169520974, 27.88200444334732, 56.179008131090555, 0.0, 0.0, 0.0]","[3, 2, 5, 0, 0, 0]","[764.0911688813972, 1715.4940611282848, 4362.06523009418, 0, 0, 0]","[3264.908831118603, 6386.505938871715, 11748.93476990582, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1340, 2259, 9051, 0, 0, 0]","[680.1733333333333, 67.01946666666666, 632.2025333333335, 0, 0, 0]","[0.012933333333333335, 0.0010666666666666667, 0.40040000000000003, 0, 0, 0]","[0.04306666666666666, 0.0022666666666666664, 0.025466666666666665, 0, 0, 0]","[3614.826666666667, 17112.98053333333, 33727.79746666666, 4295, 17180, 34360]","[371.9870666666667, 359.99893333333335, 376.13960000000003, 372.0, 360.0, 376.54]","[199.95693333333332, 304.9977333333333, 266.72453333333334, 200.0, 305.0, 266.75]","[(4, 0.0, 0.003861111111111111), (5, 0.0, 0.0027833333333333334), (8, 0.07118333333333333, 0.026444444444444448), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.106138888888887), (16100, 51.900000000000006, 6.187216666666666), (32204, 58.12881666666667, 11.613555555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
90,"[40.33258873169521, 39.21254011355221, 33.06436596114456, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1118.750523041753, 1591.718141358542, 2371.4805223404774, 0, 0, 0]","[2910.249476958247, 6510.281858641458, 13739.519477659524, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1625, 3177, 5327, 0, 0, 0]","[61.25159999999999, 57.84293333333332, 522.8888000000001, 0, 0, 0]","[0.0, 0.0006666666666666666, 0.3910666666666667, 0, 0, 0]","[0.0, 0.0, 0.02493333333333333, 0, 0, 0]","[4233.7484, 17122.157066666667, 33837.1112, 4295, 17180, 34360]","[372.0, 359.9993333333333, 376.14893333333333, 372.0, 360.0, 376.54]","[200.0, 305.0, 266.7250666666667, 200.0, 305.0, 266.75]","[(3, 0.0, 2.777777777777778e-05), (8, 0.0, 0.0014166666666666668), (5, 0.32739999999999997, 0.10346666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109972222222222), (16097, 51.900000000000006, 6.188583333333333), (32207, 57.872600000000006, 11.536533333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
91,"[44.00595681310499, 32.769686497161196, 33.74092235118863, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1119.3656498930345, 845.7635665516523, 2122.456120514357, 0, 0, 0]","[2909.6343501069655, 7256.236433448348, 13988.543879485644, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1773, 2655, 5436, 0, 0, 0]","[100.0488, 79.86266666666667, 589.998, 0, 0, 0]","[0.0013333333333333333, 0.0010666666666666667, 0.01, 0, 0, 0]","[0.011733333333333332, 0.0006666666666666666, 0.0010666666666666667, 0, 0, 0]","[4194.9512, 17100.137333333332, 33770.002, 4295, 17180, 34360]","[371.9986666666667, 359.99893333333335, 376.53000000000003, 372.0, 360.0, 376.54]","[199.98826666666668, 304.9993333333333, 266.74893333333335, 200.0, 305.0, 266.75]","[(3, 0.0, 0.0006722222222222223), (7, 0.0, 0.0008444444444444444), (5, 0.0, 0.002561111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109327777777777), (16098, 51.900000000000006, 6.189155555555555), (32207, 58.2, 11.637438888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
92,"[46.487962273517006, 23.241175018513946, 41.85339209235926, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[881.3269800813241, 1847.6723401923687, 5513.053970669778, 0, 0, 0]","[3147.673019918676, 6254.327659807632, 10597.946029330222, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1873, 1883, 6743, 0, 0, 0]","[88.25160000000001, 38.79613333333333, 761.9635999999999, 0, 0, 0]","[0.0005333333333333334, 0.010266666666666667, 0.0172, 0, 0, 0]","[0.0112, 0.0006666666666666668, 0.004399999999999999, 0, 0, 0]","[4206.7484, 17141.203866666667, 33598.0364, 4295, 17180, 34360]","[371.99946666666665, 359.98973333333333, 376.5228, 372.0, 360.0, 376.54]","[199.9888, 304.9993333333333, 266.7456, 200.0, 305.0, 266.75]","[(4, 0.0, 0.00011666666666666667), (2, 0.0, 0.0012500000000000002), (5, 0.0, 0.003194444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109883333333332), (16103, 51.900000000000006, 6.18875), (32207, 58.2, 11.636805555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
93,"[43.21171506577314, 37.1760059244631, 41.85339209235926, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1494.9114612192388, 2527.7598347316875, 5405.060520054744, 0, 0, 0]","[2534.088538780761, 5574.240165268313, 10705.939479945257, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1741, 3012, 6743, 0, 0, 0]","[71.64893333333333, 3098.190533333334, 1075.1381333333334, 0, 0, 0]","[12.110000000000001, 0.011200000000000002, 0.010400000000000001, 0, 0, 0]","[12.069600000000003, 0.002266666666666667, 0.007066666666666667, 0, 0, 0]","[4223.351066666667, 14081.809466666666, 33284.861866666666, 4295, 17180, 34360]","[359.89, 359.9888, 376.5296, 372.0, 360.0, 376.54]","[187.9304, 304.9977333333333, 266.7429333333333, 200.0, 305.0, 266.75]","[(4, 0.0, 0.00023333333333333333), (4, 0.0, 0.00135), (5, 1.666666666666667e-05, 0.0024777777777777775), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109766666666665), (16101, 51.900000000000006, 6.188649999999999), (32207, 58.199983333333336, 11.637522222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
94,"[61.50409530900968, 37.1760059244631, 41.85339209235926, 0.0, 0.0, 0.0]","[4, 3, 3, 0, 0, 0]","[1320.4755906092169, 0, 2388.666156056188, 0, 0, 0]","[2708.524409390783, 8102, 13722.333843943812, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2478, 3012, 6743, 0, 0, 0]","[168.4688, 2467.995733333333, 773.1487999999999, 0, 0, 0]","[0.010266666666666667, 0.010533333333333334, 0.009999999999999998, 0, 0, 0]","[0.0116, 0.002, 0.0009333333333333334, 0, 0, 0]","[4126.5312, 14712.004266666667, 33586.8512, 4295, 17180, 34360]","[371.98973333333333, 359.98946666666666, 376.53000000000003, 372.0, 360.0, 376.54]","[199.9884, 304.998, 266.7490666666667, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0011722222222222223), (4, 0.0, 0.0017777777777777776), (5, 0.0, 0.0024222222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108827777777778), (16101, 51.900000000000006, 6.188222222222222), (32207, 58.2, 11.637577777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
95,"[59.890791759741866, 15.41594667983214, 52.535534727825706, 0.0, 0.0, 0.0]","[4, 1, 4, 0, 0, 0]","[267.1482963937084, 676.3704021294876, 4879.288912328885, 0, 0, 0]","[3761.8517036062917, 7425.629597870512, 11231.711087671116, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2413, 1249, 8464, 0, 0, 0]","[47.4468, 2544.5437333333334, 4304.750533333334, 0, 0, 0]","[0.0148, 0.0013333333333333333, 0.0009333333333333333, 0, 0, 0]","[0.005200000000000001, 0.002, 0.0029333333333333334, 0, 0, 0]","[4247.5532, 14635.456266666666, 30055.249466666668, 4295, 17180, 34360]","[371.9852, 359.9986666666667, 376.5390666666667, 372.0, 360.0, 376.54]","[199.9948, 304.998, 266.7470666666667, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0010277777777777776), (1, 0.0, 0.00017777777777777779), (6, 0.0, 0.00029444444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108972222222222), (16104, 51.900000000000006, 6.1898222222222214), (32206, 58.2, 11.639705555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
96,"[26.358897989575574, 57.97333991607011, 37.70715660108001, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[823.4520515020138, 3082.908186182202, 5625.405952974749, 0, 0, 0]","[3205.547948497986, 5019.0918138177985, 10485.59404702525, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1062, 4697, 6075, 0, 0, 0]","[16.075866666666666, 2616.8938666666663, 4329.917866666667, 0, 0, 0]","[12.114933333333333, 0.010933333333333333, 0.0, 0, 0, 0]","[12.063600000000003, 0.01133333333333333, 0.0036, 0, 0, 0]","[4278.924133333333, 14563.106133333335, 30030.082133333333, 4295, 17180, 34360]","[359.88506666666666, 359.98906666666664, 376.54, 372.0, 360.0, 376.54]","[187.9364, 304.9886666666667, 266.7464, 200.0, 305.0, 266.75]","[(2, 0.0, 0.0), (7, 0.0007666666666666667, 0.001488888888888889), (4, 0.04608333333333333, 0.01643333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.11), (16098, 51.89923333333334, 6.188511111111111), (32208, 58.15391666666667, 11.623566666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
97,"[37.92504343509556, 42.54505060478894, 50.66103904164856, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[800.7190972881929, 2035.4413582747002, 2086.9171845041096, 0, 0, 0]","[3228.2809027118074, 6066.5586417253, 14024.08281549589, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1528, 3447, 8162, 0, 0, 0]","[27.52253333333333, 210.0628, 4580.178, 0, 0, 0]","[0.0034666666666666665, 0.009600000000000001, 0.013333333333333332, 0, 0, 0]","[0.0026666666666666666, 0.0056, 0.019999999999999997, 0, 0, 0]","[4267.477466666666, 16969.9372, 29779.822, 4295, 17180, 34360]","[371.99653333333333, 359.9904, 376.5266666666667, 372.0, 360.0, 376.54]","[199.99733333333333, 304.9944, 266.73, 200.0, 305.0, 266.75]","[(5, 0.0, 1.1111111111111112e-05), (6, 3.3333333333333335e-05, 0.001288888888888889), (7, 0.0, 0.002677777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10998888888889), (16099, 51.89996666666667, 6.188711111111111), (32205, 58.2, 11.63732222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
98,"[36.06353933978655, 40.86645272772155, 23.375333622990503, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[352.61113105048065, 1734.1659672752198, 3518.3872829373536, 0, 0, 0]","[3676.3888689495193, 6367.834032724781, 12592.612717062646, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1453, 3311, 3766, 0, 0, 0]","[85.28173333333334, 67.10786666666667, 83.886, 0, 0, 0]","[0.0009333333333333334, 0.008533333333333334, 0.018666666666666668, 0, 0, 0]","[0.0012000000000000001, 0.002, 0.0005333333333333334, 0, 0, 0]","[4209.718266666667, 17112.892133333335, 34276.114, 4295, 17180, 34360]","[371.9990666666667, 359.99146666666667, 376.52133333333336, 372.0, 360.0, 376.54]","[199.9988, 304.998, 266.74946666666665, 200.0, 305.0, 266.75]","[(5, 0.00065, 0.00018333333333333334), (7, 0.0, 0.0010166666666666666), (4, 0.0, 0.0031777777777777785), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09935, 10.109816666666665), (16098, 51.900000000000006, 6.188983333333333), (32208, 58.2, 11.636822222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
99,"[27.972201538843382, 54.17180942977042, 34.19402892433741, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[971.2622419490875, 1530.3121103567187, 1113.6579558852154, 0, 0, 0]","[3057.7377580509124, 6571.687889643281, 14997.342044114785, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1127, 4389, 5509, 0, 0, 0]","[598.3864, 353.71746666666667, 226.49200000000002, 0, 0, 0]","[0.0004, 0.027466666666666667, 0.021733333333333334, 0, 0, 0]","[0.004533333333333334, 0.024933333333333335, 0.004533333333333333, 0, 0, 0]","[3696.6136, 16826.282533333335, 34133.508, 4295, 17180, 34360]","[371.9996, 359.97253333333333, 376.5182666666667, 372.0, 360.0, 376.54]","[199.99546666666666, 304.9750666666667, 266.7454666666667, 200.0, 305.0, 266.75]","[(3, 0.0, 0.0013944444444444445), (9, 0.047499999999999994, 0.018694444444444448), (6, 0.0, 0.003255555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.108605555555554), (16096, 51.852500000000006, 6.171305555555555), (32206, 58.2, 11.636744444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
100,"[43.55919583023083, 24.129844482843744, 47.520327726398115, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[1041.3030902796859, 1851.7864658234016, 2459.1640916243796, 0, 0, 0]","[2987.696909720314, 6250.213534176599, 13651.83590837562, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1755, 1955, 7656, 0, 0, 0]","[570.4238666666668, 234.88026666666667, 359.3104, 0, 0, 0]","[0.0, 0.017733333333333334, 0.012266666666666667, 0, 0, 0]","[0.004666666666666667, 0.022133333333333328, 0.0041333333333333335, 0, 0, 0]","[3724.576133333333, 16945.119733333333, 34000.6896, 4295, 17180, 34360]","[372.0, 359.98226666666665, 376.52773333333334, 372.0, 360.0, 376.54]","[199.99533333333332, 304.97786666666667, 266.74586666666664, 200.0, 305.0, 266.75]","[(4, 0.008666666666666666, 0.0019055555555555555), (4, 1.666666666666667e-05, 0.000961111111111111), (8, 0.0, 0.0023611111111111107), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09133333333332, 10.108094444444443), (16101, 51.89998333333334, 6.189038888888889), (32204, 58.2, 11.637638888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
101,"[51.82427401340283, 35.13947173537398, 26.280181242629258, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1692.0126856557172, 892.6565923133869, 4234.25974022092, 0, 0, 0]","[2336.987314344283, 7209.343407686613, 11876.740259779079, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2088, 2847, 4234, 0, 0, 0]","[724.2152, 239.07346666666666, 19.572, 0, 0, 0]","[0.009733333333333333, 0.017866666666666666, 0.0, 0, 0, 0]","[0.0054666666666666665, 0.0216, 0.0, 0, 0, 0]","[3570.7848, 16940.926533333335, 34340.428, 4295, 17180, 34360]","[371.9902666666667, 359.9821333333333, 376.54, 372.0, 360.0, 376.54]","[199.99453333333332, 304.9784, 266.75, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0026), (7, 0.0, 0.0008166666666666666), (5, 0.0, 0.00019999999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.1074), (16098, 51.900000000000006, 6.189183333333333), (32207, 58.2, 11.6398), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
