interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
84,"[27.351700173740383, 34.53468279437176, 59.12730432623673, 0.0, 0.0, 0.0]","[2, 2, 5, 0, 0, 0]","[1071.9632995360948, 2747.646319868203, 3774.220559256587, 0, 0, 0]","[2957.036700463905, 5354.353680131797, 12336.779440743412, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1102, 2798, 9526, 0, 0, 0]","[522.8886666666667, 9.960799999999999, 349.52386666666666, 0, 0, 0]","[0.016533333333333334, 0.0, 0.0276, 0, 0, 0]","[0.0124, 0.002, 0.00013333333333333337, 0, 0, 0]","[3772.1113333333333, 17170.0392, 34010.47613333333, 4295, 17180, 34360]","[371.9834666666667, 360.0, 376.5124, 372.0, 360.0, 376.54]","[199.9876, 304.998, 266.74986666666666, 200.0, 305.0, 266.75]","[(3, 0.0, 0.0017), (3, 0.0, 0.0), (9, 0.0, 0.0033111111111111115), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.1083), (16102, 51.900000000000006, 6.1899999999999995), (32203, 58.2, 11.636688888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
85,"[39.29014643832217, 34.53468279437176, 26.708460058345228, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[1422.8435924060336, 1288.2134803649737, 1756.2428877318737, 0, 0, 0]","[2606.1564075939664, 6813.786519635027, 14354.757112268126, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1583, 2798, 4303, 0, 0, 0]","[520.6161333333333, 8.9992, 162.1796, 0, 0, 0]","[8.275333333333332, 0.0, 0.018266666666666667, 0, 0, 0]","[8.295733333333335, 0.002, 0.0, 0, 0, 0]","[3774.3838666666666, 17171.0008, 34197.8204, 4295, 17180, 34360]","[363.7246666666667, 360.0, 376.5217333333334, 372.0, 360.0, 376.54]","[191.70426666666665, 304.998, 266.75, 200.0, 305.0, 266.75]","[(6, 1.666666666666667e-05, 0.001677777777777778), (3, 0.0, 0.0), (3, 0.0, 0.0020555555555555553), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09998333333333, 10.108322222222222), (16102, 51.900000000000006, 6.1899999999999995), (32209, 58.2, 11.637944444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
86,"[50.831471829238026, 18.007899284127376, 21.68083917820123, 0.0, 0.0, 0.0]","[4, 1, 2, 0, 0, 0]","[817.0097783547112, 1459.768279373831, 906.3109000214981, 0, 0, 0]","[3211.990221645289, 6642.231720626169, 15204.689099978503, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2048, 1459, 3493, 0, 0, 0]","[534.2464, 0.0, 173.3644, 0, 0, 0]","[24.231066666666674, 0.0, 0.018533333333333332, 0, 0, 0]","[24.29133333333333, 0.002, 0.007066666666666667, 0, 0, 0]","[3760.7536, 17180.0, 34186.6356, 4295, 17180, 34360]","[347.76893333333334, 360.0, 376.5214666666667, 372.0, 360.0, 376.54]","[175.70866666666666, 304.998, 266.7429333333333, 200.0, 305.0, 266.75]","[(9, 0.0, 0.0015333333333333332), (1, 0.0, 0.0), (2, 0.0, 0.003427777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.108466666666667), (16104, 51.900000000000006, 6.1899999999999995), (32210, 58.2, 11.63657222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
87,"[42.44229337304542, 40.42211799555665, 10.669728756750047, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[932.6223351513818, 1218.8758076734339, 0, 0, 0, 0]","[3096.377664848618, 6883.124192326566, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1710, 3275, 1719, 0, 0, 0]","[103.89440000000002, 539.6646666666668, 369.0984, 0, 0, 0]","[20.5548, 1.9952, 0.01, 0, 0, 0]","[20.600666666666665, 0.016, 0.0077333333333333325, 0, 0, 0]","[4191.1056, 16640.335333333333, 33990.9016, 4295, 17180, 34360]","[351.4452, 358.0048, 376.53000000000003, 372.0, 360.0, 376.54]","[179.39933333333335, 304.984, 266.7422666666667, 200.0, 305.0, 266.75]","[(7, 0.0, 0.001161111111111111), (6, 0.0, 0.0013444444444444445), (1, 0.0, 0.0024277777777777774), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108838888888888), (16099, 51.900000000000006, 6.188655555555555), (32211, 58.2, 11.637572222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
88,"[42.26855299081658, 36.225623302888174, 13.816647011358699, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[439.36745822889833, 1736.0416113605604, 1594.192548763792, 0, 0, 0]","[3589.632541771102, 6365.958388639439, 14516.807451236207, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1703, 2935, 2226, 0, 0, 0]","[171.0904, 617.9593333333333, 2371.179066666667, 0, 0, 0]","[0.009466666666666667, 1.5554666666666668, 0.0, 0, 0, 0]","[0.0009333333333333333, 0.011466666666666667, 0.002, 0, 0, 0]","[4123.9096, 16562.040666666668, 31988.820933333333, 4295, 17180, 34360]","[371.99053333333336, 358.4445333333333, 376.54, 372.0, 360.0, 376.54]","[199.99906666666666, 304.98853333333335, 266.748, 200.0, 305.0, 266.75]","[(7, 0.0, 0.002288888888888889), (6, 0.0, 0.0024444444444444444), (2, 0.04596666666666667, 0.01621111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.10771111111111), (16099, 51.900000000000006, 6.187555555555555), (32210, 58.15403333333334, 11.623788888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
89,"[26.433358153387935, 47.18588002962232, 27.83812302153808, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[997.2374743141978, 2502.132520367119, 2086.322616089701, 0, 0, 0]","[3031.7625256858023, 5599.867479632881, 14024.677383910299, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1065, 3823, 4485, 0, 0, 0]","[100.66239999999999, 175.46000000000004, 2153.0746666666664, 0, 0, 0]","[0.0, 0.009733333333333333, 0.0005333333333333334, 0, 0, 0]","[0.0, 0.0024000000000000002, 0.002533333333333333, 0, 0, 0]","[4194.3376, 17004.54, 32206.925333333333, 4295, 17180, 34360]","[372.0, 359.9902666666667, 376.53946666666667, 372.0, 360.0, 376.54]","[200.0, 304.9976, 266.74746666666664, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0006555555555555557), (7, 0.04601666666666666, 0.01831666666666667), (3, 0.0, 0.0059833333333333336), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109344444444444), (16098, 51.85398333333334, 6.171683333333333), (32209, 58.2, 11.634016666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
90,"[39.68726731198808, 37.08960750431992, 25.038793370988767, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[713.7658711028789, 1869.7268852006675, 1645.2825219566423, 0, 0, 0]","[3315.234128897121, 6232.273114799333, 14465.717478043358, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1599, 3005, 4034, 0, 0, 0]","[281.0172, 169.86813333333333, 408.2452, 0, 0, 0]","[0.16893333333333332, 0.0092, 0.009466666666666667, 0, 0, 0]","[0.009466666666666667, 0.0021333333333333334, 0.0014666666666666667, 0, 0, 0]","[4013.9827999999998, 17010.131866666667, 33951.7548, 4295, 17180, 34360]","[371.8310666666667, 359.9908, 376.5305333333334, 372.0, 360.0, 376.54]","[199.99053333333333, 304.99786666666665, 266.74853333333334, 200.0, 305.0, 266.75]","[(8, 0.0, 0.08171666666666666), (5, 0.0, 0.0010777777777777775), (2, 1.666666666666667e-05, 0.0035555555555555553), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.028283333333333), (16100, 51.900000000000006, 6.188922222222222), (32210, 58.199983333333336, 11.636444444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
91,"[46.14048150905932, 37.18834855591212, 30.612624914654585, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[842.9554025210196, 1476.21598738022, 4810.851515994702, 0, 0, 0]","[3186.0445974789804, 6625.78401261978, 11300.148484005298, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1859, 3013, 4932, 0, 0, 0]","[127.05133333333333, 3080.714133333334, 78.2936, 0, 0, 0]","[0.16906666666666667, 0.0013333333333333335, 0.018266666666666667, 0, 0, 0]","[0.008400000000000001, 0.0041333333333333335, 0.00013333333333333337, 0, 0, 0]","[4167.948666666667, 14099.285866666665, 34281.7064, 4295, 17180, 34360]","[371.83093333333335, 359.9986666666667, 376.5217333333334, 372.0, 360.0, 376.54]","[199.9916, 304.99586666666664, 266.74986666666666, 200.0, 305.0, 266.75]","[(8, 0.0, 0.07536666666666667), (6, 0.0, 0.00012777777777777776), (3, 0.0, 0.0021166666666666664), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.034633333333332), (16099, 51.900000000000006, 6.189872222222221), (32209, 58.2, 11.637883333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
92,"[45.793000744601635, 34.89261910639348, 44.49134131959531, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[421.13663538143993, 1589.5760650806224, 2717.0322434040977, 0, 0, 0]","[3607.86336461856, 6512.423934919378, 13393.967756595903, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1845, 2827, 7168, 0, 0, 0]","[7.688266666666666, 2400.448533333333, 184.54919999999998, 0, 0, 0]","[0.0, 0.0018666666666666666, 0.027466666666666667, 0, 0, 0]","[0.0, 0.0029333333333333334, 0.00026666666666666673, 0, 0, 0]","[4287.311733333333, 14779.551466666668, 34175.4508, 4295, 17180, 34360]","[372.0, 359.9981333333333, 376.51253333333335, 372.0, 360.0, 376.54]","[200.0, 304.9970666666667, 266.7497333333333, 200.0, 305.0, 266.75]","[(9, 0.0, 5.555555555555557e-06), (4, 0.0, 0.00012222222222222221), (6, 0.0, 0.003266666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.109994444444444), (16101, 51.900000000000006, 6.189877777777777), (32206, 58.2, 11.636733333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
93,"[25.46537602382725, 47.728955813379415, 43.249953447954816, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[651.0093712241278, 2205.440692143503, 2266.217048149205, 0, 0, 0]","[3377.990628775872, 5896.559307856497, 13844.782951850795, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1026, 3867, 6968, 0, 0, 0]","[7.6016, 2044.8943999999995, 502.6164, 0, 0, 0]","[0.004666666666666666, 0.002266666666666667, 0.018266666666666664, 0, 0, 0]","[0.004266666666666667, 0.0038666666666666676, 0.0002666666666666667, 0, 0, 0]","[4287.3984, 15135.1056, 33857.3836, 4295, 17180, 34360]","[371.99533333333335, 359.9977333333333, 376.5217333333334, 372.0, 360.0, 376.54]","[199.99573333333333, 304.9961333333333, 266.7497333333333, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0), (7, 0.0032, 0.0016888888888888886), (7, 0.05556666666666666, 0.028733333333333326), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.11), (16098, 51.896800000000006, 6.18831111111111), (32205, 58.14443333333334, 11.611266666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
94,"[37.32936212459668, 33.79412490743026, 42.29408478679163, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[749.5615611147305, 668.1037271435606, 1614.403632382624, 0, 0, 0]","[3279.4384388852695, 7433.896272856439, 14496.596367617376, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1504, 2738, 6814, 0, 0, 0]","[46.48466666666667, 57.056533333333334, 671.0870666666667, 0, 0, 0]","[0.005866666666666666, 0.0014666666666666665, 0.009066666666666667, 0, 0, 0]","[0.0054666666666666665, 0.0014666666666666665, 0.00013333333333333337, 0, 0, 0]","[4248.515333333334, 17122.943466666668, 33688.91293333333, 4295, 17180, 34360]","[371.9941333333333, 359.99853333333334, 376.53093333333334, 372.0, 360.0, 376.54]","[199.99453333333332, 304.99853333333334, 266.74986666666666, 200.0, 305.0, 266.75]","[(6, 0.0, 6.666666666666667e-05), (5, 0.0, 0.0001611111111111111), (9, 0.01295, 0.009), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109933333333332), (16100, 51.900000000000006, 6.189838888888889), (32203, 58.187050000000006, 11.630999999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
95,"[38.37180441796972, 26.45025919526043, 32.80988144745825, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[477.82906770355663, 538.4606800435287, 5271.82612663814, 0, 0, 0]","[3551.1709322964434, 7563.539319956471, 10839.17387336186, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1546, 2143, 5286, 0, 0, 0]","[84.31946666666667, 42.20413333333333, 240.47186666666664, 0, 0, 0]","[0.002533333333333333, 0.0, 0.00013333333333333337, 0, 0, 0]","[0.0022666666666666664, 0.002, 0.00013333333333333337, 0, 0, 0]","[4210.680533333333, 17137.795866666667, 34119.52813333333, 4295, 17180, 34360]","[371.99746666666664, 360.0, 376.5398666666667, 372.0, 360.0, 376.54]","[199.99773333333334, 304.998, 266.74986666666666, 200.0, 305.0, 266.75]","[(6, 0.0, 7.222222222222223e-05), (5, 0.0, 8.333333333333333e-05), (8, 0.00065, 0.00048333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109927777777777), (16100, 51.900000000000006, 6.189916666666666), (32204, 58.19935, 11.639516666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
96,"[24.025812856788285, 41.088620093804, 44.584445409968346, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[431.20079432063125, 1618.3265136090604, 1757.469369889886, 0, 0, 0]","[3597.7992056793687, 6483.67348639094, 14353.530630110114, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[968, 3329, 7183, 0, 0, 0]","[56.88346666666668, 3588.924000000001, 362.10560000000004, 0, 0, 0]","[0.0, 1.996, 0.009333333333333334, 0, 0, 0]","[0.0, 0.017733333333333334, 0.0002666666666666667, 0, 0, 0]","[4238.116533333333, 13591.076, 33997.8944, 4295, 17180, 34360]","[372.0, 358.004, 376.53066666666666, 372.0, 360.0, 376.54]","[200.0, 304.98226666666665, 266.7497333333333, 200.0, 305.0, 266.75]","[(3, 0.0, 7.777777777777777e-05), (8, 0.04748333333333333, 0.01726666666666667), (10, 1.666666666666667e-05, 0.001633333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109922222222222), (16097, 51.85251666666667, 6.1727333333333325), (32202, 58.199983333333336, 11.638366666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
97,"[27.32688011913626, 43.06344112564799, 25.380175035689902, 0.0, 0.0, 0.0]","[2, 3, 2, 0, 0, 0]","[814.9327789916499, 1225.132191172346, 3376.702242379163, 0, 0, 0]","[3214.0672210083503, 6876.867808827654, 12734.297757620836, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1101, 3489, 4089, 0, 0, 0]","[380.80586666666665, 3988.7799999999997, 105.03133333333332, 0, 0, 0]","[0.0005333333333333334, 2.9188, 0.009066666666666666, 0, 0, 0]","[0.0, 2.9509333333333334, 0.00013333333333333337, 0, 0, 0]","[3914.1941333333334, 13191.220000000001, 34254.96866666667, 4295, 17180, 34360]","[371.99946666666665, 357.0812, 376.53093333333334, 372.0, 360.0, 376.54]","[200.0, 302.04906666666665, 266.74986666666666, 200.0, 305.0, 266.75]","[(2, 0.0, 0.0064), (6, 0.07585, 0.04768333333333333), (4, 0.0, 0.0011277777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.1036), (16099, 51.82415, 6.142316666666666), (32208, 58.2, 11.63887222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
98,"[42.34301315462894, 16.82300666502098, 53.882440568555644, 0.0, 0.0, 0.0]","[3, 1, 4, 0, 0, 0]","[605.2074355786712, 1277.9500456799758, 5760.600148842539, 0, 0, 0]","[3423.7925644213287, 6824.049954320024, 10350.399851157461, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1706, 1363, 8681, 0, 0, 0]","[409.72786666666667, 1476.3936, 2575.8234666666667, 0, 0, 0]","[0.004533333333333334, 1.4465333333333334, 0.048666666666666664, 0, 0, 0]","[0.002, 2.4272, 0.004933333333333334, 0, 0, 0]","[3885.2721333333334, 15703.6064, 31784.17653333333, 4295, 17180, 34360]","[371.9954666666667, 358.5534666666667, 376.49133333333333, 372.0, 360.0, 376.54]","[199.998, 302.5728, 266.7450666666667, 200.0, 305.0, 266.75]","[(3, 0.0, 0.04770555555555556), (1, 0.0017166666666666665, 0.0023777777777777777), (8, 0.05115, 0.03806666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.062294444444444), (16104, 51.89828333333334, 6.187622222222222), (32204, 58.14885, 11.601933333333331), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
99,"[34.524695954331094, 37.16366329301407, 42.10787660604556, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[502.6176964802392, 1610.4832233684028, 3861.4868657340007, 0, 0, 0]","[3526.3823035197606, 6491.516776631597, 12249.513134265999, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1391, 3011, 6784, 0, 0, 0]","[209.01399999999998, 1370.138, 2865.9300000000003, 0, 0, 0]","[0.016666666666666663, 1.408, 0.0010666666666666667, 0, 0, 0]","[0.011733333333333332, 2.652133333333333, 0.0029333333333333334, 0, 0, 0]","[4085.986, 15809.862000000001, 31494.07, 4295, 17180, 34360]","[371.98333333333335, 358.592, 376.5389333333334, 372.0, 360.0, 376.54]","[199.98826666666668, 302.3478666666667, 266.7470666666667, 200.0, 305.0, 266.75]","[(3, 0.0, 0.0006166666666666667), (5, 0.00225, 0.06738333333333334), (6, 0.10733333333333334, 0.04187777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109383333333334), (16100, 51.89775000000001, 6.122616666666667), (32206, 58.092666666666666, 11.598122222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
100,"[34.67361628195582, 30.350530733152308, 41.7044255477624, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[611.3363067526898, 2351.3508302712166, 2122.456120514357, 0, 0, 0]","[3417.66369324731, 5750.649169728784, 13988.543879485644, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1397, 2459, 6719, 0, 0, 0]","[158.15813333333335, 162.8776, 3513.4265333333333, 0, 0, 0]","[0.0018666666666666664, 0.018799999999999997, 0.004533333333333334, 0, 0, 0]","[0.0024000000000000002, 0.0004000000000000001, 0.013733333333333334, 0, 0, 0]","[4136.841866666667, 17017.1224, 30846.57346666667, 4295, 17180, 34360]","[371.9981333333333, 359.9812, 376.5354666666667, 372.0, 360.0, 376.54]","[199.9976, 304.9996, 266.73626666666667, 200.0, 305.0, 266.75]","[(5, 0.0, 0.00019999999999999998), (5, 0.0, 0.002511111111111111), (5, 0.0008666666666666667, 0.018927777777777776), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.1098), (16100, 51.900000000000006, 6.187488888888889), (32207, 58.199133333333336, 11.621072222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
101,"[33.45743360635393, 43.631202172303134, 13.202160014896656, 0.0, 0.0, 0.0]","[2, 4, 1, 0, 0, 0]","[551.9314986071116, 1866.6058408244003, 2109.9244074215603, 0, 0, 0]","[3477.0685013928883, 6235.394159175599, 14001.07559257844, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1348, 3535, 2127, 0, 0, 0]","[126.35226666666667, 2630.5260000000003, 671.088, 0, 0, 0]","[0.011333333333333332, 0.019733333333333335, 0.0076, 0, 0, 0]","[0.0021333333333333334, 0.002133333333333334, 0.0038666666666666663, 0, 0, 0]","[4168.647733333333, 14549.474, 33688.912, 4295, 17180, 34360]","[371.9886666666667, 359.9802666666667, 376.5324, 372.0, 360.0, 376.54]","[199.99786666666665, 304.99786666666665, 266.7461333333333, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0011666666666666665), (6, 0.0, 0.0022444444444444447), (1, 0.0, 0.0015333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108833333333333), (16099, 51.900000000000006, 6.1877555555555555), (32211, 58.2, 11.638466666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
