interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
85,"[36.46066021345247, 40.212293260923225, 12.358016262181119, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[1043.623865123971, 1010.1074178279766, 1076.6868189637923, 0, 0, 0]","[2985.376134876029, 7091.892582172023, 15034.313181036208, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1469, 3258, 1991, 0, 0, 0]","[1048.5732, 1289.0477333333333, 162.1796, 0, 0, 0]","[9.632666666666667, 1.3989333333333331, 0.009333333333333334, 0, 0, 0]","[0.06906666666666668, 2.6518666666666664, 0.00013333333333333337, 0, 0, 0]","[3246.4268, 15890.952266666667, 34197.8204, 4295, 17180, 34360]","[362.3673333333333, 358.60106666666667, 376.53066666666666, 372.0, 360.0, 376.54]","[199.93093333333334, 302.34813333333335, 266.74986666666666, 200.0, 305.0, 266.75]","[(4, 1.666666666666667e-05, 0.005983333333333333), (6, 0.00225, 0.06735555555555556), (1, 0.0, 0.0011055555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09998333333333, 10.104016666666666), (16099, 51.89775000000001, 6.122644444444444), (32211, 58.2, 11.638894444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
86,"[42.19409282700422, 22.6734139718588, 45.310657314878036, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[931.0808920331299, 708.4974841067566, 3966.7377814347315, 0, 0, 0]","[3097.91910796687, 7393.502515893243, 12144.262218565269, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1700, 1837, 7300, 0, 0, 0]","[788.3532, 511.70346666666666, 2320.8470666666663, 0, 0, 0]","[3.846, 0.006, 0.0184, 0, 0, 0]","[0.04986666666666666, 0.05173333333333334, 0.0018666666666666669, 0, 0, 0]","[3506.6468, 16668.296533333334, 32039.152933333335, 4295, 17180, 34360]","[368.154, 359.994, 376.52160000000003, 372.0, 360.0, 376.54]","[199.95013333333333, 304.94826666666665, 266.7481333333333, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0051), (6, 0.05313333333333333, 0.01333888888888889), (3, 0.0, 0.0021555555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.104899999999999), (16099, 51.84686666666667, 6.176661111111111), (32209, 58.2, 11.637844444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
87,"[40.33258873169521, 22.290792396939025, 45.310657314878036, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[879.9310853432785, 1752.59019071777, 5133.355585060813, 0, 0, 0]","[3149.0689146567215, 6349.40980928223, 10977.644414939186, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1625, 1806, 7300, 0, 0, 0]","[862.4512, 494.22679999999997, 2510.9886666666666, 0, 0, 0]","[7.670133333333333, 0.004533333333333333, 0.018933333333333333, 0, 0, 0]","[0.09293333333333333, 0.028266666666666666, 0.0018666666666666669, 0, 0, 0]","[3432.5488, 16685.7732, 31849.011333333332, 4295, 17180, 34360]","[364.32986666666665, 359.9954666666667, 376.5210666666667, 372.0, 360.0, 376.54]","[199.90706666666668, 304.97173333333336, 266.7481333333333, 200.0, 305.0, 266.75]","[(7, 0.00031666666666666665, 0.005077777777777778), (5, 0.06325, 0.013338888888888888), (3, 0.04506666666666667, 0.018061111111111108), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09968333333333, 10.104922222222221), (16100, 51.83675000000001, 6.176661111111111), (32209, 58.15493333333334, 11.621938888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
88,"[40.77934971456937, 35.54677857319181, 45.310657314878036, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[543.2242706685897, 1851.7990953642993, 0, 0, 0, 0]","[3485.7757293314103, 6250.200904635701, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1643, 2880, 7300, 0, 0, 0]","[189.8768, 548.9276, 2639.6145333333334, 0, 0, 0]","[0.0009333333333333333, 0.005066666666666666, 0.018266666666666667, 0, 0, 0]","[0.0008, 0.03306666666666667, 0.0013333333333333333, 0, 0, 0]","[4105.1232, 16631.0724, 31720.385466666667, 4295, 17180, 34360]","[371.9990666666667, 359.99493333333334, 376.5217333333334, 372.0, 360.0, 376.54]","[199.9992, 304.9669333333333, 266.7486666666667, 200.0, 305.0, 266.75]","[(9, 0.0, 0.00075), (8, 0.13566666666666666, 0.0279), (3, 1.666666666666667e-05, 0.002116666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.10925), (16097, 51.76433333333334, 6.1621), (32209, 58.199983333333336, 11.637883333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
89,"[30.081906180193595, 52.07356208343619, 16.20631866426665, 0.0, 0.0, 0.0]","[2, 4, 1, 0, 0, 0]","[267.265353265069, 3898.930821591005, 2191.1105592662866, 0, 0, 0]","[3761.734646734931, 4203.069178408995, 13919.889440733714, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1212, 4219, 2611, 0, 0, 0]","[131.0696, 1739.7594666666666, 1990.8948, 0, 0, 0]","[0.008400000000000001, 1.3722666666666667, 0.0006666666666666666, 0, 0, 0]","[0.008533333333333334, 2.9406666666666665, 0.0016, 0, 0, 0]","[4163.9304, 15440.240533333334, 32369.105199999998, 4295, 17180, 34360]","[371.9916, 358.6277333333333, 376.53933333333333, 372.0, 360.0, 376.54]","[199.99146666666667, 302.0593333333333, 266.7484, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0001833333333333333), (9, 0.07585, 0.04883333333333333), (1, 0.0, 6.111111111111111e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109816666666665), (16096, 51.82415, 6.141166666666666), (32211, 58.2, 11.639938888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
90,"[24.224373293621245, 62.46605776351518, 16.20631866426665, 0.0, 0.0, 0.0]","[2, 5, 1, 0, 0, 0]","[433.1775814580644, 3990.460627181408, 2611.460627965786, 0, 0, 0]","[3595.822418541936, 4111.539372818592, 13499.539372034214, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[976, 5061, 2611, 0, 0, 0]","[128.44853333333333, 1930.2497333333336, 2181.0372, 0, 0, 0]","[0.0033333333333333335, 1.4474666666666667, 0.0, 0, 0, 0]","[0.0032, 2.4298666666666664, 0.0017333333333333335, 0, 0, 0]","[4166.551466666667, 15249.750266666666, 32178.9628, 4295, 17180, 34360]","[371.99666666666667, 358.5525333333333, 376.54, 372.0, 360.0, 376.54]","[199.9968, 302.57013333333333, 266.74826666666667, 200.0, 305.0, 266.75]","[(4, 0.0, 0.00015000000000000001), (12, 0.0017166666666666665, 0.004177777777777778), (1, 0.04608333333333333, 0.0163), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.10985), (16093, 51.89828333333334, 6.185822222222222), (32211, 58.15391666666667, 11.6237), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
91,"[20.724745594440307, 62.21920513453468, 29.160201104835203, 0.0, 0.0, 0.0]","[2, 5, 2, 0, 0, 0]","[805.7614796406192, 695.1705948048841, 2086.9171845041096, 0, 0, 0]","[3223.238520359381, 7406.829405195116, 14024.08281549589, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[835, 5041, 4698, 0, 0, 0]","[597.8607999999999, 2291.4850666666666, 2326.4404, 0, 0, 0]","[1.0584000000000002, 1.3906666666666665, 0.009466666666666667, 0, 0, 0]","[0.31960000000000005, 2.654666666666666, 0.002133333333333333, 0, 0, 0]","[3697.1392, 14888.514933333334, 32033.5596, 4295, 17180, 34360]","[370.9416, 358.6093333333333, 376.5305333333334, 372.0, 360.0, 376.54]","[199.6804, 302.3453333333333, 266.74786666666665, 200.0, 305.0, 266.75]","[(3, 0.0, 0.004038888888888888), (13, 0.00225, 0.0679388888888889), (4, 0.0, 0.0026055555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.10596111111111), (16092, 51.89775000000001, 6.122061111111111), (32208, 58.2, 11.637394444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
92,"[36.48548026805659, 9.898790422117996, 73.30395382037118, 0.0, 0.0, 0.0]","[3, 1, 5, 0, 0, 0]","[538.8046004915897, 756.6049761212511, 9917.298128507824, 0, 0, 0]","[3490.1953995084104, 7345.395023878749, 6193.701871492176, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1470, 802, 11810, 0, 0, 0]","[784.3313333333333, 391.4672, 1234.6961333333334, 0, 0, 0]","[0.034666666666666665, 0.0, 0.5513333333333333, 0, 0, 0]","[0.07013333333333333, 0.0, 0.022400000000000003, 0, 0, 0]","[3510.6686666666665, 16788.5328, 33125.30386666667, 4295, 17180, 34360]","[371.9653333333333, 360.0, 375.9886666666667, 372.0, 360.0, 376.54]","[199.92986666666667, 305.0, 266.7276, 200.0, 305.0, 266.75]","[(4, 0.0009166666666666666, 0.008633333333333333), (3, 0.0, 0.001222222222222222), (11, 0.0, 0.013155555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09908333333333, 10.101366666666665), (16102, 51.900000000000006, 6.188777777777777), (32201, 58.2, 11.626844444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
93,"[36.16281955820303, 29.338434954332264, 70.69703928992614, 0.0, 0.0, 0.0]","[3, 2, 5, 0, 0, 0]","[396.6300035307897, 1575.0295402728193, 4818.050884332171, 0, 0, 0]","[3632.3699964692105, 6526.970459727181, 11292.949115667829, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1457, 2377, 11390, 0, 0, 0]","[799.0997333333332, 2698.3337333333334, 1057.4870666666668, 0, 0, 0]","[0.02706666666666667, 0.0033333333333333335, 0.05893333333333334, 0, 0, 0]","[0.05386666666666666, 0.0012, 0.005066666666666667, 0, 0, 0]","[3495.9002666666665, 14481.666266666667, 33302.51293333333, 4295, 17180, 34360]","[371.97293333333334, 359.99666666666667, 376.48106666666666, 372.0, 360.0, 376.54]","[199.94613333333334, 304.9988, 266.74493333333334, 200.0, 305.0, 266.75]","[(5, 5e-05, 0.007422222222222222), (5, 0.0, 0.0012722222222222223), (11, 0.0, 0.0031555555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09994999999999, 10.102577777777777), (16100, 51.900000000000006, 6.188727777777777), (32201, 58.2, 11.636844444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
94,"[22.635889798957557, 49.49395211058998, 54.279684687480604, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[641.3478488758088, 1704.1024486049273, 3541.0274193170735, 0, 0, 0]","[3387.6521511241913, 6397.897551395073, 12569.972580682926, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[912, 4010, 8745, 0, 0, 0]","[118.57466666666667, 2416.9648, 1107.1192, 0, 0, 0]","[0.0, 0.0013333333333333333, 0.041466666666666666, 0, 0, 0]","[0.0, 0.010933333333333333, 0.005066666666666666, 0, 0, 0]","[4176.425333333334, 14763.0352, 33252.8808, 4295, 17180, 34360]","[372.0, 359.9986666666667, 376.49853333333334, 372.0, 360.0, 376.54]","[200.0, 304.98906666666664, 266.74493333333334, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0006111111111111111), (5, 0.004600000000000001, 0.0033333333333333327), (9, 0.0, 0.0011833333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109388888888889), (16100, 51.8954, 6.1866666666666665), (32203, 58.2, 11.638816666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
95,"[39.36460660213452, 30.05430757837571, 39.55061759046614, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[816.7851809223001, 1319.7662997972957, 4229.401731342085, 0, 0, 0]","[3212.2148190776998, 6782.233700202704, 11881.598268657915, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1586, 2435, 6372, 0, 0, 0]","[190.1396, 217.0533333333333, 1138.0532, 0, 0, 0]","[0.046666666666666655, 0.0008, 0.050666666666666665, 0, 0, 0]","[0.042, 0.005733333333333333, 0.006266666666666667, 0, 0, 0]","[4104.8604, 16962.946666666667, 33221.9468, 4295, 17180, 34360]","[371.9533333333333, 359.9992, 376.4893333333334, 372.0, 360.0, 376.54]","[199.958, 304.99426666666665, 266.74373333333335, 200.0, 305.0, 266.75]","[(7, 1.666666666666667e-05, 0.00031111111111111107), (3, 0.003933333333333333, 0.0029722222222222225), (6, 0.0, 0.0014166666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09998333333333, 10.109688888888888), (16102, 51.89606666666667, 6.187027777777777), (32206, 58.2, 11.638583333333331), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
96,"[45.71854058078928, 30.288817575907185, 40.06579355719694, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1348.7729130242774, 1116.065298514448, 3723.1305860637367, 0, 0, 0]","[2680.2270869757226, 6985.934701485552, 12387.869413936263, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1842, 2454, 6455, 0, 0, 0]","[325.7548, 174.06253333333336, 2524.9689333333336, 0, 0, 0]","[0.00013333333333333337, 0.0008, 0.009333333333333334, 0, 0, 0]","[0.0002666666666666667, 0.008133333333333333, 0.002, 0, 0, 0]","[3969.2452, 17005.937466666666, 31835.031066666666, 4295, 17180, 34360]","[371.99986666666666, 359.9992, 376.53066666666666, 372.0, 360.0, 376.54]","[199.99973333333332, 304.9918666666667, 266.748, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0007888888888888889), (5, 0.06351666666666665, 0.014105555555555555), (6, 0.04596666666666667, 0.017266666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10921111111111), (16100, 51.83648333333334, 6.175894444444444), (32206, 58.15403333333334, 11.622733333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
97,"[50.78183172002978, 24.191557640088867, 39.600273105331766, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1098.5461300622628, 1407.4882816604252, 3300.825586849074, 0, 0, 0]","[2930.453869937737, 6694.511718339575, 12810.174413150926, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2046, 1960, 6380, 0, 0, 0]","[686.4657333333333, 134.2176, 2108.3354666666664, 0, 0, 0]","[0.0, 0.0092, 0.009199999999999998, 0, 0, 0]","[0.004933333333333334, 0.0021333333333333334, 0.0018666666666666664, 0, 0, 0]","[3608.5342666666666, 17045.7824, 32251.664533333333, 4295, 17180, 34360]","[372.0, 359.9908, 376.5308, 372.0, 360.0, 376.54]","[199.99506666666667, 304.99786666666665, 266.7481333333333, 200.0, 305.0, 266.75]","[(6, 0.05158333333333333, 0.020094444444444446), (4, 0.0, 0.0010722222222222222), (6, 0.0, 0.0012611111111111113), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.04841666666665, 10.089905555555555), (16101, 51.900000000000006, 6.188927777777777), (32206, 58.2, 11.638738888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
98,"[50.210970464135016, 40.70599851888423, 23.902923468437713, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[973.3090889140944, 2129.0930769279835, 1210.24148979592, 0, 0, 0]","[3055.6909110859056, 5972.906923072016, 14900.75851020408, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2023, 3298, 3851, 0, 0, 0]","[278.91880000000003, 150.6444, 2080.3740000000003, 0, 0, 0]","[0.0, 0.0104, 0.00013333333333333337, 0, 0, 0]","[0.0041333333333333335, 0.011066666666666666, 0.002133333333333334, 0, 0, 0]","[4016.0812, 17029.3556, 32279.626, 4295, 17180, 34360]","[372.0, 359.9896, 376.5398666666667, 372.0, 360.0, 376.54]","[199.99586666666667, 304.9889333333333, 266.74786666666665, 200.0, 305.0, 266.75]","[(8, 0.008016666666666667, 0.0015277777777777776), (6, 0.0007666666666666667, 0.001338888888888889), (4, 0.0, 0.0002666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.09198333333333, 10.108472222222222), (16099, 51.89923333333334, 6.18866111111111), (32208, 58.2, 11.639733333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
99,"[43.53437577562671, 45.35917057516662, 23.698094469617033, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[401.4875014564356, 3440.279343410082, 1492.620801770176, 0, 0, 0]","[3627.5124985435646, 4661.720656589918, 14618.379198229824, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1754, 3675, 3818, 0, 0, 0]","[2813.5897333333332, 207.2677333333333, 15.552933333333332, 0, 0, 0]","[0.184, 0.019200000000000002, 0.0, 0, 0, 0]","[0.009066666666666667, 0.005733333333333333, 0.0, 0, 0, 0]","[1481.4102666666668, 16972.732266666666, 34344.44706666667, 4295, 17180, 34360]","[371.816, 359.9808, 376.54, 372.0, 360.0, 376.54]","[199.99093333333334, 304.99426666666665, 266.75, 200.0, 305.0, 266.75]","[(7, 0.0, 0.0012722222222222223), (5, 3.3333333333333335e-05, 0.002972222222222222), (4, 0.0, 0.00018888888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108727777777776), (16100, 51.89996666666667, 6.187027777777777), (32208, 58.2, 11.63981111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
100,"[10.052122114668652, 73.3152308072081, 13.605611073179816, 0.0, 0.0, 0.0]","[1, 5, 1, 0, 0, 0]","[368.187416828461, 1730.289333514213, 1588.9591415005873, 0, 0, 0]","[3660.812583171539, 6371.710666485787, 14522.040858499413, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[405, 5940, 2192, 0, 0, 0]","[2446.6766666666667, 327.8516, 17.300666666666668, 0, 0, 0]","[0.0004, 0.0196, 0.0, 0, 0, 0]","[0.0017333333333333335, 0.006533333333333334, 0.0, 0, 0, 0]","[1848.3233333333333, 16852.1484, 34342.69933333333, 4295, 17180, 34360]","[371.9996, 359.9804, 376.54, 372.0, 360.0, 376.54]","[199.99826666666667, 304.9934666666667, 266.75, 200.0, 305.0, 266.75]","[(2, 0.0, 6.666666666666667e-05), (11, 0.06351666666666665, 0.017016666666666666), (2, 0.0, 1.1111111111111112e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.109933333333332), (16094, 51.83648333333334, 6.172983333333333), (32210, 58.2, 11.639988888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
101,"[29.411764705882355, 47.173537398173295, 35.70231518838061, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[620.8906222193348, 0, 2973.988820205774, 0, 0, 0]","[3408.1093777806655, 8102, 13137.011179794226, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1185, 3822, 5752, 0, 0, 0]","[2455.0641333333338, 204.12026666666668, 262.6668, 0, 0, 0]","[0.07693333333333333, 0.0092, 0.009333333333333334, 0, 0, 0]","[0.004, 0.0, 0.0021333333333333334, 0, 0, 0]","[1839.9358666666662, 16975.879733333335, 34097.3332, 4295, 17180, 34360]","[371.92306666666667, 359.9908, 376.53066666666666, 372.0, 360.0, 376.54]","[199.996, 305.0, 266.74786666666665, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0077055555555555575), (8, 0.0, 0.0010999999999999998), (8, 0.0, 0.0012166666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.102294444444444), (16097, 51.900000000000006, 6.188899999999999), (32204, 58.2, 11.638783333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
