interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
84,"[41.15165053363118, 26.57368550975068, 38.64440444416858, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1116.6035584747146, 1074.8969040677582, 2450.7798551829424, 0, 0, 0]","[2912.3964415252854, 7027.103095932242, 13660.220144817058, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1658, 2153, 6226, 0, 0, 0]","[114.38066666666667, 797.6149333333333, 268.3454666666667, 0, 0, 0]","[0.009066666666666666, 15.326799999999999, 0.0028, 0, 0, 0]","[0.0002666666666666667, 4.983733333333333, 0.004, 0, 0, 0]","[4180.619333333333, 16382.385066666666, 34091.654533333334, 4295, 17180, 34360]","[371.9909333333333, 344.6732, 376.53720000000004, 372.0, 360.0, 376.54]","[199.99973333333332, 300.01626666666664, 266.746, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0011277777777777777), (5, 0.0, 0.016372222222222226), (7, 0.0, 0.0009166666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108872222222221), (16100, 51.900000000000006, 6.173627777777777), (32205, 58.2, 11.639083333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
85,"[45.02357905187392, 25.907183411503333, 41.164421823598786, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1039.3963048457697, 965.1748065231225, 2533.8807882880765, 0, 0, 0]","[2989.60369515423, 7136.825193476878, 13577.119211711924, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1814, 2099, 6632, 0, 0, 0]","[48.319199999999995, 1347.0683999999999, 246.32600000000002, 0, 0, 0]","[0.0, 38.02306666666667, 1.0622666666666667, 0, 0, 0]","[0.0, 4.9766666666666675, 0.8749333333333331, 0, 0, 0]","[4246.6808, 15832.9316, 34113.674, 4295, 17180, 34360]","[372.0, 321.9769333333333, 375.47773333333333, 372.0, 360.0, 376.54]","[200.0, 300.0233333333333, 265.87506666666667, 200.0, 305.0, 266.75]","[(6, 0.0, 1.1111111111111112e-05), (3, 0.0, 0.0057), (6, 0.0, 0.0016277777777777775), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10998888888889), (16102, 51.900000000000006, 6.1842999999999995), (32206, 58.2, 11.638372222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
86,"[45.07321916108216, 21.846457664774128, 25.845695487555087, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[727.0049496983622, 411.5683962973614, 1630.8020564194846, 0, 0, 0]","[3301.995050301638, 7690.431603702638, 14480.197943580515, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1816, 1770, 4164, 0, 0, 0]","[93.844, 180.35413333333335, 2491.415466666667, 0, 0, 0]","[0.0, 0.015866666666666668, 0.0004, 0, 0, 0]","[0.0, 0.007866666666666668, 0.0016, 0, 0, 0]","[4201.156, 16999.645866666666, 31868.584533333335, 4295, 17180, 34360]","[372.0, 359.9841333333333, 376.5396, 372.0, 360.0, 376.54]","[200.0, 304.99213333333336, 266.7484, 200.0, 305.0, 266.75]","[(4, 0.0, 4.9999999999999996e-05), (2, 0.0, 0.0005833333333333333), (5, 0.0, 0.00020555555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.10995), (16103, 51.900000000000006, 6.189416666666666), (32207, 58.2, 11.639794444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
87,"[42.7897741375031, 21.920513453468278, 22.481534355409348, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[1078.497355024176, 1550.2563361024495, 2568.9682502626047, 0, 0, 0]","[2950.5026449758243, 6551.7436638975505, 13542.031749737394, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1724, 1776, 3622, 0, 0, 0]","[200.6256, 102.06, 2611.652666666667, 0, 0, 0]","[0.0092, 0.0018666666666666664, 0.009333333333333334, 0, 0, 0]","[0.00013333333333333337, 0.0037333333333333333, 0.0019999999999999996, 0, 0, 0]","[4094.3744, 17077.94, 31748.34733333333, 4295, 17180, 34360]","[371.9908, 359.9981333333333, 376.53066666666666, 372.0, 360.0, 376.54]","[199.99986666666666, 304.99626666666666, 266.748, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0011055555555555554), (2, 0.0, 0.0010111111111111113), (3, 0.0, 0.0011555555555555553), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108894444444443), (16103, 51.900000000000006, 6.188988888888888), (32209, 58.2, 11.638844444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
88,"[41.35021097046413, 35.02838805233276, 22.481534355409348, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[824.9287733083257, 1461.4216802055817, 0, 0, 0, 0]","[3204.0712266916744, 6640.578319794418, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1666, 2838, 3622, 0, 0, 0]","[191.1008, 315.97, 2119.5205333333333, 0, 0, 0]","[0.009466666666666667, 0.0014666666666666665, 0.009333333333333334, 0, 0, 0]","[0.0, 0.005333333333333333, 0.0016, 0, 0, 0]","[4103.8992, 16864.03, 32240.479466666668, 4295, 17180, 34360]","[371.99053333333336, 359.99853333333334, 376.53066666666666, 372.0, 360.0, 376.54]","[200.0, 304.99466666666666, 266.7484, 200.0, 305.0, 266.75]","[(7, 0.0, 0.001172222222222222), (3, 0.0, 0.0007777777777777778), (3, 0.0, 0.0010888888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108827777777778), (16102, 51.900000000000006, 6.189222222222222), (32209, 58.2, 11.63891111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
89,"[48.37428642343013, 35.18884226117008, 11.011110421451182, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[705.2964897923745, 873.5721347972699, 1645.2825219566423, 0, 0, 0]","[3323.7035102076256, 7228.42786520273, 14465.717478043358, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1949, 2851, 1774, 0, 0, 0]","[31.017466666666664, 134.2156, 111.848, 0, 0, 0]","[0.01, 0.0004, 0.0092, 0, 0, 0]","[0.0006666666666666666, 0.0034666666666666665, 0.00013333333333333337, 0, 0, 0]","[4263.982533333334, 17045.7844, 34248.152, 4295, 17180, 34360]","[371.99, 359.9996, 376.5308, 372.0, 360.0, 376.54]","[199.99933333333334, 304.99653333333333, 266.74986666666666, 200.0, 305.0, 266.75]","[(9, 0.0, 0.001227777777777778), (4, 0.0, 0.001511111111111111), (1, 0.0, 0.0010999999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.108772222222221), (16101, 51.900000000000006, 6.188488888888888), (32211, 58.2, 11.6389), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
90,"[38.049143708116155, 51.703283139965436, 22.649121718080814, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[735.310726432239, 2151.708882892195, 3363.3022429506636, 0, 0, 0]","[3293.689273567761, 5950.291117107805, 12747.697757049336, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1533, 4189, 3649, 0, 0, 0]","[110.53546666666665, 433.4089333333334, 92.2736, 0, 0, 0]","[0.06293333333333333, 0.0044, 0.018000000000000002, 0, 0, 0]","[0.07186666666666666, 0.012266666666666667, 0.0, 0, 0, 0]","[4184.464533333334, 16746.591066666668, 34267.7264, 4295, 17180, 34360]","[371.9370666666667, 359.9956, 376.52200000000005, 372.0, 360.0, 376.54]","[199.92813333333334, 304.9877333333333, 266.75, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0020499999999999997), (9, 0.0, 0.0024666666666666665), (2, 0.0, 0.0018777777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.107949999999999), (16096, 51.900000000000006, 6.187533333333333), (32210, 58.2, 11.63812222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
91,"[29.932985852568876, 54.776598370772646, 40.50027931227112, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[585.2240909012011, 1730.2765200582262, 3012.708998366932, 0, 0, 0]","[3443.775909098799, 6371.723479941774, 13098.291001633068, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1206, 4438, 6525, 0, 0, 0]","[170.6541333333333, 400.5541333333333, 220.89906666666667, 0, 0, 0]","[0.0054666666666666665, 0.2336, 0.027066666666666666, 0, 0, 0]","[0.013866666666666668, 0.22506666666666664, 0.00026666666666666673, 0, 0, 0]","[4124.345866666667, 16779.445866666665, 34139.100933333335, 4295, 17180, 34360]","[371.9945333333333, 359.7664, 376.51293333333336, 372.0, 360.0, 376.54]","[199.98613333333333, 304.7749333333333, 266.7497333333333, 200.0, 305.0, 266.75]","[(3, 0.0, 0.0011777777777777778), (9, 0.0, 0.004455555555555556), (3, 0.0, 0.0030166666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.108822222222221), (16096, 51.900000000000006, 6.185544444444444), (32209, 58.2, 11.636983333333331), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
92,"[42.64085380987838, 29.215008639842015, 61.5604245546521, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[349.21228526260575, 0, 7066.854468442314, 0, 0, 0]","[3679.7877147373943, 8102, 9044.145531557686, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1718, 2367, 9918, 0, 0, 0]","[104.06893333333333, 123.03173333333336, 285.21146666666664, 0, 0, 0]","[0.005066666666666666, 0.013333333333333336, 0.10986666666666667, 0, 0, 0]","[0.0132, 0.005999999999999999, 0.0032, 0, 0, 0]","[4190.931066666667, 17056.968266666667, 34074.78853333333, 4295, 17180, 34360]","[371.99493333333334, 359.9866666666667, 376.43013333333334, 372.0, 360.0, 376.54]","[199.9868, 304.994, 266.7468, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0011555555555555555), (4, 0.0, 0.0038944444444444443), (6, 0.0, 0.0035388888888888887), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108844444444443), (16101, 51.900000000000006, 6.186105555555555), (32206, 58.2, 11.63646111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
93,"[29.486224869694716, 24.69760552949889, 73.14878033641611, 0.0, 0.0, 0.0]","[2, 2, 5, 0, 0, 0]","[630.8641912186804, 1829.697947843405, 5962.846722530028, 0, 0, 0]","[3398.1358087813196, 6272.302052156595, 10148.153277469972, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1188, 2001, 11785, 0, 0, 0]","[71.30213333333332, 6.99, 3093.297066666667, 0, 0, 0]","[0.0018666666666666664, 0.009466666666666667, 0.10039999999999999, 0, 0, 0]","[0.00013333333333333337, 0.00013333333333333337, 0.004666666666666667, 0, 0, 0]","[4223.697866666666, 17173.01, 31266.702933333334, 4295, 17180, 34360]","[371.9981333333333, 359.99053333333336, 376.43960000000004, 372.0, 360.0, 376.54]","[199.99986666666666, 304.99986666666666, 266.74533333333335, 200.0, 305.0, 266.75]","[(4, 0.0, 0.000638888888888889), (4, 0.0, 0.0013722222222222224), (10, 0.05556666666666666, 0.02896666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109361111111111), (16101, 51.900000000000006, 6.188627777777778), (32202, 58.14443333333334, 11.611033333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
94,"[32.46463142218913, 38.50901012095779, 60.5549003786233, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[1285.5995223565062, 2539.1710821857732, 1492.2814312988123, 0, 0, 0]","[2743.400477643494, 5562.828917814227, 14618.718568701188, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1308, 3120, 9756, 0, 0, 0]","[1894.4254666666668, 190.14026666666666, 2847.9308, 0, 0, 0]","[0.0030666666666666668, 0.018666666666666668, 0.09133333333333334, 0, 0, 0]","[0.0018666666666666664, 0.0004000000000000001, 0.0052, 0, 0, 0]","[2400.5745333333334, 16989.859733333335, 31512.069199999998, 4295, 17180, 34360]","[371.99693333333335, 359.98133333333334, 376.44866666666667, 372.0, 360.0, 376.54]","[199.99813333333333, 304.9996, 266.7448, 200.0, 305.0, 266.75]","[(4, 0.0, 0.000688888888888889), (7, 0.0, 0.002488888888888889), (9, 0.01295, 0.008883333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109311111111111), (16098, 51.900000000000006, 6.18751111111111), (32203, 58.187050000000006, 11.631116666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
95,"[45.66890047158104, 38.50901012095779, 10.117311153870027, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[1701.6427418636272, 1099.2829774177326, 0, 0, 0, 0]","[2327.357258136373, 7002.717022582267, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1840, 3120, 1630, 0, 0, 0]","[2058.5263999999997, 181.75160000000002, 2024.4497333333334, 0, 0, 0]","[0.0604, 0.018533333333333332, 0.0, 0, 0, 0]","[0.05933333333333334, 0.00013333333333333337, 0.0016, 0, 0, 0]","[2236.4736000000003, 16998.2484, 32335.550266666665, 4295, 17180, 34360]","[371.9396, 359.9814666666667, 376.54, 372.0, 360.0, 376.54]","[199.94066666666666, 304.99986666666666, 266.7484, 200.0, 305.0, 266.75]","[(7, 0.0, 0.0007), (7, 0.0, 0.0029222222222222223), (2, 0.0, 7.777777777777777e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.1093), (16098, 51.900000000000006, 6.187077777777778), (32210, 58.2, 11.639922222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
96,"[56.26706378754033, 13.811404591458897, 23.431196077214324, 0.0, 0.0, 0.0]","[4, 1, 2, 0, 0, 0]","[820.8475648272195, 0, 3566.599338718851, 0, 0, 0]","[3208.1524351727803, 8102, 12544.40066128115, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2267, 1119, 3775, 0, 0, 0]","[2419.236533333333, 72.7012, 423.6236, 0, 0, 0]","[0.05693333333333335, 0.0092, 0.0112, 0, 0, 0]","[0.052399999999999995, 0.0, 0.005066666666666666, 0, 0, 0]","[1875.7634666666668, 17107.2988, 33936.3764, 4295, 17180, 34360]","[371.94306666666665, 359.9908, 376.52880000000005, 372.0, 360.0, 376.54]","[199.9476, 305.0, 266.74493333333334, 200.0, 305.0, 266.75]","[(10, 0.0, 0.0009166666666666668), (3, 0.0, 0.0010444444444444444), (4, 0.44465, 0.005438888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 67.1, 10.109083333333333), (16102, 51.900000000000006, 6.188955555555555), (32208, 57.75535, 11.63456111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
97,"[41.052370315214695, 23.685509750678847, 41.28235367140463, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1460.365244855314, 1800.264980984699, 3491.77266259128, 0, 0, 0]","[2568.634755144686, 6301.735019015301, 12619.22733740872, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1654, 1919, 6651, 0, 0, 0]","[468.5364, 536.8693333333333, 532.6752, 0, 0, 0]","[0.061333333333333344, 0.15986666666666666, 0.019866666666666664, 0, 0, 0]","[0.06133333333333334, 0.1624, 0.004666666666666666, 0, 0, 0]","[3826.4636, 16643.130666666668, 33827.3248, 4295, 17180, 34360]","[371.9386666666667, 359.8401333333333, 376.5201333333334, 372.0, 360.0, 376.54]","[199.93866666666668, 304.8376, 266.74533333333335, 200.0, 305.0, 266.75]","[(8, 0.0, 0.0014166666666666666), (5, 0.0629, 0.013527777777777777), (5, 0.78925, 0.013533333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108583333333332), (16100, 51.83710000000001, 6.1764722222222215), (32207, 57.41075, 11.626466666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
98,"[53.2638371804418, 23.685509750678847, 41.28235367140463, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[870.2503648602105, 1573.7242085249723, 2876.6479329769218, 0, 0, 0]","[3158.7496351397895, 6528.275791475027, 13234.35206702308, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2146, 1919, 6651, 0, 0, 0]","[236.27573333333333, 704.6407999999998, 710.2344, 0, 0, 0]","[0.055600000000000004, 0.17373333333333332, 0.021066666666666668, 0, 0, 0]","[0.055333333333333345, 0.1576, 0.0048, 0, 0, 0]","[4058.7242666666666, 16475.3592, 33649.7656, 4295, 17180, 34360]","[371.9444, 359.82626666666664, 376.51893333333334, 372.0, 360.0, 376.54]","[199.94466666666668, 304.8424, 266.7452, 200.0, 305.0, 266.75]","[(10, 0.008016666666666667, 0.0021055555555555554), (5, 0.29986666666666667, 0.011894444444444444), (5, 0.7182166666666667, 0.014305555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 67.09198333333333, 10.107894444444444), (16100, 51.60013333333334, 6.178105555555555), (32207, 57.48178333333334, 11.625694444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
99,"[42.938694465127824, 51.03678104171809, 17.851157594190305, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[912.5449876937994, 2111.2218428666256, 0, 0, 0, 0]","[3116.455012306201, 5990.778157133374, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1730, 4135, 2876, 0, 0, 0]","[340.96066666666667, 641.7242666666666, 128.6252, 0, 0, 0]","[0.007999999999999998, 0.18240000000000003, 0.008933333333333333, 0, 0, 0]","[0.0132, 0.1576, 0.0, 0, 0, 0]","[3954.039333333333, 16538.275733333332, 34231.3748, 4295, 17180, 34360]","[371.992, 359.8176, 376.5310666666667, 372.0, 360.0, 376.54]","[199.9868, 304.8424, 266.75, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0013055555555555557), (9, 0.043399999999999994, 0.010266666666666667), (1, 0.0, 0.0010722222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108694444444444), (16096, 51.85660000000001, 6.179733333333333), (32211, 58.2, 11.638927777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
100,"[42.938694465127824, 39.26191063934831, 32.21401526907082, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[885.6716784894679, 2062.33201224177, 3223.915889127515, 0, 0, 0]","[3143.328321510532, 6039.66798775823, 12887.084110872485, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1730, 3181, 5190, 0, 0, 0]","[574.1804, 144.70080000000002, 2431.9949333333334, 0, 0, 0]","[0.002133333333333334, 0.022933333333333333, 0.0009333333333333333, 0, 0, 0]","[0.006533333333333334, 0.0041333333333333335, 0.0017333333333333333, 0, 0, 0]","[3720.8196, 17035.2992, 31928.005066666665, 4295, 17180, 34360]","[371.99786666666665, 359.97706666666664, 376.5390666666667, 372.0, 360.0, 376.54]","[199.99346666666668, 304.99586666666664, 266.74826666666667, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0013611111111111111), (5, 0.0, 0.0012111111111111112), (5, 0.055583333333333325, 0.026761111111111107), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108638888888889), (16100, 51.900000000000006, 6.1887888888888885), (32207, 58.14441666666667, 11.613238888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
101,"[42.26855299081658, 38.70649222414219, 49.02861399044131, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1055.9165934618388, 1885.6412944318688, 4206.243301551442, 0, 0, 0]","[2973.0834065381614, 6216.358705568131, 11904.756698448558, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1703, 3136, 7899, 0, 0, 0]","[155.53640000000001, 3416.957466666667, 3366.6265333333336, 0, 0, 0]","[0.0014666666666666665, 1.594, 0.006933333333333333, 0, 0, 0]","[0.0054666666666666665, 0.0228, 0.004, 0, 0, 0]","[4139.4636, 13763.042533333333, 30993.373466666668, 4295, 17180, 34360]","[371.99853333333334, 358.406, 376.5330666666667, 372.0, 360.0, 376.54]","[199.99453333333332, 304.9772, 266.746, 200.0, 305.0, 266.75]","[(6, 0.008016666666666667, 0.0015444444444444444), (6, 0.0, 0.0014), (8, 0.01295, 0.008327777777777776), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09198333333333, 10.108455555555555), (16099, 51.900000000000006, 6.188599999999999), (32204, 58.187050000000006, 11.631672222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
