interval,activecontainers,ips,apparentips,ram,disk,creationids,hostalloc,active
30,8,"[774.7480887690614, 0, 0, 832.4748286142847, 419.4461622241998, 424.2092031852845, 0, 443.4000526232956, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3139.7929355615533, 2010.2595573766505, 1742.8036313704536, 980.9364238482178, 419.4461622241998, 627.3318112903021, 940.7363078716186, 464.8590468950376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(20.79633333333333, 6.666666666666668e-05, 6.666666666666668e-05), (31.457, 0.041133333333333334, 0.0016), (79.69160000000001, 0.0018, 0.0022666666666666664), (3.495, 0.0, 0.0), (3.1014666666666666, 0.0, 0.0), (184.549, 0.0, 0.0), (7.121066666666667, 0.0, 0.0), (1.6596, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0006944444444444445), (2, 0.0, 0.00015555555555555556), (2, 0.0, 0.0009333333333333333), (3, 0.0, 0.00029444444444444445), (3, 0.0, 5.555555555555557e-06), (1, 0.0, 0.00029444444444444445), (2, 0.0, 8.333333333333333e-05), (3, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[78, 73, 79, 80, 77, 81, 75, 76, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 2, 1, 0, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
31,7,"[0, 1264.8212801613754, 279.90489652563247, 980.9364238482178, 0, 627.3318112903021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3139.7929355615533, 2227.227738165652, 458.74181397463275, 980.9364238482178, 419.4461622241998, 627.3318112903021, 0, 464.8590468950376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(23.941866666666666, 0.0, 0.0), (22.3696, 0.004666666666666667, 0.00013333333333333334), (58.7202, 0.004733333333333333, 0.00013333333333333334), (13.980333333333336, 0.0, 0.0), (8.257200000000001, 0.0, 0.0), (225.0938, 0.0, 0.0), 0, (3.1454, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0008222222222222222), (2, 0.0, 0.0010722222222222222), (2, 0.0, 0.0010944444444444443), (3, 0.0, 0.00037777777777777777), (3, 0.0, 5.555555555555557e-06), (1, 0.0, 0.0002833333333333333), 0, (3, 0.0, 3.3333333333333335e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[78, 82, 83, 80, 77, 81, -1, 76, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 0, 1, 0, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
32,7,"[1307.036107641666, 0, 0, 0, 717.3496681211327, 0, 248.71930150793688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1492.3284750611547, 2227.227738165652, 458.74181397463275, 980.9364238482178, 917.7449436151724, 627.3318112903021, 407.63110956798135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(39.146800000000006, 0.004733333333333333, 6.666666666666668e-05), (33.5544, 0.004666666666666667, 6.666666666666668e-05), (50.3316, 0.004666666666666667, 0.00013333333333333334), (12.5822, 0.0, 0.0), (9.785933333333332, 0.0, 0.0), (191.5394, 0.0, 0.0), (44.7392, 0.004666666666666667, 6.666666666666668e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0016055555555555554), (2, 0.0, 0.0010277777777777776), (2, 0.0, 0.0010555555555555557), (3, 0.0, 0.00036666666666666667), (3, 0.0, 0.0007611111111111111), (1, 1.666666666666667e-05, 0.0002611111111111111), (3, 0.0, 0.0010944444444444443), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[84, 82, 83, 80, 85, 81, 86, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 0, 1, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
33,7,"[877.505143074861, 985.1530201747586, 1757.469369889886, 717.3496681211327, 0, 347.95014350013605, 287.6762958127829, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1492.3284750611547, 1265.1289132729594, 1896.9355398285493, 917.7449436151724, 917.7449436151724, 514.5578929491571, 407.63110956798135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(39.146800000000006, 0.004666666666666667, 6.666666666666668e-05), (499.1218, 0.0004, 0.0003333333333333333), (36.3506, 0.004666666666666667, 0.00013333333333333334), (9.785933333333332, 0.0, 0.0), (14.329866666666671, 0.0, 0.0), (20.271933333333333, 0.0, 0.0), (33.5544, 0.004666666666666667, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0010722222222222222), (2, 0.012733333333333334, 0.0036666666666666666), (2, 0.0, 0.0011388888888888887), (3, 0.0, 0.0007611111111111111), (3, 0.0, 0.0005777777777777778), (1, 0.0, 4.9999999999999996e-05), (3, 0.0, 0.0010277777777777776), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[84, 87, 88, 89, 85, 90, 86, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 2, 1, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
34,8,"[0, 1227.2879232088728, 1884.0814406089871, 917.7449436151724, 1290.4391462452068, 514.5578929491571, 0, 605.2074355786712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1492.3284750611547, 1265.1289132729594, 1896.9355398285493, 917.7449436151724, 1763.8501590844298, 514.5578929491571, 407.63110956798135, 605.2074355786712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(61.516400000000004, 0.0046, 0.0), (455.08166666666676, 0.012533333333333334, 0.18906666666666663), (44.7392, 0.004533333333333333, 6.666666666666668e-05), (14.329866666666671, 0.0, 0.0), (1353.3618000000001, 0.0, 0.0008666666666666667), (15.028933333333331, 0.0, 0.0), (16.7772, 0.004533333333333333, 6.666666666666668e-05), (13.630799999999999, 0.002, 0.001), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0010888888888888888), (2, 0.0002833333333333333, 0.0029611111111111123), (2, 0.0, 0.00105), (3, 0.0, 0.0005777777777777778), (1, 0.0, 6.111111111111111e-05), (1, 0.0, 1.6666666666666667e-05), (3, 0.0, 0.0010333333333333334), (1, 0.0, 0.0003833333333333333), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[84, 87, 88, 89, 91, 90, 86, 92, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 2, 1, 2, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
35,9,"[1645.2825219566423, 1265.1289132729594, 0, 0, 1313.5662230264002, 0, 892.6565923133869, 306.5041341463717, 396.5155755317726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1774.5705726637832, 1265.1289132729594, 1896.9355398285493, 917.7449436151724, 1763.8501590844298, 514.5578929491571, 892.6565923133869, 605.2074355786712, 654.5562370995872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(55.924, 0.0046, 6.666666666666668e-05), (471.15966666666674, 0.013066666666666664, 0.18946666666666667), (25.1658, 0.0044666666666666665, 6.666666666666668e-05), (14.6794, 0.0, 0.0), (1146.443, 0.0, 0.001), (20.62146666666667, 0.0, 0.0), (3.4945333333333335, 0.0, 0.0), (21.32053333333333, 0.002, 0.001), (12.582799999999999, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0010999999999999998), (2, 0.00035, 0.0039833333333333335), (2, 0.0, 0.00105), (3, 0.0, 0.000611111111111111), (1, 0.04548333333333333, 0.016088888888888885), (1, 0.0, 3.888888888888889e-05), (3, 0.0, 0.0), (1, 0.0, 0.00037222222222222225), (1, 0.042083333333333334, 0.014900000000000002), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[93, 87, 88, 89, 91, 90, 94, 92, 95, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 2, 1, 2, 0, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
36,9,"[1756.2428877318737, 0, 2095.6805828629576, 708.4974841067566, 1404.7841054430576, 396.5155755317726, 0, 0, 570.0420654646568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1774.5705726637832, 1265.1289132729594, 2095.6805828629576, 827.2664595345126, 1763.8501590844298, 654.5562370995872, 892.6565923133869, 605.2074355786712, 654.5562370995872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(25.1658, 0.0046, 0.0), (486.5389333333333, 0.012733333333333333, 0.18919999999999998), (169.8688, 0.0009333333333333332, 0.002333333333333333), (213.90913333333333, 0.003, 0.02586666666666667), (1286.253, 0.0002666666666666667, 0.001), (12.582799999999999, 0.0, 0.0), (3.057733333333333, 0.0, 0.0), (19.22333333333333, 0.002, 0.001), (20.9712, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0010222222222222221), (2, 0.07660000000000003, 0.0032111111111111108), (3, 0.44465, 0.003922222222222222), (3, 0.05313333333333333, 0.012111111111111112), (1, 0.0, 9.444444444444444e-05), (1, 0.042083333333333334, 0.014900000000000002), (3, 0.0, 0.0), (1, 0.0, 0.0003611111111111111), (1, 0.0, 0.00015000000000000001), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[93, 87, 96, 97, 91, 98, 94, 92, 95, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 2, 1, 2, 0, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
37,10,"[0, 0, 1366.149239274299, 0, 0, 570.0420654646568, 0, 1023.2367773203464, 0, 526.216990066169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1774.5705726637832, 2148.2853171616557, 2095.6805828629576, 827.2664595345126, 1763.8501590844298, 654.5562370995872, 1742.8036313704536, 1064.628201689945, 654.5562370995872, 590.8682637939636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(53.1278, 0.0044666666666666665, 6.666666666666668e-05), (97.867, 0.5311333333333333, 0.43746666666666656), (190.8402, 0.0008, 0.0022666666666666664), (233.48239999999998, 0.0022666666666666664, 0.014133333333333333), (1330.9922, 0.0, 0.0009333333333333332), (20.9712, 0.0, 0.0), (79.69160000000001, 0.0018, 0.0022666666666666664), (58.020866666666684, 0.0044666666666666665, 0.0008), (26.56353333333333, 0.0, 0.0), (0.0, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0011111111111111111), (1, 0.0, 0.0014666666666666662), (3, 0.78925, 0.011394444444444445), (3, 0.06325, 0.012894444444444443), (1, 0.0, 6.666666666666667e-05), (1, 0.0, 0.00015000000000000001), (2, 0.0, 0.0009333333333333333), (3, 0.0, 0.0017666666666666666), (1, 0.0, 9.999999999999999e-05), (3, 0.0, 1.6666666666666667e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[93, 99, 96, 97, 91, 98, 100, 101, 95, 102, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 2, 1, 2, 0, 2, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
38,7,"[1619.5645677852426, 628.7750658402916, 1338.8303170033246, 384.2661505437094, 0, 0, 0, 1064.628201689945, 0, 421.1059521014839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2791.147141457057, 1245.7441032810002, 2095.6805828629576, 480.8401148524464, 0, 654.5562370995872, 0, 1064.628201689945, 0, 590.8682637939636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3472.8832, 0.6164666666666667, 0.0428), (173.36426666666668, 0.0, 0.0002), (226.492, 0.001066666666666667, 0.002333333333333333), (29.621666666666673, 4.1293999999999995, 4.1416), 0, (26.56353333333333, 0.0, 0.0), 0, (55.9238, 0.0044, 0.0008), 0, (0.0, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 3.203133333333333, 0.7003944444444444), (3, 0.0, 0.00431111111111111), (3, 0.7182166666666667, 0.011355555555555555), (3, 0.0, 1.6666666666666667e-05), 0, (1, 0.0, 9.999999999999999e-05), 0, (3, 0.0, 0.0018333333333333333), 0, (3, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[103, 104, 96, 105, -1, 98, -1, 101, -1, 102, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 2, 0, -1, 0, -1, 1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, False, True, False, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
39,8,"[0, 0, 0, 378.1870719872736, 815.3310623623827, 760.9816372485877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2791.147141457057, 1245.7441032810002, 2095.6805828629576, 480.8401148524464, 887.8565896286426, 785.6232190106965, 0, 1064.628201689945, 0, 590.8682637939636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3267.3625333333334, 0.6196666666666666, 0.047200000000000006), (118.83813333333332, 0.0, 0.0004), (216.0062, 0.0008666666666666667, 0.0022666666666666664), (29.53446666666667, 12.107333333333337, 12.139266666666664), (4.8491333333333335, 0.0008, 0.0008), (128.62506666666664, 0.00046666666666666666, 0.0014), 0, (46.836, 0.004333333333333333, 0.0012666666666666666), 0, (0.0, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 2.814516666666667, 0.6664944444444443), (3, 0.0, 0.0038166666666666666), (3, 0.7671666666666666, 0.01225), (3, 0.0, 1.6666666666666667e-05), (1, 0.0, 4.9999999999999996e-05), (2, 0.0705, 0.025599999999999998), 0, (3, 0.0, 0.0019222222222222223), 0, (3, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[103, 104, 96, 105, 106, 107, -1, 101, -1, 102, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 2, 0, 1, 0, -1, 1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, False, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
40,7,"[1626.0301554285925, 1220.4212174365869, 604.8833407955718, 0, 716.5008770896474, 0, 588.3749139370615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1929.1756166240234, 1950.0373944028277, 1058.378048838097, 480.8401148524464, 887.8565896286426, 785.6232190106965, 696.3141790534435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(39.146800000000006, 0.004733333333333333, 6.666666666666668e-05), (16.645799999999998, 0.0, 0.0), (318.7666, 0.0030666666666666668, 0.0016666666666666668), (31.3258, 10.272666666666666, 10.300266666666666), (3.625666666666666, 0.0008, 0.0008666666666666667), (120.23626666666664, 0.0, 0.001066666666666667), (223.696, 0.0, 0.0022), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0010999999999999998), (2, 0.0, 2.2222222222222223e-05), (3, 0.04546666666666667, 0.011127777777777778), (3, 0.0, 4.4444444444444447e-05), (1, 0.0, 5.555555555555555e-05), (2, 1.666666666666667e-05, 0.0006111111111111112), (2, 0.0, 0.0012277777777777777), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[108, 109, 110, 105, 106, 107, 111, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 1, 0, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
41,8,"[1929.1756166240234, 0, 0, 1006.9845423014142, 0, 583.3915269050505, 0, 502.70379551894536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1929.1756166240234, 1950.0373944028277, 1058.378048838097, 1018.6346581936017, 887.8565896286426, 877.3386810122662, 696.3141790534435, 525.5620067601462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(36.3506, 0.004666666666666667, 0.0), (18.830133333333336, 0.0, 0.0), (194.3354, 0.003733333333333333, 0.0022666666666666664), (11.184266666666664, 0.00013333333333333334, 0.0036666666666666666), (8.737533333333333, 0.0007333333333333332, 0.0007333333333333332), (47.5354, 0.0, 6.666666666666668e-05), (61.516400000000004, 0.0, 0.0020666666666666667), (473.9556, 4.806, 0.02386666666666667), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0010333333333333334), (2, 0.0, 2.2222222222222223e-05), (3, 0.0006833333333333333, 0.003388888888888888), (3, 0.0, 0.00013333333333333334), (1, 0.0, 6.111111111111111e-05), (2, 0.0, 0.0002222222222222222), (2, 0.008016666666666667, 0.0014444444444444444), (1, 0.0, 0.005094444444444444), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[108, 109, 110, 112, 106, 113, 111, 114, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 1, 1, 1, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
42,8,"[0, 2097.770047607016, 1264.8212801613754, 782.6690916395479, 762.5521196399111, 804.078297530017, 604.1926300925959, 509.6452311336771, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1929.1756166240234, 2392.1417097460635, 2227.227738165652, 1018.6346581936017, 1249.5711266940536, 877.3386810122662, 687.5381061057674, 525.5620067601462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(16.7772, 0.0046, 0.0), (1.2226666666666668, 0.002466666666666667, 0.002466666666666667), (22.3696, 0.004666666666666667, 0.00013333333333333334), (6.8152, 0.0, 0.0), (121.63446666666664, 0.017466666666666665, 0.003533333333333333), (29.35993333333334, 0.0, 0.0), (6.159933333333332, 0.0, 0.0), (384.4776, 1.923, 0.02493333333333333), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0010555555555555557), (3, 0.0, 0.0), (2, 0.0, 0.0010722222222222222), (3, 0.0, 1.6666666666666667e-05), (1, 0.0032333333333333337, 0.00037777777777777777), (2, 0.0, 0.00016111111111111108), (1, 0.0, 5.555555555555557e-06), (1, 0.0, 0.005011111111111111), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[108, 115, 116, 112, 117, 113, 118, 114, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 2, 1, 1, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
43,8,"[546.8531091368895, 2392.1417097460635, 0, 0, 0, 0, 687.5381061057674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[628.2654252023498, 2392.1417097460635, 2227.227738165652, 1018.6346581936017, 1249.5711266940536, 877.3386810122662, 687.5381061057674, 525.5620067601462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(194.3357333333333, 0.016466666666666664, 0.016533333333333334), (0.9606666666666666, 0.0006666666666666666, 0.0006666666666666666), (33.5544, 0.004666666666666667, 6.666666666666668e-05), (10.135666666666664, 0.0, 0.0), (173.364, 0.0, 6.666666666666668e-05), (5.592266666666666, 0.0, 0.0), (15.422266666666665, 0.0, 0.0), (419.43, 3.8347333333333333, 0.0464), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0001, 0.012799999999999999), (3, 0.0, 0.0), (2, 0.0, 0.0010277777777777776), (3, 0.0, 1.6666666666666667e-05), (1, 1.666666666666667e-05, 0.0002833333333333333), (2, 0.0, 0.0001944444444444444), (1, 0.0, 1.1111111111111112e-05), (1, 0.00031666666666666665, 0.004988888888888889), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[119, 115, 116, 112, 117, 113, 118, 114, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 2, 2, 1, 1, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
