interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,cpufailures
880,"[28.59270290394639, 40.891137990619605, 29.37744398237229, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[1120.9724734434778, 1141.5355608567634, 4318.044633901146, 0, 0, 0]","[2908.0275265565224, 6960.464439143237, 11792.955366098853, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1152, 3313, 4733, 0, 0, 0]","[(182.45166666666668, 0.005333333333333333, 0.0003333333333333334), (361.757, 0.006, 0.0382), (53.1278, 0.004666666666666667, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4112.548333333333, 1859.9946666666667, 999.9996666666667), (16818.243, 1799.994, 1524.9618), (34306.8722, 1882.6953333333333, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0027555555555555554), (7, 0.09040000000000001, 0.012688888888888888), (4, 0.0, 0.0011555555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.107244444444444), (16098, 51.8096, 6.177311111111111), (32208, 58.2, 11.638844444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
881,"[40.35740878629933, 30.683781782275982, 46.90584072993607, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[952.3988364600909, 615.6891135853655, 1494.6715624560145, 0, 0, 0]","[3076.601163539909, 7486.310886414634, 14616.328437543985, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1626, 2486, 7557, 0, 0, 0]","[(247.463, 0.005266666666666667, 0.0006666666666666666), (188.2183333333333, 0.0020666666666666663, 0.013600000000000001), (361.7580666666667, 0.09766666666666664, 0.342), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4047.537, 1859.9947333333334, 999.9993333333333), (16991.781666666666, 1799.9979333333333, 1524.9864), (33998.24193333333, 1882.6023333333335, 1333.408), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0033833333333333332), (4, 0.0001, 0.0012), (5, 0.0008333333333333333, 0.5125111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.106616666666666), (16101, 51.8999, 6.1888), (32207, 58.19916666666667, 11.127488888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
882,"[41.69769173492182, 35.05307331523081, 63.72664639066477, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[795.0973149280079, 965.1748065231225, 4315.1969566598755, 0, 0, 0]","[3233.902685071992, 7136.825193476878, 11795.803043340125, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1680, 2840, 10267, 0, 0, 0]","[(226.49159999999998, 0.004866666666666667, 0.0), (53.4766, 0.007, 0.0020666666666666667), (468.3632666666668, 0.009199999999999998, 0.0002666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4068.5084, 1859.9951333333333, 1000.0), (17126.5234, 1799.993, 1524.9979333333333), (33891.63673333333, 1882.6908, 1333.7497333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.008044444444444444), (3, 0.0, 0.0010611111111111112), (3, 0.0, 0.0027222222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.101955555555556), (16102, 51.900000000000006, 6.188938888888888), (32209, 58.2, 11.637277777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 1, 0, 0, 0]"
883,"[36.90742119632663, 41.7798074549494, 58.48798957234188, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[871.5650858467652, 1225.132191172346, 6595.288641568641, 0, 0, 0]","[3157.434914153235, 6876.867808827654, 9515.71135843136, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1487, 3385, 9423, 0, 0, 0]","[(526.3839999999999, 0.5275333333333334, 0.15786666666666668), (571.1234666666667, 0.6931333333333334, 1.4712666666666667), (303.3874, 0.028733333333333333, 0.0016), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3768.616, 1859.4724666666666, 999.8421333333333), (16608.876533333332, 1799.3068666666666, 1523.5287333333333), (34056.6126, 1882.6712666666667, 1333.7484), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.051977777777777776), (2, 0.07585, 0.04742222222222222), (5, 0.05115, 0.03903333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.058022222222222), (16103, 51.82415, 6.1425777777777775), (32207, 58.14885, 11.600966666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 1, 0, 0, 0]"
884,"[33.43261355174981, 59.417427795606024, 75.98535162311464, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[479.7126917696354, 673.0779275711528, 5422.686950105739, 0, 0, 0]","[3549.2873082303645, 7428.922072428847, 10688.313049894261, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1347, 4814, 12242, 0, 0, 0]","[(398.501, 0.008199999999999999, 0.02853333333333333), (2258.631466666667, 0.7236666666666667, 1.2144666666666666), (774.1974666666667, 0.10279999999999996, 0.3426), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3896.499, 1859.9918, 999.9714666666666), (14921.368533333332, 1799.2763333333332, 1523.7855333333334), (33585.802533333335, 1882.5972000000002, 1333.4074), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.004611111111111111), (3, 0.0017166666666666665, 0.002483333333333333), (6, 0.06208333333333333, 0.5389500000000002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10538888888889), (16102, 51.89828333333334, 6.187516666666666), (32206, 58.13791666666667, 11.101049999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 2, 1, 0, 0, 0]"
885,"[37.37900223380491, 62.03406566279931, 72.348085159208, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[609.9134904702653, 2349.2745429910588, 2086.9171845041096, 0, 0, 0]","[3419.086509529735, 5752.725457008941, 14024.08281549589, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1506, 5026, 11656, 0, 0, 0]","[(1222.9438, 0.007000000000000001, 0.022466666666666666), (2213.8922666666667, 0.0018000000000000002, 0.0012666666666666666), (744.4877333333334, 0.011066666666666666, 0.005733333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3072.0562, 1859.993, 999.9775333333333), (14966.107733333334, 1799.9982, 1524.9987333333333), (33615.512266666665, 1882.6889333333334, 1333.7442666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0039055555555555553), (4, 0.0, 0.00012777777777777776), (8, 0.0008666666666666667, 0.019127777777777775), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.106094444444444), (16101, 51.900000000000006, 6.189872222222221), (32204, 58.199133333333336, 11.620872222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 2, 1, 0, 0, 0]"
886,"[28.865723504591713, 87.11429276721798, 25.901557941778908, 0.0, 0.0, 0.0]","[2, 4, 1, 0, 0, 0]","[895.8882358934725, 3666.504382317221, 2047.4685270814605, 0, 0, 0]","[3133.1117641065275, 4435.495617682779, 14063.53147291854, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1163, 7058, 4173, 0, 0, 0]","[(995.4472, 0.00020000000000000004, 0.0009333333333333333), (2130.705, 0.0006000000000000001, 0.0035333333333333336), (0.0, 0.004666666666666667, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3299.5528, 1859.9998, 999.9990666666666), (15049.295, 1799.9994, 1524.9964666666667), (34360.0, 1882.6953333333333, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 8.888888888888889e-05), (6, 0.0032, 0.002661111111111111), (3, 0.0, 0.001661111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10991111111111), (16099, 51.896800000000006, 6.187338888888888), (32209, 58.2, 11.638338888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 2, 1, 0, 0, 0]"
887,"[40.23330851327873, 73.17946186126882, 25.901557941778908, 0.0, 13.934830905949147, 0.0]","[3, 3, 1, 0, 1, 0]","[857.6981079838456, 1507.7225156931493, 0, 0, 0, 0]","[3171.3018920161544, 6594.277484306851, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1621, 5929, 4173, 0, 1129, 0]","[(1230.7218, 0.0048, 0.001), (1142.2479333333333, 0.0009333333333333332, 0.0022), (0.0, 0.004533333333333333, 0.0), (0, 0, 0), (964.6892666666668, 0.0002, 0.0007333333333333332), (0, 0, 0)]","[(3064.2781999999997, 1859.9952, 999.999), (16037.752066666666, 1799.9990666666667, 1524.9978), (34360.0, 1882.6954666666668, 1333.75), (4295, 1860.0, 1000.0), (16215.310733333334, 1799.9998, 1524.9992666666667), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.0012777777777777776), (4, 0.0, 0.0007888888888888889), (3, 0.0, 0.0012944444444444446), (0, 0, 0), (2, 0.0, 8.88888888888889e-05), (0, 0, 0)]","[(4017, 67.1, 10.108722222222221), (16101, 51.900000000000006, 6.189211111111111), (32209, 58.2, 11.638705555555555), (4026, 67.1, 10.11), (16103, 51.900000000000006, 6.189911111111111), (32212, 58.2, 11.639999999999999)]","[0, 2, 1, 0, 0, 0]"
888,"[40.53114916852817, 34.966674895087635, 26.280181242629258, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[899.4124050837739, 1738.4677128595374, 4234.521989066303, 0, 0, 0]","[3129.587594916226, 6363.532287140462, 11876.478010933697, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1633, 2833, 4234, 0, 0, 0]","[(287.78966666666673, 0.5583333333333333, 0.16233333333333333), (83.88506666666667, 0.0002, 0.0017333333333333333), (1075.8379333333335, 0.0004, 0.0007999999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4007.2103333333334, 1859.4416666666666, 999.8376666666667), (17096.114933333334, 1799.9998, 1524.9982666666667), (33284.162066666664, 1882.6996000000001, 1333.7492), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.004933333333333335), (3, 0.0, 0.0009333333333333332), (5, 0.0006666666666666666, 0.0002888888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.105066666666666), (16102, 51.900000000000006, 6.189066666666666), (32207, 58.199333333333335, 11.63971111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
889,"[40.40704889550757, 32.51049123673167, 37.09887654397617, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1386.569898200553, 1629.0007089332594, 1623.51070306172, 0, 0, 0]","[2642.4301017994467, 6472.999291066741, 14487.48929693828, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1628, 2634, 5977, 0, 0, 0]","[(918.5512, 4.8298, 0.05053333333333335), (39.495, 0.0005333333333333334, 0.0007333333333333333), (1528.1234000000002, 0.0018, 0.002933333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3376.4488, 1855.1702, 999.9494666666667), (17140.505, 1799.9994666666666, 1524.9992666666667), (32831.8766, 1882.6982, 1333.7470666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.009544444444444444), (3, 0.0, 0.001), (7, 0.0, 0.0010666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.100455555555556), (16102, 51.900000000000006, 6.188999999999999), (32205, 58.2, 11.638933333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
890,"[50.40953090096798, 20.538138731177487, 35.6712804915896, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[768.1192064635563, 756.9888654240472, 1746.7766281727716, 0, 0, 0]","[3260.880793536444, 7345.011134575952, 14364.22337182723, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2031, 1664, 5747, 0, 0, 0]","[(771.4010000000001, 1.9448, 0.0542), (19.398066666666665, 0.0004, 0.0002666666666666667), (1820.3269999999998, 0.01806666666666666, 0.0128), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3523.599, 1858.0552, 999.9458), (17160.60193333333, 1799.9996, 1524.9997333333333), (32539.673, 1882.6819333333333, 1333.7372), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.010383333333333335), (2, 0.0, 0.0002888888888888889), (7, 0.0, 0.01656111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.099616666666666), (16103, 51.900000000000006, 6.1897111111111105), (32205, 58.2, 11.623438888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
891,"[34.4005956813105, 30.449271784744507, 28.31605735211967, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[726.3249075314168, 1044.2588972829094, 3391.199193841409, 0, 0, 0]","[3302.675092468583, 7057.741102717091, 12719.800806158592, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1386, 2467, 4562, 0, 0, 0]","[(523.9373333333333, 3.8498, 0.056799999999999996), (108.70179999999999, 0.0074, 0.021599999999999998), (3900.7018000000003, 0.6279333333333333, 0.04886666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3771.0626666666667, 1856.1502, 999.9432), (17071.2982, 1799.9926, 1524.9784), (30459.2982, 1882.0720666666666, 1333.7011333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.00031666666666666665, 0.006872222222222222), (5, 0.00075, 0.0018722222222222222), (6, 3.20315, 0.7182611111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09968333333333, 10.103127777777777), (16100, 51.89925000000001, 6.188127777777777), (32206, 54.99685, 10.921738888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
892,"[37.30454206999255, 37.38583065909652, 42.13270436347837, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[933.3625684149881, 1975.0833740558332, 3745.158122753128, 0, 0, 0]","[3095.6374315850117, 6126.916625944166, 12365.841877246872, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1503, 3029, 6788, 0, 0, 0]","[(62.214600000000004, 0.014933333333333333, 0.010666666666666666), (630.0183333333333, 0.6920666666666667, 1.4816), (4872.382066666667, 0.6282666666666666, 0.05313333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4232.7854, 1859.9850666666666, 999.9893333333333), (16549.981666666667, 1799.3079333333333, 1523.5184), (29487.617933333335, 1882.0717333333334, 1333.6968666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 6.666666666666667e-05, 0.3493611111111111), (5, 0.07595, 0.04851666666666666), (8, 2.8604833333333337, 0.7044499999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09993333333333, 9.760638888888888), (16100, 51.82405000000001, 6.1414833333333325), (32204, 55.33951666666667, 10.93555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
893,"[38.024323653512035, 40.28634904961738, 42.16373906026938, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[948.467069939808, 1647.157250105649, 3891.1892379738865, 0, 0, 0]","[3080.532930060192, 6454.842749894351, 12219.810762026114, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1532, 3264, 6793, 0, 0, 0]","[(43.690066666666674, 0.004533333333333333, 0.0002), (842.3549333333334, 0.7278666666666668, 1.2136666666666667), (4406.814533333333, 0.6218666666666667, 0.0524), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4251.309933333333, 1859.9954666666667, 999.9998), (16337.645066666666, 1799.2721333333334, 1523.7863333333332), (29953.185466666666, 1882.0781333333334, 1333.6976), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.00065, 0.0012833333333333332), (5, 0.00555, 0.0063999999999999994), (8, 2.056766666666667, 0.6720777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09935, 10.108716666666666), (16100, 51.894450000000006, 6.183599999999999), (32204, 56.143233333333335, 10.96792222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
894,"[38.54554480019856, 42.65613428783016, 34.90162001117249, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[821.975023832212, 945.2485860379074, 4898.734446414827, 0, 0, 0]","[3207.024976167788, 7156.751413962093, 11212.265553585174, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1553, 3456, 5623, 0, 0, 0]","[(123.032, 0.004866666666666667, 0.00013333333333333337), (854.9373333333334, 1.6923333333333332, 1.3329333333333333), (1230.3282666666667, 0.004666666666666666, 0.001066666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4171.968, 1859.9951333333333, 999.9998666666667), (16325.062666666667, 1798.3076666666666, 1523.6670666666666), (33129.671733333336, 1882.6953333333333, 1333.7489333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0013666666666666669), (5, 0.006149999999999999, 0.06832777777777778), (8, 0.0, 0.0015388888888888887), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108633333333334), (16100, 51.89385000000001, 6.121672222222221), (32204, 58.2, 11.63846111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
895,"[40.82898982377761, 30.510984941989634, 62.63422506362113, 0.0, 0.0, 0.0]","[3, 2, 5, 0, 0, 0]","[1139.0959943198163, 1440.9289044549344, 4493.599445009448, 0, 0, 0]","[2889.9040056801837, 6661.071095545066, 11617.400554990552, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1645, 2472, 10091, 0, 0, 0]","[(125.82833333333332, 0.007733333333333333, 0.007733333333333334), (1377.1292666666664, 0.7732, 0.0064), (5012.192266666667, 0.9729333333333334, 0.0568), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4169.171666666667, 1859.9922666666666, 999.9922666666666), (15802.870733333333, 1799.2268, 1524.9936), (29347.807733333335, 1881.7270666666668, 1333.6932), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.00065, 0.003161111111111111), (4, 0.0, 0.0006833333333333332), (14, 3.2038499999999996, 0.7027333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09935, 10.106838888888888), (16101, 51.900000000000006, 6.189316666666667), (32198, 54.99615, 10.937266666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
896,"[41.62323157110946, 47.938780548012836, 37.79405375209484, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1260.200887137556, 1973.246024396908, 3394.3418349311532, 0, 0, 0]","[2768.799112862444, 6128.753975603092, 12716.658165068846, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1677, 3884, 6089, 0, 0, 0]","[(197.13139999999999, 0.007733333333333333, 0.009666666666666667), (2832.552, 0.6691333333333332, 0.006599999999999999), (3395.9875333333334, 0.6244, 0.047400000000000005), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4097.8686, 1859.9922666666666, 999.9903333333333), (14347.448, 1799.3308666666667, 1524.9934), (30964.012466666667, 1882.0756000000001, 1333.7026), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0004166666666666667, 0.002961111111111111), (6, 0.037733333333333334, 0.015194444444444444), (9, 2.8145333333333338, 0.668322222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09958333333333, 10.107038888888889), (16099, 51.86226666666667, 6.174805555555555), (32203, 55.385466666666666, 10.971677777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
897,"[54.80268056589724, 35.63317699333498, 42.56098317919434, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[823.5913624844884, 0, 2138.308283086843, 0, 0, 0]","[3205.4086375155116, 8102, 13972.691716913158, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2208, 2887, 6857, 0, 0, 0]","[(408.2442, 0.011, 0.012866666666666669), (1895.8239333333331, 0.0004, 0.0017333333333333333), (3403.677, 0.622, 0.051533333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3886.7558, 1859.989, 999.9871333333333), (15284.176066666667, 1799.9996, 1524.9982666666667), (30956.323, 1882.078, 1333.6984666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0038888888888888888), (3, 0.00875, 0.0019111111111111108), (8, 2.056766666666667, 0.6724722222222224), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10611111111111), (16102, 51.89125000000001, 6.188088888888888), (32204, 56.143233333333335, 10.967527777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
898,"[37.602382725241995, 29.190323376943965, 37.85612314567687, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1028.99266545797, 2196.4935192945495, 4880.721755967425, 0, 0, 0]","[3000.00733454203, 5905.5064807054505, 11230.278244032575, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1515, 2365, 6099, 0, 0, 0]","[(338.3395333333333, 0.0088, 0.008933333333333333), (1367.3427333333334, 0.0052, 0.0013333333333333333), (58.719466666666676, 0.0, 0.0014666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3956.6604666666667, 1859.9912, 999.9910666666667), (15812.657266666667, 1799.9948, 1524.9986666666666), (34301.28053333333, 1882.7, 1333.7485333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0004166666666666667, 0.0025555555555555557), (4, 0.0, 0.0017833333333333334), (5, 0.04616666666666666, 0.01676666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.09958333333333, 10.107444444444443), (16101, 51.900000000000006, 6.1882166666666665), (32207, 58.15383333333334, 11.623233333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
899,"[39.960287912633405, 39.84201431745248, 37.85612314567687, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[752.2030134439725, 2921.215524220046, 0, 0, 0, 0]","[3276.7969865560276, 5180.784475779954, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1610, 3228, 6099, 0, 0, 0]","[(247.98760000000001, 0.008466666666666666, 0.006266666666666666), (1517.288133333333, 0.0051333333333333335, 0.0012000000000000001), (47.5352, 0.0, 0.001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4047.0124, 1859.9915333333333, 999.9937333333334), (15662.711866666667, 1799.9948666666667, 1524.9988), (34312.4648, 1882.7, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 1.666666666666667e-05, 0.0016666666666666668), (5, 0.0, 0.0013277777777777778), (5, 0.0, 0.0003), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09998333333333, 10.108333333333333), (16100, 51.900000000000006, 6.1886722222222215), (32207, 58.2, 11.6397), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
900,"[42.988334574336065, 58.14613675635646, 0.0, 0.0, 0.0, 0.0]","[3, 4, 0, 0, 0, 0]","[485.97200743316597, 2372.412851951143, 0, 0, 0, 0]","[3543.027992566834, 5729.587148048857, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1732, 4711, 0, 0, 0, 0]","[(231.73433333333332, 0.0037333333333333333, 0.0062), (1718.0902666666666, 0.007266666666666666, 0.004333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4063.2656666666667, 1859.9962666666668, 999.9938), (15461.909733333334, 1799.9927333333333, 1524.9956666666667), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 5e-05, 0.34792222222222224), (6, 0.011300000000000001, 0.002488888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09994999999999, 9.762077777777778), (16099, 51.88870000000001, 6.18751111111111), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
