interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,cpufailures
959,"[77.63713080168776, 28.57319180449272, 39.600273105331766, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[986.5797934786717, 2306.7887551310464, 4036.5262349495756, 0, 0, 0]","[3042.4202065213285, 5795.211244868953, 12074.473765050425, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3128, 2315, 6380, 0, 0, 0]","[(254.9774, 0.0, 0.0), (15.203933333333332, 0.0006, 0.0004), (68.5066, 0.0092, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4040.0226000000002, 1860.0, 1000.0), (17164.796066666666, 1799.9994, 1524.9996), (34291.4934, 1882.6908, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.001672222222222222), (5, 0.0, 0.0001388888888888889), (4, 0.0, 0.0025333333333333336), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108327777777777), (16100, 51.900000000000006, 6.189861111111111), (32208, 58.2, 11.637466666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 0, 0, 0, 0]"
960,"[39.93546785802929, 55.87509256973586, 28.303643473403266, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[1322.9300773954465, 3215.9899444922767, 0, 0, 0, 0]","[2706.0699226045535, 4886.010055507723, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1609, 4527, 4560, 0, 0, 0]","[(499.8200666666667, 0.5942000000000001, 0.19193333333333332), (48.84513333333334, 0.005066666666666666, 0.0004666666666666667), (64.3126, 0.008733333333333333, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3795.1799333333333, 1859.4058, 999.8080666666667), (17131.154866666668, 1799.9949333333334, 1524.9995333333334), (34295.6874, 1882.6912666666667, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.011566666666666668, 0.4307611111111111), (10, 0.0, 0.0013111111111111112), (3, 0.0, 0.0019277777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.08843333333333, 9.679238888888888), (16095, 51.900000000000006, 6.188688888888889), (32209, 58.2, 11.63807222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
961,"[56.7138247704145, 43.54480375215996, 10.5517969089442, 0.0, 0.0, 0.0]","[4, 3, 1, 0, 0, 0]","[1115.7500993741621, 1231.3630607446833, 1397.7390594094966, 0, 0, 0]","[2913.2499006258377, 6870.636939255317, 14713.260940590504, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2285, 3528, 1700, 0, 0, 0]","[(557.4914666666666, 0.4216666666666667, 0.13546666666666668), (39.27673333333334, 0.0044, 0.0), (0.0, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3737.5085333333336, 1859.5783333333334, 999.8645333333334), (17140.723266666668, 1799.9956, 1525.0), (34360.0, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 1.666666666666667e-05, 0.22819444444444445), (7, 0.0, 0.001188888888888889), (2, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09998333333333, 9.881805555555555), (16098, 51.900000000000006, 6.188811111111111), (32210, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
962,"[38.42144452717796, 41.150333251049126, 37.6947427223636, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1377.601133707255, 2279.136061836967, 3635.645135260567, 0, 0, 0]","[2651.398866292745, 5822.863938163033, 12475.354864739433, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1548, 3334, 6073, 0, 0, 0]","[(334.1448666666667, 0.4921999999999999, 0.15973333333333334), (221.59820000000002, 0.007066666666666667, 0.0038), (1154.8309333333332, 0.0018, 0.003133333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3960.8551333333335, 1859.5078, 999.8402666666667), (16958.4018, 1799.9929333333334, 1524.9962), (33205.16906666667, 1882.6982, 1333.7468666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0007333333333333333, 0.2869166666666666), (7, 0.0, 0.008299999999999998), (5, 0.0, 0.0010444444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09926666666667, 9.823083333333333), (16098, 51.900000000000006, 6.181699999999999), (32207, 58.2, 11.638955555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
963,"[54.38073963762721, 41.150333251049126, 37.6947427223636, 0.0, 0.0, 0.0]","[4, 3, 3, 0, 0, 0]","[868.8593354451921, 522.8352352017342, 1749.2896693505322, 0, 0, 0]","[3160.1406645548077, 7579.164764798265, 14361.710330649468, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2191, 3334, 6073, 0, 0, 0]","[(345.32939999999996, 0.6002, 0.19546666666666668), (189.44153333333333, 0.007333333333333333, 0.0042), (1276.4650666666666, 0.0016, 0.0028666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3949.6706, 1859.3998, 999.8045333333333), (16990.558466666665, 1799.9926666666668, 1524.9958), (33083.534933333336, 1882.6984, 1333.7471333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.00021666666666666666, 0.7215611111111111), (7, 0.0, 0.007666666666666667), (5, 0.04506666666666667, 0.01651111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.09978333333333, 9.388438888888889), (16098, 51.900000000000006, 6.182333333333333), (32207, 58.15493333333334, 11.623488888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
964,"[38.57036485480268, 39.54579116267588, 42.35615418037366, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1070.3949861101767, 1709.2228362188466, 1283.1686751166799, 0, 0, 0]","[2958.6050138898236, 6392.777163781153, 14827.83132488332, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1554, 3204, 6824, 0, 0, 0]","[(54.699733333333334, 0.0, 0.0002666666666666667), (1455.4228, 0.26086666666666664, 0.7058), (1339.3806666666667, 0.5311333333333333, 0.4391333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4240.300266666667, 1860.0, 999.9997333333333), (15724.5772, 1799.7391333333333, 1524.2942), (33020.619333333336, 1882.1688666666666, 1333.3108666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.00065, 0.0009444444444444444), (6, 0.005116666666666666, 0.19285000000000002), (3, 0.04616666666666666, 0.017750000000000002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09935, 10.109055555555555), (16099, 51.89488333333334, 5.9971499999999995), (32209, 58.15383333333334, 11.62225), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
965,"[43.037974683544306, 45.08763268328808, 25.64707342809261, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[611.3363067526898, 1953.232930821047, 3283.598541873039, 0, 0, 0]","[3417.66369324731, 6148.7670691789535, 12827.401458126962, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1734, 3653, 4132, 0, 0, 0]","[(33.290733333333336, 0.0009999999999999998, 0.0010666666666666667), (1395.3044000000002, 0.20673333333333332, 0.7425333333333334), (22.3696, 0.004733333333333333, 0.0011333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4261.709266666667, 1859.999, 999.9989333333333), (15784.6956, 1799.7932666666666, 1524.2574666666667), (34337.6304, 1882.6952666666666, 1333.7488666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.0008444444444444444), (6, 0.0006, 0.11708333333333333), (4, 0.0, 0.0014333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.109155555555555), (16099, 51.89940000000001, 6.072916666666666), (32208, 58.2, 11.638566666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
966,"[26.85529908165798, 57.30683781782277, 42.9706411768357, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[568.3814006401519, 2888.137382382757, 3667.0330948667033, 0, 0, 0]","[3460.6185993598483, 5213.862617617243, 12443.966905133297, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1082, 4643, 6923, 0, 0, 0]","[(10.091600000000001, 0.0009333333333333332, 0.001), (1565.8722, 0.19553333333333334, 0.49033333333333334), (3472.8832, 0.6211333333333334, 0.043866666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4284.9084, 1859.9990666666667, 999.999), (15614.1278, 1799.8044666666667, 1524.5096666666666), (30887.1168, 1882.0788666666667, 1333.7061333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.00017777777777777779), (9, 1.666666666666667e-05, 0.12799444444444444), (7, 3.203133333333333, 0.7020666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109822222222222), (16096, 51.89998333333334, 6.062005555555555), (32205, 54.99686666666667, 10.937933333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
967,"[44.973938942665676, 44.51987163663293, 44.29892619949103, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[525.6255154261138, 1952.1370641509188, 4237.288190079036, 0, 0, 0]","[3503.374484573886, 6149.862935849082, 11873.711809920964, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1812, 3607, 7137, 0, 0, 0]","[(62.95726666666667, 0.0028, 0.0012000000000000001), (178.95586666666665, 0.0608, 0.02586666666666667), (3359.6371333333336, 0.6244, 0.04753333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4232.042733333334, 1859.9972, 999.9988), (17001.044133333333, 1799.9392, 1524.9741333333334), (31000.362866666666, 1882.0756000000001, 1333.7024666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0006000000000000001), (6, 0.0, 0.0023845238095238095), (7, 2.814516666666667, 0.6736444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109399999999999), (16099, 51.900000000000006, 6.187615476190476), (32205, 55.38548333333333, 10.966355555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
968,"[33.283693224125095, 50.0, 45.174104648997584, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[636.1630175954458, 2653.7967526180482, 1264.8212801613754, 0, 0, 0]","[3392.836982404554, 5448.203247381952, 14846.178719838625, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1341, 4051, 7278, 0, 0, 0]","[(225.09366666666665, 0.0020666666666666667, 0.0002), (175.46, 0.059199999999999996, 0.0294), (3542.7884000000004, 0.6219333333333333, 0.0522), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4069.9063333333334, 1859.9979333333333, 999.9998), (17004.54, 1799.9408, 1524.9706), (30817.2116, 1882.0780666666667, 1333.6978), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.006605555555555556), (9, 0.0, 0.004877777777777778), (6, 2.0567833333333336, 0.6743666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.103394444444444), (16096, 51.900000000000006, 6.185122222222222), (32206, 56.14321666666667, 10.965633333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
969,"[50.11169024571854, 37.719081708220195, 29.42709949723791, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[389.072940082895, 522.8352352017342, 1547.3700596382855, 0, 0, 0]","[3639.927059917105, 7579.164764798265, 14563.629940361714, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2019, 3056, 4741, 0, 0, 0]","[(307.5812666666667, 0.002266666666666667, 0.0012000000000000001), (49.89359999999999, 0.007333333333333333, 0.003733333333333333), (67.1088, 0.0094, 0.00013333333333333337), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3987.4187333333334, 1859.9977333333334, 999.9988), (17130.1064, 1799.9926666666668, 1524.9962666666668), (34292.8912, 1882.6906000000001, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.04820555555555556), (7, 0.0, 0.0038166666666666666), (4, 0.0, 0.0021277777777777775), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.061794444444445), (16098, 51.900000000000006, 6.186183333333333), (32208, 58.2, 11.63787222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
970,"[32.53909158600149, 32.28832387064922, 46.912047669294274, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[1201.5418877699497, 1382.8770978872558, 5527.8266018753275, 0, 0, 0]","[2827.4581122300506, 6719.122902112744, 10583.173398124673, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1311, 2616, 7558, 0, 0, 0]","[(984.2622666666667, 0.0006000000000000001, 0.0019333333333333333), (124.7796, 0.008066666666666666, 0.0038666666666666667), (134.2176, 0.014066666666666668, 0.00020000000000000004), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3310.7377333333334, 1859.9994, 999.9980666666667), (17055.2204, 1799.9919333333332, 1524.9961333333333), (34225.7824, 1882.6859333333334, 1333.7498), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0006333333333333333), (4, 0.0, 0.004538888888888888), (6, 0.0, 0.003238888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109366666666666), (16101, 51.900000000000006, 6.185461111111111), (32206, 58.2, 11.63676111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
971,"[47.282204020848845, 21.69834608738583, 57.36453354850723, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[1227.4069651206114, 1326.9296490698537, 4740.250102100399, 0, 0, 0]","[2801.5930348793886, 6775.070350930147, 11370.749897899601, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1905, 1758, 9242, 0, 0, 0]","[(1106.5958, 0.0006666666666666668, 0.0024), (68.15686666666667, 0.0046, 0.0), (145.4024, 0.0184, 0.00020000000000000004), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3188.4042, 1859.9993333333334, 999.9976), (17111.843133333332, 1799.9954, 1525.0), (34214.5976, 1882.6816000000001, 1333.7498), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0013888888888888887), (2, 0.0, 0.0010444444444444442), (8, 0.0, 0.004072222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108611111111111), (16103, 51.900000000000006, 6.188955555555555), (32204, 58.2, 11.635927777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
972,"[42.14445271779598, 33.60898543569489, 41.75408106262802, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[864.0358019566239, 965.1748065231225, 1161.2390325445572, 0, 0, 0]","[3164.964198043376, 7136.825193476878, 14949.760967455442, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1698, 2723, 6727, 0, 0, 0]","[(1205.9486666666667, 0.0, 0.0007333333333333332), (81.0888, 0.011733333333333333, 0.002266666666666667), (97.86699999999999, 0.013399999999999999, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3089.0513333333333, 1860.0, 999.9992666666667), (17098.9112, 1799.9882666666667, 1524.9977333333334), (34262.133, 1882.6866, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.00047777777777777776), (3, 0.0, 0.0014833333333333335), (6, 0.0, 0.0029611111111111114), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109522222222221), (16102, 51.900000000000006, 6.188516666666666), (32206, 58.2, 11.637038888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
973,"[38.9674857284686, 30.782522833868182, 38.32785053690026, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[497.31171435916343, 956.2374912637823, 5314.994260681069, 0, 0, 0]","[3531.6882856408365, 7145.762508736218, 10796.00573931893, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1570, 2494, 6175, 0, 0, 0]","[(1097.4209333333333, 0.0009333333333333333, 0.0009333333333333334), (1026.9047333333335, 0.007266666666666667, 0.0028666666666666667), (192.93779999999998, 0.007733333333333333, 0.002333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3197.5790666666667, 1859.9990666666667, 999.9990666666666), (16153.095266666667, 1799.9927333333333, 1524.9971333333333), (34167.0622, 1882.6922666666667, 1333.7476666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 4.9999999999999996e-05), (3, 0.0, 0.0005055555555555555), (8, 0.0, 0.0014888888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.10995), (16102, 51.900000000000006, 6.189494444444444), (32204, 58.2, 11.638511111111109), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
974,"[39.21568627450981, 32.41175018513947, 48.879647445844455, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[485.97200743316597, 1272.856482774176, 1397.7390594094966, 0, 0, 0]","[3543.027992566834, 6829.143517225824, 14713.260940590504, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1580, 2626, 7875, 0, 0, 0]","[(18.5236, 0.0, 0.0), (887.0941333333334, 6.666666666666668e-05, 0.0008666666666666667), (218.10360000000003, 0.0078, 0.002533333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4276.4764, 1860.0, 1000.0), (16292.905866666666, 1799.9999333333333, 1524.9991333333332), (34141.8964, 1882.6922, 1333.7474666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 5e-05, 0.34744444444444444), (3, 0.003833333333333334, 0.003094444444444444), (10, 0.0, 0.001411111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.09994999999999, 9.762555555555554), (16102, 51.89616666666667, 6.186905555555555), (32202, 58.2, 11.638588888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
975,"[29.759245470340034, 64.28042458652185, 10.5517969089442, 0.0, 0.0, 0.0]","[2, 4, 1, 0, 0, 0]","[914.9862181706544, 3523.0209520116114, 1700.3789519328436, 0, 0, 0]","[3114.0137818293456, 4578.979047988389, 14410.621048067156, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1199, 5208, 1700, 0, 0, 0]","[(11.8834, 6.666666666666668e-05, 6.666666666666668e-05), (1067.0983999999999, 0.00046666666666666666, 0.001), (1.398, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4283.1166, 1859.9999333333333, 999.9999333333334), (16112.901600000001, 1799.9995333333334, 1524.999), (34358.602, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.00014444444444444444), (7, 0.003916666666666666, 0.008972222222222222), (2, 0.0, 5.555555555555555e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109855555555555), (16098, 51.89608333333334, 6.181027777777778), (32210, 58.2, 11.639944444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
976,"[40.13402829486225, 50.740557886941495, 22.909813171125318, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[961.0724177894156, 2380.9738161748464, 1076.6868189637923, 0, 0, 0]","[3067.9275822105847, 5721.026183825154, 15034.313181036208, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1617, 4111, 3691, 0, 0, 0]","[(48.93260000000001, 0.004666666666666667, 6.666666666666668e-05), (944.0664, 0.0006000000000000001, 0.0018666666666666664), (96.46833333333333, 0.004666666666666667, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4246.0674, 1859.9953333333333, 999.9999333333334), (16235.9336, 1799.9994, 1524.9981333333333), (34263.53166666667, 1882.6953333333333, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0011944444444444444), (6, 0.0, 0.0034722222222222225), (3, 0.0, 0.0011055555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108805555555556), (16099, 51.900000000000006, 6.186527777777777), (32209, 58.2, 11.638894444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
977,"[41.573591461901216, 43.08812638854604, 25.144311340078207, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[701.0764007377836, 2105.0759609818797, 2060.4280407364645, 0, 0, 0]","[3327.923599262216, 5996.92403901812, 14050.571959263536, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1675, 3491, 4051, 0, 0, 0]","[(35.99973333333333, 0.004733333333333333, 6.666666666666668e-05), (31.28093333333333, 0.0003333333333333333, 0.0), (86.68206666666666, 0.3022, 0.0019333333333333331), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4259.000266666667, 1859.9952666666666, 999.9999333333334), (17148.71906666667, 1799.9996666666666, 1525.0), (34273.31793333333, 1882.3978, 1333.7480666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0012333333333333332), (6, 0.0, 0.0013777777777777781), (2, 0.003, 0.06198888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108766666666666), (16099, 51.900000000000006, 6.188622222222222), (32210, 58.197, 11.57801111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
978,"[53.16455696202531, 44.82843742285855, 39.61268698404817, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1210.0165294092685, 1416.0236468211137, 3135.55955895652, 0, 0, 0]","[2818.9834705907315, 6685.976353178887, 12975.44044104348, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2142, 3632, 6382, 0, 0, 0]","[(42.99026666666667, 0.0048000000000000004, 0.00013333333333333334), (145.22626666666667, 8.2766, 0.1462), (235.5791333333333, 0.21753333333333333, 0.006866666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4252.009733333333, 1859.9952, 999.9998666666667), (17034.77373333333, 1791.7234, 1524.8538), (34124.42086666667, 1882.4824666666668, 1333.7431333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0011333333333333334), (5, 8.906633333333335, 3.6884499999999996), (4, 0.44493333333333335, 0.09796666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108866666666666), (16100, 42.993366666666674, 2.50155), (32208, 57.75506666666667, 11.542033333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 1, 0, 0, 0]"
979,"[66.36882601141723, 18.82251295976302, 65.29079510893179, 0.0, 0.0, 0.0]","[4, 1, 4, 0, 0, 0]","[815.1240074843847, 1525.7075630243467, 3260.8797276920604, 0, 0, 0]","[3213.8759925156155, 6576.292436975653, 12850.12027230794, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2674, 1525, 10519, 0, 0, 0]","[(49.544, 0.033800000000000004, 0.02893333333333334), (195.0344, 0.0856, 0.6087333333333332), (1378.5266666666666, 0.2188, 0.005066666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4245.456, 1859.9662, 999.9710666666666), (16984.9656, 1799.9144, 1524.3912666666668), (32981.473333333335, 1882.4812, 1333.7449333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0011055555555555556), (1, 0.0, 0.00017777777777777779), (10, 0.79245, 0.0667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108894444444443), (16104, 51.900000000000006, 6.1898222222222214), (32202, 57.40755, 11.573299999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 1, 0, 0, 0]"
