interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,cpufailures
638,"[26.85529908165798, 45.90224635892372, 31.72987399913103, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[611.3363067526898, 2743.3773755004004, 3951.909338224903, 0, 0, 0]","[3417.66369324731, 5358.6226244996, 12159.090661775097, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1082, 3719, 5112, 0, 0, 0]","[(8.081866666666667, 0.0009333333333333332, 0.001), (75.14639999999999, 0.004666666666666667, 0.00013333333333333334), (100.6632, 0.0094, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4286.918133333334, 1859.9990666666667, 999.999), (17104.8536, 1799.9953333333333, 1524.9998666666668), (34259.3368, 1882.6906000000001, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.00017222222222222224), (9, 0.0, 0.007527777777777777), (4, 0.0, 0.0026), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109827777777777), (16096, 51.900000000000006, 6.182472222222222), (32208, 58.2, 11.6374), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
639,"[26.011417225117896, 50.0, 42.67891502700019, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[372.2361844474653, 2709.1039380518196, 2565.7192481220964, 0, 0, 0]","[3656.7638155525347, 5392.89606194818, 13545.280751877905, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1048, 4051, 6876, 0, 0, 0]","[(79.95333333333333, 0.005666666666666666, 0.0010666666666666667), (160.43126666666666, 0.022066666666666665, 0.0036), (1228.9306, 0.009066666666666666, 0.0006666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4215.046666666667, 1859.9943333333333, 999.9989333333333), (17019.568733333334, 1799.9779333333333, 1524.9964), (33131.0694, 1882.6909333333333, 1333.7493333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0015388888888888887), (7, 0.0032333333333333337, 0.002188888888888889), (5, 0.0, 0.0022), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.10846111111111), (16098, 51.89676666666667, 6.1878111111111105), (32207, 58.2, 11.637799999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
640,"[22.51178952593696, 50.0, 37.11749736205077, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[637.3240166302103, 2902.2261408020177, 3294.096821151784, 0, 0, 0]","[3391.6759833697897, 5199.773859197982, 12816.903178848217, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[907, 4051, 5980, 0, 0, 0]","[(27.34986666666667, 0.004733333333333333, 0.0), (236.80206666666666, 0.0046, 6.666666666666668e-05), (1348.4677333333334, 0.023933333333333334, 0.002533333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4267.6501333333335, 1859.9952666666666, 1000.0), (16943.197933333333, 1799.9954, 1524.9999333333333), (33011.53226666667, 1882.6760666666667, 1333.7474666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0010555555555555557), (7, 1.666666666666667e-05, 0.0022722222222222224), (7, 0.05115, 0.038044444444444436), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.108944444444443), (16098, 51.89998333333334, 6.187727777777777), (32205, 58.14885, 11.601955555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
641,"[32.51427153139737, 40.07652431498395, 36.54025200173795, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[510.242490373558, 0, 2760.777080381814, 0, 0, 0]","[3518.757509626442, 8102, 13350.222919618187, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1310, 3247, 5887, 0, 0, 0]","[(86.24426666666666, 0.015466666666666667, 0.011666666666666664), (133.34286666666668, 0.01686666666666667, 0.002933333333333333), (1884.6394666666667, 0.2656, 0.019333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4208.755733333333, 1859.9845333333333, 999.9883333333333), (17046.657133333334, 1799.9831333333334, 1524.9970666666666), (32475.360533333333, 1882.4344, 1333.7306666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0018), (4, 0.0014333333333333331, 0.0011166666666666668), (6, 0.06125, 0.035227777777777775), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.1082), (16101, 51.898566666666675, 6.188883333333333), (32206, 58.13875, 11.604772222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
642,"[32.39017125837677, 12.330288817575907, 65.5701073800509, 0.0, 0.0, 0.0]","[3, 1, 5, 0, 0, 0]","[635.2410750890278, 985.890464655895, 5366.870587451341, 0, 0, 0]","[3393.7589249109724, 7116.109535344105, 10744.12941254866, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1305, 999, 10564, 0, 0, 0]","[(88.4284, 0.0104, 0.0104), (16.777066666666666, 0.00046666666666666666, 0.0003333333333333333), (772.4496666666666, 0.0234, 0.007000000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4206.5716, 1859.9896, 999.9896), (17163.222933333334, 1799.9995333333334, 1524.9996666666666), (33587.55033333333, 1882.6766, 1333.743), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.00065, 0.0009333333333333333), (3, 0.0, 0.00015555555555555556), (9, 0.0008666666666666667, 0.023761111111111108), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09935, 10.109066666666665), (16102, 51.900000000000006, 6.189844444444444), (32203, 58.199133333333336, 11.616238888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
643,"[33.63117398858277, 26.10466551468773, 39.93544783067469, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[884.4509602753108, 2106.6244019242868, 3239.5160334633915, 0, 0, 0]","[3144.5490397246895, 5995.375598075713, 12871.483966536609, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1355, 2115, 6434, 0, 0, 0]","[(126.8766, 0.010666666666666666, 0.010866666666666665), (23.06853333333333, 0.0006, 0.0014), (535.4719333333334, 0.017666666666666664, 0.0018666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4168.1234, 1859.9893333333334, 999.9891333333334), (17156.931466666665, 1799.9994, 1524.9986), (33824.528066666666, 1882.6823333333334, 1333.7481333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 1.666666666666667e-05, 0.0010611111111111112), (6, 0.0, 0.00015000000000000001), (4, 1.666666666666667e-05, 0.0027222222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09998333333333, 10.108938888888888), (16099, 51.900000000000006, 6.18985), (32208, 58.199983333333336, 11.637277777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
644,"[40.25812856788285, 48.555912120464086, 27.329153994165477, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[0, 2569.582351270405, 0, 0, 0, 0]","[4029, 5532.417648729595, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1622, 3934, 4403, 0, 0, 0]","[(52.95173333333333, 0.004200000000000001, 0.004533333333333334), (23.767066666666665, 0.0007333333333333332, 0.005066666666666666), (671.088, 0.020733333333333333, 0.003266666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4242.048266666667, 1859.9958, 999.9954666666666), (17156.232933333333, 1799.9992666666667, 1524.9949333333334), (33688.912, 1882.6792666666668, 1333.7467333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.00065, 0.0002777777777777778), (9, 0.0, 0.0002888888888888889), (3, 0.0, 0.006116666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09935, 10.109722222222222), (16096, 51.900000000000006, 6.1897111111111105), (32209, 58.2, 11.633883333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 0, 0, 0, 0]"
645,"[12.186646810622983, 93.02641323130091, 0.0, 0.0, 0.0, 0.0]","[1, 6, 0, 0, 0, 0]","[253.15647776580917, 2039.2184113582816, 0, 0, 0, 0]","[3775.843522234191, 6062.781588641718, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[491, 7537, 0, 0, 0, 0]","[(44.738800000000005, 0.0, 0.0), (1741.8575333333333, 0.0036, 0.004533333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4250.2612, 1860.0, 1000.0), (15438.142466666666, 1799.9964, 1524.9954666666667), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.0004222222222222222), (17, 0.04546666666666667, 0.01708888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.109577777777778), (16088, 51.854533333333336, 6.172911111111111), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 0, 0, 0, 0]"
646,"[23.52941176470588, 55.75166625524561, 36.83197815157346, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[826.856243563942, 0, 5632.261048475799, 0, 0, 0]","[3202.143756436058, 8102, 10478.738951524201, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[948, 4517, 5934, 0, 0, 0]","[(47.88413333333333, 0.0, 0.0), (1185.5879333333332, 0.003933333333333333, 0.0034666666666666665), (1075.8379333333335, 0.0004, 0.0007999999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4247.115866666667, 1860.0, 1000.0), (15994.412066666668, 1799.9960666666666, 1524.9965333333334), (33284.162066666664, 1882.6996000000001, 1333.7492), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 9.444444444444444e-05), (8, 0.0006833333333333333, 0.007272222222222222), (7, 0.0006666666666666666, 0.0002888888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109905555555555), (16097, 51.89931666666667, 6.182727777777777), (32205, 58.199333333333335, 11.63971111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 0, 0, 0, 0]"
647,"[39.26532638371805, 9.874105159219946, 67.99702066910807, 0.0, 0.0, 0.0]","[3, 0, 6, 0, 0, 0]","[326.6969582117346, 0, 5780.438771809112, 0, 0, 0]","[3702.3030417882655, 8102, 10330.561228190887, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1582, 800, 10955, 0, 0, 0]","[(96.11786666666667, 0.0072, 0.004666666666666667), (0, 0, 0), (1507.1514000000002, 0.009066666666666667, 0.0007333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4198.8821333333335, 1859.9928, 999.9953333333333), (17180, 1800.0, 1525.0), (32852.8486, 1882.6909333333333, 1333.7492666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0009166666666666666, 0.004844444444444444), (0, 0, 0), (13, 0.0, 0.0021611111111111115), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09908333333333, 10.105155555555555), (16105, 51.900000000000006, 6.1899999999999995), (32199, 58.2, 11.637838888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 0, 0, 0, 0]"
648,"[32.81211218664681, 34.32485805973833, 46.620321519458756, 0.0, 0.0, 0.0]","[2, 2, 4, 0, 0, 0]","[604.1926300925959, 1482.0273871491604, 3574.995602645081, 0, 0, 0]","[3424.807369907404, 6619.972612850839, 12536.004397354918, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1322, 2781, 7511, 0, 0, 0]","[(62.083733333333335, 0.007066666666666666, 0.0054), (1101.7034666666668, 0.002466666666666667, 0.005533333333333334), (57.32106666666666, 0.008933333333333333, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4232.916266666667, 1859.9929333333334, 999.9946), (16078.296533333334, 1799.9975333333334, 1524.9944666666668), (34302.678933333336, 1882.6910666666668, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.003577777777777778), (5, 0.0, 0.0011722222222222223), (8, 0.0, 0.001888888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.106422222222221), (16100, 51.900000000000006, 6.188827777777777), (32204, 58.2, 11.63811111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
649,"[29.26284437825763, 44.23599111330535, 22.18360126621563, 0.0, 0.0, 0.0]","[2, 3, 2, 0, 0, 0]","[940.6945838715766, 2154.177992191453, 0, 0, 0, 0]","[3088.3054161284235, 5947.822007808547, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1179, 3584, 3574, 0, 0, 0]","[(60.16106666666667, 0.0, 0.0), (1199.5696666666668, 0.0020666666666666667, 0.005533333333333334), (58.71933333333333, 0.0044, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4234.838933333333, 1860.0, 1000.0), (15980.430333333334, 1799.9979333333333, 1524.9944666666668), (34301.280666666666, 1882.6956, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0004333333333333333), (8, 0.0, 0.0018), (3, 0.0, 0.0007999999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109566666666666), (16097, 51.900000000000006, 6.188199999999999), (32209, 58.2, 11.639199999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
650,"[40.009928021841645, 44.23599111330535, 0.0, 0.0, 0.0, 0.0]","[3, 3, 0, 0, 0, 0]","[803.677912593002, 0, 0, 0, 0, 0]","[3225.322087406998, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1612, 3584, 0, 0, 0, 0]","[(71.6514, 0.0016666666666666668, 0.0016), (1275.0669999999998, 0.002, 0.0054), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4223.3486, 1859.9983333333332, 999.9984), (15904.933, 1799.998, 1524.9946), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 2.777777777777778e-05), (8, 1.666666666666667e-05, 0.0015499999999999997), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109972222222222), (16097, 51.89998333333334, 6.18845), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
651,"[37.70166294365848, 15.61342878301654, 47.042393395816525, 0.0, 0.0, 0.0]","[3, 1, 3, 0, 0, 0]","[1002.5644928752558, 985.1530201747586, 3876.763215748796, 0, 0, 0]","[3026.435507124744, 7116.846979825242, 12234.236784251203, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1519, 1265, 7579, 0, 0, 0]","[(119.27386666666666, 0.002133333333333333, 0.0020666666666666663), (499.1218, 0.0004, 0.0003333333333333333), (1336.234333333333, 0.0048000000000000004, 0.0010666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4175.726133333334, 1859.9978666666666, 999.9979333333333), (16680.8782, 1799.9996, 1524.9996666666666), (33023.765666666666, 1882.6952, 1333.7489333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.00085), (2, 0.012733333333333334, 0.0036666666666666666), (5, 0.05556666666666666, 0.027838888888888882), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10915), (16103, 51.88726666666667, 6.186333333333333), (32207, 58.14443333333334, 11.61216111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
652,"[37.70166294365848, 26.536657615403602, 47.042393395816525, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[612.1041503870206, 2113.071770493808, 2777.480777279132, 0, 0, 0]","[3416.8958496129794, 5988.928229506192, 13333.519222720868, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1519, 2150, 7579, 0, 0, 0]","[(98.56466666666668, 0.0019333333333333331, 0.0018666666666666666), (488.63606666666675, 0.0172, 0.18919999999999998), (1358.9536, 0.005, 0.0009333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4196.435333333333, 1859.9980666666668, 999.9981333333334), (16691.363933333334, 1799.9828, 1524.8108), (33001.0464, 1882.695, 1333.7490666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0008333333333333333), (4, 0.0002833333333333333, 0.004066666666666668), (5, 0.058016666666666675, 0.024549999999999995), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109166666666667), (16101, 51.89971666666667, 6.185933333333333), (32207, 58.141983333333336, 11.61545), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
653,"[42.2933730454207, 41.397185880029625, 28.688473713611817, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[869.7915792886145, 1404.089762631856, 2630.6390172682836, 0, 0, 0]","[3159.2084207113858, 6697.9102373681435, 13480.360982731716, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1704, 3354, 4622, 0, 0, 0]","[(113.94413333333333, 0.0002666666666666667, 0.0002), (485.14066666666673, 0.017666666666666664, 0.19046666666666667), (1213.5516666666667, 0.004533333333333333, 0.0006666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4181.055866666667, 1859.9997333333333, 999.9998), (16694.859333333334, 1799.9823333333334, 1524.8095333333333), (33146.448333333334, 1882.6954666666668, 1333.7493333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0004611111111111111), (7, 0.00035, 0.005011111111111112), (2, 1.666666666666667e-05, 0.0010833333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109538888888888), (16098, 51.89965000000001, 6.184988888888888), (32210, 58.199983333333336, 11.638916666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
654,"[41.424671134276494, 36.139224882745005, 32.6547079635032, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[872.4099578144146, 1514.457405362604, 1809.1393031047937, 0, 0, 0]","[3156.5900421855854, 6587.542594637396, 14301.860696895206, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1669, 2928, 5261, 0, 0, 0]","[(87.90453333333333, 0.00013333333333333334, 0.0), (128.62473333333332, 0.009266666666666666, 0.002333333333333333), (2013.2647333333332, 0.00013333333333333334, 0.0014666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4207.095466666667, 1859.9998666666668, 1000.0), (17051.375266666666, 1799.9907333333333, 1524.9976666666666), (32346.735266666667, 1882.6998666666668, 1333.7485333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 3.888888888888889e-05), (7, 0.04748333333333333, 0.01967777777777778), (2, 0.0, 0.00012222222222222221), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10996111111111), (16098, 51.85251666666667, 6.170322222222222), (32210, 58.2, 11.639877777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
655,"[39.31496649292628, 38.24981486052826, 28.427782260567312, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[248.71930150793688, 835.6545807750889, 2969.7108867871193, 0, 0, 0]","[3780.280698492063, 7266.345419224911, 13141.28911321288, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1584, 3099, 4580, 0, 0, 0]","[(73.749, 0.004733333333333333, 6.666666666666668e-05), (174.76193333333333, 0.0044, 0.002066666666666667), (1168.6807333333334, 0.0002, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4221.251, 1859.9952666666666, 999.9999333333334), (17005.238066666665, 1799.9956, 1524.9979333333333), (33191.319266666665, 1882.6998, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0010944444444444443), (7, 0.0, 0.0021), (3, 0.04506666666666667, 0.01593333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108905555555555), (16098, 51.900000000000006, 6.187899999999999), (32209, 58.15493333333334, 11.624066666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
656,"[24.94415487714073, 39.52110589977783, 55.70728073986717, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[606.9910206976499, 2437.7560250295487, 4488.93327231806, 0, 0, 0]","[3422.00897930235, 5664.243974970452, 11622.06672768194, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1005, 3202, 8975, 0, 0, 0]","[(36.8746, 0.005200000000000001, 0.003933333333333333), (97.4726, 0.0, 0.0005333333333333334), (3659.484933333333, 0.0, 0.0024000000000000002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4258.1254, 1859.9948, 999.9960666666667), (17082.5274, 1800.0, 1524.9994666666666), (30700.515066666667, 1882.7, 1333.7476), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0010277777777777776), (8, 0.0, 0.0003833333333333333), (5, 1.666666666666667e-05, 0.00018888888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108972222222222), (16097, 51.900000000000006, 6.189616666666666), (32207, 58.199983333333336, 11.63981111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
657,"[35.34375775626707, 39.52110589977783, 39.376823288436476, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[809.6040591197809, 1418.3704790734168, 4832.413709678434, 0, 0, 0]","[3219.3959408802193, 6683.629520926583, 11278.586290321566, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1424, 3202, 6344, 0, 0, 0]","[(26.999466666666667, 0.004533333333333333, 6.666666666666668e-05), (146.79953333333333, 0.0, 0.0), (2315.385933333333, 0.0002, 0.0018666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4268.000533333333, 1859.9954666666667, 999.9999333333334), (17033.200466666665, 1800.0, 1525.0), (32044.61406666667, 1882.6998, 1333.7481333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0010333333333333334), (8, 0.0, 0.002688888888888889), (4, 0.09054999999999999, 0.032016666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108966666666666), (16097, 51.900000000000006, 6.187311111111111), (32208, 58.10945, 11.607983333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
658,"[38.644825018615045, 37.151320661565045, 52.16311836633356, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[778.6941444125695, 579.1568428921917, 3465.2121461795223, 0, 0, 0]","[3250.3058555874304, 7522.843157107808, 12645.787853820479, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1557, 3010, 8404, 0, 0, 0]","[(4.324533333333333, 0.0, 0.0), (1682.8320000000003, 0.7856000000000001, 0.009333333333333334), (2556.558266666667, 0.29780000000000006, 0.0035999999999999995), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4290.675466666667, 1860.0, 1000.0), (15497.168, 1799.2144, 1524.9906666666666), (31803.441733333333, 1882.4022, 1333.7464), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 2.2222222222222223e-05), (9, 0.0, 0.0001611111111111111), (5, 0.0030166666666666666, 0.061149999999999996), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109977777777777), (16096, 51.900000000000006, 6.189838888888889), (32207, 58.196983333333336, 11.57885), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
