interval,activecontainers,ips,apparentips,ram,disk,creationids,hostalloc,active
88,8,"[1588.9591415005873, 0, 0, 1076.6868189637923, 0, 1227.2879232088728, 612.5806651544972, 439.36745822889833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2192.9787383724074, 1270.8685389850136, 734.3877176919028, 1991.395519314369, 930.2590546649918, 1265.1289132729594, 628.2654252023498, 474.23400989955957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(8.650333333333334, 0.0, 0.0), (6.858933333333333, 0.0, 0.0), (3.3202, 0.0, 0.0), (81.0898, 0.004666666666666667, 6.666666666666668e-05), (3.014133333333333, 0.0002, 0.00013333333333333334), (455.08166666666676, 0.012533333333333334, 0.18906666666666663), (174.76213333333334, 0.020933333333333335, 0.014333333333333335), (61.516, 0.0, 0.00046666666666666666), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 1.1111111111111112e-05), (3, 0.0, 5.555555555555557e-06), (3, 0.0, 0.0), (1, 0.0, 0.0011055555555555554), (3, 0.0, 9.999999999999999e-05), (2, 0.0002833333333333333, 0.0029611111111111123), (3, 0.0, 0.007216666666666666), (3, 0.0, 0.0007944444444444444), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[249, 244, 248, 253, 250, 251, 252, 254, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 0, 2, 1, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
89,9,"[2192.9787383724074, 2086.322616089701, 426.392095219676, 0, 1268.7020096544675, 0, 0, 471.02048424802877, 446.2848497873626, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2192.9787383724074, 2259.7473766264893, 1165.0380706576, 1991.395519314369, 1677.5071213302292, 1265.1289132729594, 628.2654252023498, 474.23400989955957, 674.3055420766065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(13.893, 0.0, 0.0), (92.2746, 0.0002, 0.0003333333333333333), (18.873866666666665, 6.666666666666668e-05, 6.666666666666668e-05), (47.5354, 0.004666666666666667, 0.0), (39.146800000000006, 0.004733333333333333, 6.666666666666668e-05), (471.15966666666674, 0.013066666666666664, 0.18946666666666667), (169.16966666666661, 0.015866666666666668, 0.0086), (50.331199999999995, 0.0, 0.0), (45.08853333333333, 0.003, 0.0003333333333333333), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.00010555555555555555), (1, 0.0, 0.005855555555555556), (3, 0.0, 0.0004111111111111111), (1, 0.0, 0.001011111111111111), (3, 0.0, 0.0011166666666666666), (2, 0.00035, 0.0039833333333333335), (3, 0.00011666666666666667, 0.006344444444444445), (3, 0.0, 0.000638888888888889), (3, 1.666666666666667e-05, 0.00019999999999999998), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[249, 255, 256, 253, 257, 251, 252, 254, 258, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 1, 2, 2, 1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
90,9,"[0, 0, 0, 1535.423044210032, 0, 1064.805751606491, 397.33107594720565, 474.23400989955957, 674.3055420766065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2192.9787383724074, 2259.7473766264893, 1165.0380706576, 1935.3696540539536, 1677.5071213302292, 1079.9587704257024, 402.67328449866875, 474.23400989955957, 674.3055420766065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(10.485466666666667, 0.0, 0.0), (148.1986, 0.00013333333333333334, 0.0006666666666666666), (20.271866666666664, 0.0, 0.0), (130.023, 0.01833333333333333, 0.006), (36.3506, 0.004733333333333333, 0.0002), (69.90453333333333, 0.07913333333333333, 0.06766666666666667), (288.00833333333327, 0.5272666666666668, 0.15786666666666668), (60.8172, 0.0, 0.0), (55.574, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 8.88888888888889e-05), (1, 1.666666666666667e-05, 0.0024555555555555554), (3, 0.0, 5.555555555555557e-06), (1, 0.11005, 0.05073333333333333), (3, 0.0, 0.0015555555555555557), (3, 0.0018666666666666669, 0.0009333333333333333), (2, 0.0, 0.004022222222222221), (3, 0.0, 0.0006611111111111111), (3, 0.0, 8.333333333333333e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[249, 255, 256, 259, 257, 260, 261, 254, 258, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 1, 2, 2, 1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
91,7,"[1075.2614052479814, 630.8641912186804, 0, 1657.7193600048747, 0, 0, 212.10764227985507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2236.3518634195166, 675.6860318862409, 0, 1935.3696540539536, 0, 1079.9587704257024, 402.67328449866875, 474.23400989955957, 674.3055420766065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(36.3506, 0.004666666666666667, 6.666666666666668e-05), (32.15606666666666, 0.0009333333333333332, 6.666666666666668e-05), 0, (96.4688, 0.022666666666666672, 0.0086), 0, (123.03226666666663, 0.08486666666666666, 0.07306666666666667), (345.3304, 0.008199999999999999, 0.02853333333333333), (47.53493333333333, 0.0, 0.0), (74.44846666666666, 0.0, 0.0002666666666666667), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0011166666666666666), (1, 0.0, 0.000638888888888889), 0, (1, 0.00315, 0.0017555555555555556), 0, (3, 0.0, 0.00016666666666666666), (2, 0.0, 0.0038388888888888886), (3, 0.0, 0.0006777777777777777), (3, 0.05158333333333333, 0.01831111111111111), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[262, 263, -1, 259, -1, 260, 261, 254, 258, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 0, -1, 2, -1, 1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, False, True, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
92,8,"[1275.279954468995, 0, 1750.6742626488133, 1739.3188752290168, 836.0512759994466, 273.62722163552644, 0, 694.3373387380856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2236.3518634195166, 675.6860318862409, 2031.6206895189841, 1935.3696540539536, 849.1835975767124, 818.3890485974297, 402.67328449866875, 694.3373387380856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(25.1658, 0.0044666666666666665, 0.0), (35.6514, 0.001, 0.0), (12.582600000000001, 6.666666666666668e-05, 6.666666666666668e-05), (134.21720000000002, 0.027066666666666666, 0.008733333333333333), (72.70086666666668, 0.005533333333333332, 0.004066666666666666), (37.748, 0.0, 0.0), (307.5818, 0.0064666666666666674, 0.02153333333333333), (4.892733333333333, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0010388888888888889), (1, 0.0, 0.0006222222222222223), (1, 0.0, 0.0004111111111111111), (1, 0.0056500000000000005, 0.024716666666666668), (3, 0.0, 0.0015388888888888893), (2, 0.0, 0.0008055555555555556), (2, 0.0, 0.00375), (2, 0.0, 0.0001277777777777778), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[262, 263, 264, 259, 265, 266, 261, 267, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 0, 2, 2, 1, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
93,9,"[0, 454.65570876498435, 2031.6206895189841, 0, 849.1835975767124, 615.6891135853655, 628.7750658402916, 630.6083617488752, 389.072940082895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2236.3518634195166, 857.7142691933675, 2031.6206895189841, 1935.3696540539536, 849.1835975767124, 818.3890485974297, 1245.7441032810002, 694.3373387380856, 678.3931428960068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(16.7772, 0.0044, 0.0), (34.25326666666667, 0.0028, 0.0036), (18.174933333333335, 0.00013333333333333334, 6.666666666666668e-05), (132.81906666666669, 0.03426666666666667, 0.011333333333333336), (74.09886666666668, 0.005333333333333333, 0.0041333333333333335), (25.1654, 0.0, 0.0), (173.36426666666668, 0.0, 0.0002), (6.99, 0.0, 0.0), (67.10839999999999, 0.00013333333333333334, 0.001), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0010222222222222221), (2, 0.0, 0.0031666666666666666), (1, 0.0, 2.7777777777777776e-05), (1, 0.004566666666666667, 0.027766666666666665), (3, 0.0, 0.0008222222222222222), (2, 0.0, 0.0006777777777777777), (3, 0.0, 0.00431111111111111), (2, 0.0, 0.0001388888888888889), (1, 0.0, 0.0005722222222222222), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[262, 268, 264, 259, 265, 266, 269, 267, 270, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 2, 2, 1, 1, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
94,8,"[463.4866838317982, 522.8352352017342, 0, 0, 0, 0, 0, 582.3730270938977, 591.6283972996844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[468.9441103870208, 857.7142691933675, 2031.6206895189841, 0, 849.1835975767124, 818.3890485974297, 1245.7441032810002, 694.3373387380856, 678.3931428960068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3.495, 0.0, 0.0), (30.05886666666666, 0.0028666666666666667, 0.003733333333333333), (10.485, 0.0, 0.0), 0, (53.1276, 0.0052, 0.003733333333333333), (31.457, 0.0, 0.0), (118.83813333333332, 0.0, 0.0004), (6.990133333333333, 0.0, 0.0), (72.70093333333332, 6.666666666666668e-05, 0.001), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0), (2, 0.0, 0.003022222222222222), (1, 0.0, 5.555555555555557e-06), 0, (3, 0.0, 0.0011277777777777777), (2, 0.0, 0.0006611111111111111), (3, 0.0, 0.0038166666666666666), (2, 0.0, 0.00011666666666666667), (1, 0.0, 0.0005666666666666666), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[271, 268, 264, -1, 265, 266, 269, 267, 270, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 1, 2, -1, 1, 4, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
95,8,"[441.2037997946837, 0, 1887.7843755618592, 1061.4250322148832, 1809.1393031047937, 694.3373387380856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[468.9441103870208, 857.7142691933675, 3107.803144105226, 2533.8807882880765, 2630.6390172682836, 694.3373387380856, 0, 694.3373387380856, 678.3931428960068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0.0, 0.0, 0.0), (29.3598, 0.0032, 0.0036666666666666666), (41.943, 0.004533333333333333, 6.666666666666668e-05), (6.291, 0.0, 0.0), (1073.7413333333332, 0.0, 0.0008666666666666667), (4.892733333333333, 0.0, 0.0), 0, (5.9416, 0.0, 0.0), (75.49719999999999, 0.0004, 0.0014666666666666665), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 1.6666666666666667e-05), (2, 0.0, 0.0030055555555555547), (2, 0.0, 0.0011166666666666666), (3, 0.0, 0.00029444444444444445), (1, 0.0, 5.555555555555555e-05), (2, 0.0, 0.0001277777777777778), 0, (2, 0.0, 0.0001111111111111111), (1, 0.0, 0.0005499999999999999), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[271, 268, 272, 273, 274, 275, -1, 267, 270, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 1, 2, 2, 2, 0, -1, 0, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
96,9,"[0, 2097.770047607016, 3107.803144105226, 2533.8807882880765, 1749.2896693505322, 630.6083617488752, 1334.8952441792542, 553.644077674176, 396.6300035307897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[468.9441103870208, 2392.1417097460635, 3107.803144105226, 2533.8807882880765, 2630.6390172682836, 694.3373387380856, 1338.6974430050514, 1061.7149333806115, 420.2515221397388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0.0, 0.0, 0.0), (1.2226666666666668, 0.002466666666666667, 0.002466666666666667), (36.3506, 0.004666666666666667, 0.0), (8.388, 0.0, 0.0), (1152.0349333333334, 0.0002, 0.0008666666666666667), (6.99, 0.0, 0.0), (47.3602, 0.0006, 0.004533333333333333), (0.0, 0.0, 0.001), (36.04426666666667, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 1.6666666666666667e-05), (3, 0.0, 0.0), (2, 0.0, 0.00105), (3, 0.0, 0.00014444444444444444), (1, 0.04506666666666667, 0.01591111111111111), (2, 0.0, 0.0001388888888888889), (2, 0.0007666666666666667, 0.00029444444444444445), (1, 0.0, 7.777777777777777e-05), (2, 5e-05, 9.999999999999999e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[271, 276, 272, 273, 274, 275, 277, 278, 279, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 2, 5, 2, 2, 0, 1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
97,10,"[579.1568428921917, 2392.1417097460635, 0, 1056.1956770854638, 0, 0, 1319.7662997972957, 599.9449131617434, 388.19137110999964, 396.5155755317726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[865.0157066207187, 2392.1417097460635, 3107.803144105226, 2533.8807882880765, 2630.6390172682836, 694.3373387380856, 1338.6974430050514, 1061.7149333806115, 420.2515221397388, 654.5562370995872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1660.244866666667, 0.7856000000000001, 0.009333333333333334), (0.9606666666666666, 0.0006666666666666666, 0.0006666666666666666), (33.5544, 0.004333333333333333, 0.0), (4.194, 0.0, 0.0), (1213.5516666666667, 0.0, 0.0006666666666666666), (6.990133333333333, 0.0, 0.0), (50.506066666666655, 0.0004, 0.0028), (0.0, 0.0, 0.001), (14.54853333333333, 0.0, 0.0), (12.582799999999999, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.00014444444444444444), (3, 0.0, 0.0), (2, 0.0, 0.0010333333333333334), (3, 0.0, 0.00014444444444444444), (1, 1.666666666666667e-05, 4.9999999999999996e-05), (2, 0.0, 0.00011666666666666667), (2, 3.3333333333333335e-05, 0.00031666666666666665), (1, 0.0, 7.777777777777777e-05), (2, 0.0, 0.00018888888888888888), (1, 0.042083333333333334, 0.014900000000000002), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[280, 276, 272, 273, 274, 275, 277, 278, 279, 281, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 5, 2, 5, 0, 4, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
98,9,"[593.6732021674471, 0, 844.2204475370198, 0, 384.2661505437094, 0, 0, 0, 0, 570.0420654646568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[865.0157066207187, 2392.1417097460635, 844.2204475370198, 2533.8807882880765, 480.8401148524464, 0, 1338.6974430050514, 1061.7149333806115, 420.2515221397388, 654.5562370995872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1492.4727333333335, 0.09173333333333332, 0.0018), (0.43666666666666676, 0.0008, 0.0008), (67.1088, 0.0046, 6.666666666666668e-05), (16.07793333333333, 0.0, 0.0), (29.621666666666673, 4.1293999999999995, 4.1416), 0, (78.64266666666668, 0.0004, 0.0030666666666666668), (48.93326666666667, 0.0, 0.001), (8.737533333333333, 0.020333333333333328, 0.020666666666666667), (20.9712, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 5.555555555555555e-05), (3, 0.0, 0.0), (1, 0.0, 0.0010722222222222222), (3, 0.0, 0.0001944444444444444), (3, 0.0, 1.6666666666666667e-05), 0, (2, 0.06351666666666665, 0.014094444444444444), (1, 0.0, 7.222222222222222e-05), (2, 0.0, 9.444444444444444e-05), (1, 0.0, 0.00015000000000000001), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[280, 276, 282, 273, 283, -1, 277, 278, 279, 281, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 1, 5, 0, -1, 4, 4, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
99,8,"[0, 1774.594981083238, 794.1978327487292, 1061.4250322148832, 0, 1256.0025722833768, 541.3552859267407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[865.0157066207187, 1776.6857356168036, 844.2204475370198, 2533.8807882880765, 480.8401148524464, 1256.0025722833768, 572.2598602075298, 0, 0, 654.5562370995872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1440.0438666666669, 0.00013333333333333334, 0.0009333333333333332), (50.3316, 0.004666666666666667, 6.666666666666668e-05), (27.962, 0.0046, 0.0), (6.291, 0.0, 0.0), (29.53446666666667, 12.107333333333337, 12.139266666666664), (304.7858, 0.0, 0.0034), (75.4974, 0.0046, 6.666666666666668e-05), 0, 0, (26.56353333333333, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 5.555555555555555e-05), (3, 0.0, 0.0011111111111111111), (1, 0.0, 0.0010333333333333334), (3, 0.0, 0.00029444444444444445), (3, 0.0, 1.6666666666666667e-05), (2, 0.0, 0.0001277777777777778), (2, 0.0, 0.0011222222222222222), 0, 0, (1, 0.0, 9.999999999999999e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[280, 284, 282, 285, 283, 286, 287, -1, -1, 281, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 4, 2, 0, 1, 0, -1, -1, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
100,9,"[1614.403632382624, 1058.2030617319265, 0, 0, 844.2204475370198, 633.892881971301, 0, 525.789895885378, 166.15920635027632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1620.380595458781, 1776.6857356168036, 844.2204475370198, 2533.8807882880765, 844.2204475370198, 1256.0025722833768, 572.2598602075298, 1252.3591672387126, 563.0417833158981, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(159.38306666666668, 0.0, 0.0), (47.5354, 0.0046, 0.0), (13.981, 0.0044666666666666665, 0.0), (8.388, 0.0, 0.0), (67.1088, 0.0046, 6.666666666666668e-05), (388.67179999999996, 0.0, 0.003733333333333333), (39.146800000000006, 0.0046, 6.666666666666668e-05), (100.6632, 0.0022, 0.004733333333333333), (20.00973333333333, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.00035), (3, 0.0, 0.0010277777777777776), (1, 0.0, 0.00105), (3, 0.0, 0.00014444444444444444), (1, 0.0, 0.0010722222222222222), (2, 0.0, 6.666666666666667e-05), (2, 0.0, 0.0010611111111111112), (3, 0.0, 0.0011055555555555556), (3, 0.0, 2.2222222222222223e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[288, 284, 282, 285, 289, 286, 287, 290, 291, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 4, 5, 1, 4, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
